Frequency (Hz)	|	Gain (dB)
4337.000000	|	-45.404449
4338.000000	|	-45.404456
4339.000000	|	-45.404460
4340.000000	|	-45.404487
4341.000000	|	-45.405194
4342.000000	|	-45.411993
4343.000000	|	-45.412058
4344.000000	|	-45.412187
4345.000000	|	-45.412203
4346.000000	|	-45.412207
4347.000000	|	-45.412208
4348.000000	|	-45.412209
4349.000000	|	-45.412209
4350.000000	|	-45.412209
4351.000000	|	-45.412209
4352.000000	|	-45.412209
4353.000000	|	-45.412209
4354.000000	|	-45.412209
4355.000000	|	-45.412209
4356.000000	|	-45.412209
4357.000000	|	-45.412209
4358.000000	|	-45.412210
4359.000000	|	-45.412221
4360.000000	|	-45.412268
4361.000000	|	-45.412291
4362.000000	|	-45.412384
4363.000000	|	-45.412756
4364.000000	|	-45.413501
4365.000000	|	-45.417126
4366.000000	|	-45.417579
4367.000000	|	-45.418487
4368.000000	|	-45.418941
4369.000000	|	-45.425300
4370.000000	|	-45.431660
4371.000000	|	-45.467346
4372.000000	|	-45.485188
4373.000000	|	-45.485344
4374.000000	|	-45.485345
4375.000000	|	-45.485346
4376.000000	|	-45.485346
4377.000000	|	-45.485346
4378.000000	|	-45.485346
4379.000000	|	-45.485346
4380.000000	|	-45.485346
4381.000000	|	-45.485346
4382.000000	|	-45.485346
4383.000000	|	-45.485346
4384.000000	|	-45.485346
4385.000000	|	-45.485346
4386.000000	|	-45.485346
4387.000000	|	-45.485348
4388.000000	|	-45.485349
4389.000000	|	-45.485375
4390.000000	|	-45.485387
4391.000000	|	-45.485438
4392.000000	|	-45.485488
4393.000000	|	-45.485689
4394.000000	|	-45.486111
4395.000000	|	-45.487797
4396.000000	|	-45.489483
4397.000000	|	-45.496246
4398.000000	|	-45.507941
4399.000000	|	-45.515155
4400.000000	|	-45.522369
4401.000000	|	-45.529851
4402.000000	|	-45.544816
4403.000000	|	-45.546665
4404.000000	|	-45.548502
4405.000000	|	-45.548718
4406.000000	|	-45.548772
4407.000000	|	-45.548774
4408.000000	|	-45.548774
4409.000000	|	-45.548774
4410.000000	|	-45.548774
4411.000000	|	-45.548774
4412.000000	|	-45.548774
4413.000000	|	-45.548774
4414.000000	|	-45.548774
4415.000000	|	-45.548774
4416.000000	|	-45.548775
4417.000000	|	-45.548775
4418.000000	|	-45.548775
4419.000000	|	-45.548775
4420.000000	|	-45.548775
4421.000000	|	-45.548777
4422.000000	|	-45.548778
4423.000000	|	-45.548783
4424.000000	|	-45.548825
4425.000000	|	-45.549176
4426.000000	|	-45.549526
4427.000000	|	-45.553446
4428.000000	|	-45.561284
4429.000000	|	-45.565204
4430.000000	|	-45.590121
4431.000000	|	-45.594866
4432.000000	|	-45.604355
4433.000000	|	-45.609100
4434.000000	|	-45.609135
4435.000000	|	-45.609206
4436.000000	|	-45.609212
4437.000000	|	-45.609214
4438.000000	|	-45.609214
4439.000000	|	-45.609214
4440.000000	|	-45.609214
4441.000000	|	-45.609214
4442.000000	|	-45.609215
4443.000000	|	-45.609217
4444.000000	|	-45.609223
4445.000000	|	-45.609226
4446.000000	|	-45.609240
4447.000000	|	-45.609350
4448.000000	|	-45.616656
4449.000000	|	-45.625763
4450.000000	|	-45.643976
4451.000000	|	-45.644543
4452.000000	|	-45.644821
4453.000000	|	-45.644959
4454.000000	|	-45.645026
4455.000000	|	-45.645041
4456.000000	|	-45.645048
4457.000000	|	-45.645048
4458.000000	|	-45.645048
4459.000000	|	-45.645048
4460.000000	|	-45.645048
4461.000000	|	-45.645048
4462.000000	|	-45.645048
4463.000000	|	-45.645048
4464.000000	|	-45.645048
4465.000000	|	-45.645048
4466.000000	|	-45.645048
4467.000000	|	-45.645048
4468.000000	|	-45.645048
4469.000000	|	-45.645047
4470.000000	|	-45.645019
4471.000000	|	-45.645004
4472.000000	|	-45.644976
4473.000000	|	-45.644976
4474.000000	|	-45.644976
4475.000000	|	-45.644976
4476.000000	|	-45.644976
4477.000000	|	-45.644976
4478.000000	|	-45.644976
4479.000000	|	-45.644976
4480.000000	|	-45.644976
4481.000000	|	-45.644976
4482.000000	|	-45.644976
4483.000000	|	-45.645391
4484.000000	|	-45.647053
4485.000000	|	-45.653710
4486.000000	|	-45.659070
4487.000000	|	-45.669791
4488.000000	|	-45.670099
4489.000000	|	-45.670139
4490.000000	|	-45.670179
4491.000000	|	-45.671563
4492.000000	|	-45.672947
4493.000000	|	-45.679553
4494.000000	|	-45.682856
4495.000000	|	-45.702556
4496.000000	|	-45.708670
4497.000000	|	-45.720897
4498.000000	|	-45.721339
4499.000000	|	-45.721780
4500.000000	|	-45.721856
4501.000000	|	-45.721931
4502.000000	|	-45.727176
4503.000000	|	-45.729797
4504.000000	|	-45.731107
4505.000000	|	-45.731762
4506.000000	|	-45.731844
4507.000000	|	-45.732007
4508.000000	|	-45.732027
4509.000000	|	-45.732068
4510.000000	|	-45.732072
4511.000000	|	-45.732074
4512.000000	|	-45.732077
4513.000000	|	-45.732077
4514.000000	|	-45.732078
4515.000000	|	-45.732078
4516.000000	|	-45.732078
4517.000000	|	-45.732078
4518.000000	|	-45.732078
4519.000000	|	-45.732078
4520.000000	|	-45.732079
4521.000000	|	-45.732079
4522.000000	|	-45.732082
4523.000000	|	-45.735075
4524.000000	|	-45.736572
4525.000000	|	-45.751249
4526.000000	|	-45.766453
4527.000000	|	-45.796862
4528.000000	|	-45.800658
4529.000000	|	-45.804453
4530.000000	|	-45.806350
4531.000000	|	-45.807298
4532.000000	|	-45.807416
4533.000000	|	-45.807429
4534.000000	|	-45.807435
4535.000000	|	-45.807436
4536.000000	|	-45.807437
4537.000000	|	-45.807437
4538.000000	|	-45.807437
4539.000000	|	-45.807437
4540.000000	|	-45.807437
4541.000000	|	-45.807437
4542.000000	|	-45.807437
4543.000000	|	-45.807437
4544.000000	|	-45.807438
4545.000000	|	-45.808138
4546.000000	|	-45.810942
4547.000000	|	-45.812343
4548.000000	|	-45.817950
4549.000000	|	-45.852345
4550.000000	|	-45.867264
4551.000000	|	-45.867659
4552.000000	|	-45.868054
4553.000000	|	-45.868078
4554.000000	|	-45.868091
4555.000000	|	-45.868091
4556.000000	|	-45.868091
4557.000000	|	-45.868091
4558.000000	|	-45.868091
4559.000000	|	-45.868091
4560.000000	|	-45.868091
4561.000000	|	-45.868091
4562.000000	|	-45.868091
4563.000000	|	-45.867687
4564.000000	|	-45.866072
4565.000000	|	-45.864457
4566.000000	|	-45.857997
4567.000000	|	-45.851537
4568.000000	|	-45.848307
4569.000000	|	-45.847903
4570.000000	|	-45.847096
4571.000000	|	-45.847089
4572.000000	|	-45.847086
4573.000000	|	-45.847086
4574.000000	|	-45.847086
4575.000000	|	-45.847086
4576.000000	|	-45.847086
4577.000000	|	-45.847086
4578.000000	|	-45.847086
4579.000000	|	-45.847086
4580.000000	|	-45.847086
4581.000000	|	-45.847086
4582.000000	|	-45.847087
4583.000000	|	-45.847093
4584.000000	|	-45.847142
4585.000000	|	-45.847241
4586.000000	|	-45.847663
4587.000000	|	-45.848089
4588.000000	|	-45.857924
4589.000000	|	-45.864367
4590.000000	|	-45.870809
4591.000000	|	-45.874136
4592.000000	|	-45.877463
4593.000000	|	-45.917500
4594.000000	|	-45.937518
4595.000000	|	-45.937687
4596.000000	|	-45.937689
4597.000000	|	-45.937690
4598.000000	|	-45.937690
4599.000000	|	-45.937690
4600.000000	|	-45.937690
4601.000000	|	-45.937690
4602.000000	|	-45.937690
4603.000000	|	-45.937690
4604.000000	|	-45.937690
4605.000000	|	-45.937690
4606.000000	|	-45.937690
4607.000000	|	-45.937690
4608.000000	|	-45.937596
4609.000000	|	-45.934580
4610.000000	|	-45.934501
4611.000000	|	-45.934422
4612.000000	|	-45.934403
4613.000000	|	-45.934400
4614.000000	|	-45.934400
4615.000000	|	-45.934400
4616.000000	|	-45.934400
4617.000000	|	-45.934400
4618.000000	|	-45.934400
4619.000000	|	-45.934400
4620.000000	|	-45.934400
4621.000000	|	-45.934400
4622.000000	|	-45.934400
4623.000000	|	-45.934456
4624.000000	|	-45.934903
4625.000000	|	-45.942059
4626.000000	|	-45.970696
4627.000000	|	-45.971302
4628.000000	|	-45.972515
4629.000000	|	-45.973121
4630.000000	|	-45.984473
4631.000000	|	-45.984656
4632.000000	|	-45.984829
4633.000000	|	-45.984898
4634.000000	|	-45.984967
4635.000000	|	-45.985473
4636.000000	|	-45.986485
4637.000000	|	-45.986991
4638.000000	|	-45.989107
4639.000000	|	-45.991089
4640.000000	|	-45.992014
4641.000000	|	-45.992940
4642.000000	|	-45.993652
4643.000000	|	-45.995075
4644.000000	|	-45.995786
4645.000000	|	-46.001638
4646.000000	|	-46.008961
4647.000000	|	-46.044338
4648.000000	|	-46.052934
4649.000000	|	-46.060979
4650.000000	|	-46.061230
4651.000000	|	-46.061482
4652.000000	|	-46.061607
4653.000000	|	-46.061670
4654.000000	|	-46.061702
4655.000000	|	-46.061703
4656.000000	|	-46.061703
4657.000000	|	-46.061703
4658.000000	|	-46.061703
4659.000000	|	-46.061703
4660.000000	|	-46.061703
4661.000000	|	-46.061703
4662.000000	|	-46.061703
4663.000000	|	-46.061703
4664.000000	|	-46.061703
4665.000000	|	-46.061703
4666.000000	|	-46.061703
4667.000000	|	-46.061703
4668.000000	|	-46.061703
4669.000000	|	-46.061703
4670.000000	|	-46.061705
4671.000000	|	-46.061706
4672.000000	|	-46.061710
4673.000000	|	-46.061743
4674.000000	|	-46.062782
4675.000000	|	-46.064002
4676.000000	|	-46.066441
4677.000000	|	-46.066593
4678.000000	|	-46.066669
4679.000000	|	-46.066678
4680.000000	|	-46.066679
4681.000000	|	-46.066681
4682.000000	|	-46.066682
4683.000000	|	-46.066682
4684.000000	|	-46.066682
4685.000000	|	-46.066682
4686.000000	|	-46.066693
4687.000000	|	-46.066698
4688.000000	|	-46.066724
4689.000000	|	-46.066828
4690.000000	|	-46.066879
4691.000000	|	-46.067087
4692.000000	|	-46.067294
4693.000000	|	-46.068123
4694.000000	|	-46.074756
4695.000000	|	-46.075962
4696.000000	|	-46.076215
4697.000000	|	-46.076721
4698.000000	|	-46.076974
4699.000000	|	-46.078004
4700.000000	|	-46.079034
4701.000000	|	-46.080116
4702.000000	|	-46.092864
4703.000000	|	-46.119148
4704.000000	|	-46.130544
4705.000000	|	-46.130695
4706.000000	|	-46.130770
4707.000000	|	-46.130771
4708.000000	|	-46.130771
4709.000000	|	-46.130771
4710.000000	|	-46.130771
4711.000000	|	-46.130771
4712.000000	|	-46.130771
4713.000000	|	-46.130771
4714.000000	|	-46.130771
4715.000000	|	-46.130771
4716.000000	|	-46.130630
4717.000000	|	-46.130065
4718.000000	|	-46.111986
4719.000000	|	-46.110018
4720.000000	|	-46.106082
4721.000000	|	-46.106028
4722.000000	|	-46.106005
4723.000000	|	-46.106005
4724.000000	|	-46.106005
4725.000000	|	-46.106005
4726.000000	|	-46.106005
4727.000000	|	-46.106005
4728.000000	|	-46.106005
4729.000000	|	-46.106005
4730.000000	|	-46.106005
4731.000000	|	-46.106005
4732.000000	|	-46.106005
4733.000000	|	-46.106006
4734.000000	|	-46.106066
4735.000000	|	-46.106126
4736.000000	|	-46.106365
4737.000000	|	-46.107340
4738.000000	|	-46.111243
4739.000000	|	-46.113994
4740.000000	|	-46.119498
4741.000000	|	-46.122250
4742.000000	|	-46.129771
4743.000000	|	-46.137292
4744.000000	|	-46.158435
4745.000000	|	-46.161011
4746.000000	|	-46.162249
4747.000000	|	-46.164726
4748.000000	|	-46.164907
4749.000000	|	-46.165087
4750.000000	|	-46.174318
4751.000000	|	-46.183549
4752.000000	|	-46.184567
4753.000000	|	-46.185543
4754.000000	|	-46.185588
4755.000000	|	-46.185605
4756.000000	|	-46.185611
4757.000000	|	-46.185617
4758.000000	|	-46.185893
4759.000000	|	-46.186446
4760.000000	|	-46.186722
4761.000000	|	-46.188305
4762.000000	|	-46.189984
4763.000000	|	-46.196752
4764.000000	|	-46.197631
4765.000000	|	-46.199388
4766.000000	|	-46.200267
4767.000000	|	-46.218975
4768.000000	|	-46.237683
4769.000000	|	-46.249628
4770.000000	|	-46.255586
4771.000000	|	-46.257075
4772.000000	|	-46.257820
4773.000000	|	-46.258192
4774.000000	|	-46.258378
4775.000000	|	-46.258472
4776.000000	|	-46.258477
4777.000000	|	-46.258489
4778.000000	|	-46.258490
4779.000000	|	-46.258493
4780.000000	|	-46.258493
4781.000000	|	-46.258493
4782.000000	|	-46.258493
4783.000000	|	-46.258493
4784.000000	|	-46.258493
4785.000000	|	-46.258493
4786.000000	|	-46.258493
4787.000000	|	-46.258493
4788.000000	|	-46.258494
4789.000000	|	-46.258509
4790.000000	|	-46.258567
4791.000000	|	-46.258798
4792.000000	|	-46.262511
4793.000000	|	-46.266225
4794.000000	|	-46.281082
4795.000000	|	-46.286424
4796.000000	|	-46.297109
4797.000000	|	-46.302451
4798.000000	|	-46.302673
4799.000000	|	-46.302700
4800.000000	|	-46.302713
4801.000000	|	-46.302714
4802.000000	|	-46.302715
4803.000000	|	-46.302715
4804.000000	|	-46.302716
4805.000000	|	-46.302717
4806.000000	|	-46.302723
4807.000000	|	-46.302727
4808.000000	|	-46.302752
4809.000000	|	-46.302778
4810.000000	|	-46.302899
4811.000000	|	-46.303023
4812.000000	|	-46.303540
4813.000000	|	-46.305615
4814.000000	|	-46.306653
4815.000000	|	-46.310803
4816.000000	|	-46.327408
4817.000000	|	-46.333825
4818.000000	|	-46.335428
4819.000000	|	-46.336230
4820.000000	|	-46.336326
4821.000000	|	-46.336333
4822.000000	|	-46.336333
4823.000000	|	-46.336333
4824.000000	|	-46.336334
4825.000000	|	-46.336334
4826.000000	|	-46.336334
4827.000000	|	-46.336335
4828.000000	|	-46.336340
4829.000000	|	-46.336343
4830.000000	|	-46.336470
4831.000000	|	-46.336600
4832.000000	|	-46.337125
4833.000000	|	-46.337650
4834.000000	|	-46.339750
4835.000000	|	-46.341230
4836.000000	|	-46.344190
4837.000000	|	-46.345670
4838.000000	|	-46.347632
4839.000000	|	-46.348614
4840.000000	|	-46.348858
4841.000000	|	-46.348861
4842.000000	|	-46.348865
4843.000000	|	-46.348865
4844.000000	|	-46.348865
4845.000000	|	-46.348865
4846.000000	|	-46.348865
4847.000000	|	-46.348866
4848.000000	|	-46.348866
4849.000000	|	-46.348869
4850.000000	|	-46.348870
4851.000000	|	-46.348875
4852.000000	|	-46.348987
4853.000000	|	-46.349104
4854.000000	|	-46.349573
4855.000000	|	-46.350043
4856.000000	|	-46.351920
4857.000000	|	-46.355675
4858.000000	|	-46.370697
4859.000000	|	-46.430782
4860.000000	|	-46.431374
4861.000000	|	-46.431406
4862.000000	|	-46.431422
4863.000000	|	-46.431453
4864.000000	|	-46.431454
4865.000000	|	-46.431455
4866.000000	|	-46.431455
4867.000000	|	-46.431455
4868.000000	|	-46.431455
4869.000000	|	-46.431455
4870.000000	|	-46.431455
4871.000000	|	-46.431455
4872.000000	|	-46.431455
4873.000000	|	-46.431455
4874.000000	|	-46.431454
4875.000000	|	-46.430936
4876.000000	|	-46.430418
4877.000000	|	-46.428347
4878.000000	|	-46.423445
4879.000000	|	-46.422264
4880.000000	|	-46.422242
4881.000000	|	-46.422197
4882.000000	|	-46.422197
4883.000000	|	-46.422195
4884.000000	|	-46.422195
4885.000000	|	-46.422135
4886.000000	|	-46.422105
4887.000000	|	-46.422058
4888.000000	|	-46.422058
4889.000000	|	-46.422058
4890.000000	|	-46.422058
4891.000000	|	-46.422058
4892.000000	|	-46.422058
4893.000000	|	-46.422058
4894.000000	|	-46.422058
4895.000000	|	-46.422058
4896.000000	|	-46.422059
4897.000000	|	-46.422059
4898.000000	|	-46.422060
4899.000000	|	-46.422081
4900.000000	|	-46.422418
4901.000000	|	-46.422754
4902.000000	|	-46.424099
4903.000000	|	-46.434869
4904.000000	|	-46.444812
4905.000000	|	-46.445032
4906.000000	|	-46.445252
4907.000000	|	-46.451455
4908.000000	|	-46.456679
4909.000000	|	-46.461903
4910.000000	|	-46.472160
4911.000000	|	-46.472160
4912.000000	|	-46.472160
4913.000000	|	-46.472160
4914.000000	|	-46.472160
4915.000000	|	-46.472160
4916.000000	|	-46.472160
4917.000000	|	-46.472160
4918.000000	|	-46.472160
4919.000000	|	-46.472160
4920.000000	|	-46.472146
4921.000000	|	-46.471928
4922.000000	|	-46.470188
4923.000000	|	-46.454292
4924.000000	|	-46.452313
4925.000000	|	-46.451818
4926.000000	|	-46.451817
4927.000000	|	-46.451817
4928.000000	|	-46.451817
4929.000000	|	-46.451817
4930.000000	|	-46.451817
4931.000000	|	-46.451817
4932.000000	|	-46.451817
4933.000000	|	-46.451817
4934.000000	|	-46.451817
4935.000000	|	-46.451817
4936.000000	|	-46.451817
4937.000000	|	-46.451822
4938.000000	|	-46.451898
4939.000000	|	-46.454334
4940.000000	|	-46.475174
4941.000000	|	-46.496014
4942.000000	|	-46.496466
4943.000000	|	-46.497372
4944.000000	|	-46.497824
4945.000000	|	-46.509357
4946.000000	|	-46.515123
4947.000000	|	-46.517745
4948.000000	|	-46.518120
4949.000000	|	-46.518495
4950.000000	|	-46.518682
4951.000000	|	-46.518683
4952.000000	|	-46.518684
4953.000000	|	-46.518685
4954.000000	|	-46.518689
4955.000000	|	-46.518693
4956.000000	|	-46.518713
4957.000000	|	-46.518722
4958.000000	|	-46.518825
4959.000000	|	-46.519303
4960.000000	|	-46.519543
4961.000000	|	-46.523401
4962.000000	|	-46.525330
4963.000000	|	-46.533069
4964.000000	|	-46.564330
4965.000000	|	-46.572086
4966.000000	|	-46.574018
4967.000000	|	-46.577883
4968.000000	|	-46.578344
4969.000000	|	-46.579266
4970.000000	|	-46.579286
4971.000000	|	-46.579325
4972.000000	|	-46.579329
4973.000000	|	-46.579336
4974.000000	|	-46.579337
4975.000000	|	-46.579338
4976.000000	|	-46.579339
4977.000000	|	-46.579340
4978.000000	|	-46.581527
4979.000000	|	-46.582074
4980.000000	|	-46.582108
4981.000000	|	-46.582117
4982.000000	|	-46.582117
4983.000000	|	-46.582117
4984.000000	|	-46.582117
4985.000000	|	-46.582117
4986.000000	|	-46.582117
4987.000000	|	-46.582117
4988.000000	|	-46.582117
4989.000000	|	-46.582117
4990.000000	|	-46.582117
4991.000000	|	-46.582118
4992.000000	|	-46.582118
4993.000000	|	-46.582130
4994.000000	|	-46.582141
4995.000000	|	-46.582189
4996.000000	|	-46.582957
4997.000000	|	-46.583341
4998.000000	|	-46.584879
4999.000000	|	-46.587955
5000.000000	|	-46.594141
5001.000000	|	-46.606686
5002.000000	|	-46.613587
5003.000000	|	-46.620489
5004.000000	|	-46.626519
5005.000000	|	-46.632536
5006.000000	|	-46.634017
5007.000000	|	-46.634192
5008.000000	|	-46.634543
5009.000000	|	-46.634571
5010.000000	|	-46.634628
5011.000000	|	-46.634656
5012.000000	|	-46.634662
5013.000000	|	-46.634673
5014.000000	|	-46.634679
5015.000000	|	-46.634868
5016.000000	|	-46.635698
5017.000000	|	-46.636113
5018.000000	|	-46.637777
5019.000000	|	-46.639441
5020.000000	|	-46.653505
5021.000000	|	-46.657786
5022.000000	|	-46.666347
5023.000000	|	-46.670628
5024.000000	|	-46.671396
5025.000000	|	-46.672932
5026.000000	|	-46.673699
5027.000000	|	-46.674517
5028.000000	|	-46.674568
5029.000000	|	-46.674594
5030.000000	|	-46.674606
5031.000000	|	-46.674613
5032.000000	|	-46.674613
5033.000000	|	-46.674613
5034.000000	|	-46.674613
5035.000000	|	-46.674613
5036.000000	|	-46.674613
5037.000000	|	-46.674613
5038.000000	|	-46.674613
5039.000000	|	-46.674614
5040.000000	|	-46.674614
5041.000000	|	-46.674615
5042.000000	|	-46.674615
5043.000000	|	-46.674632
5044.000000	|	-46.674777
5045.000000	|	-46.674849
5046.000000	|	-46.675141
5047.000000	|	-46.676310
5048.000000	|	-46.676894
5049.000000	|	-46.679230
5050.000000	|	-46.679801
5051.000000	|	-46.679867
5052.000000	|	-46.680000
5053.000000	|	-46.680006
5054.000000	|	-46.680006
5055.000000	|	-46.680006
5056.000000	|	-46.680006
5057.000000	|	-46.680007
5058.000000	|	-46.680007
5059.000000	|	-46.680007
5060.000000	|	-46.680007
5061.000000	|	-46.680009
5062.000000	|	-46.681378
5063.000000	|	-46.682062
5064.000000	|	-46.684810
5065.000000	|	-46.690306
5066.000000	|	-46.712428
5067.000000	|	-46.726858
5068.000000	|	-46.755719
5069.000000	|	-46.757013
5070.000000	|	-46.759600
5071.000000	|	-46.760893
5072.000000	|	-46.763321
5073.000000	|	-46.765748
5074.000000	|	-46.772632
5075.000000	|	-46.772634
5076.000000	|	-46.772634
5077.000000	|	-46.772634
5078.000000	|	-46.772634
5079.000000	|	-46.772634
5080.000000	|	-46.772634
5081.000000	|	-46.772634
5082.000000	|	-46.772634
5083.000000	|	-46.772634
5084.000000	|	-46.772634
5085.000000	|	-46.772634
5086.000000	|	-46.772634
5087.000000	|	-46.772634
5088.000000	|	-46.772634
5089.000000	|	-46.772635
5090.000000	|	-46.772635
5091.000000	|	-46.772637
5092.000000	|	-46.772652
5093.000000	|	-46.772660
5094.000000	|	-46.772689
5095.000000	|	-46.772749
5096.000000	|	-46.772987
5097.000000	|	-46.773940
5098.000000	|	-46.774417
5099.000000	|	-46.776323
5100.000000	|	-46.791572
5101.000000	|	-46.799196
5102.000000	|	-46.812089
5103.000000	|	-46.824982
5104.000000	|	-46.833143
5105.000000	|	-46.841304
5106.000000	|	-46.841431
5107.000000	|	-46.841431
5108.000000	|	-46.841431
5109.000000	|	-46.841431
5110.000000	|	-46.841431
5111.000000	|	-46.841431
5112.000000	|	-46.841431
5113.000000	|	-46.841431
5114.000000	|	-46.841431
5115.000000	|	-46.841431
5116.000000	|	-46.841429
5117.000000	|	-46.841368
5118.000000	|	-46.841122
5119.000000	|	-46.832997
5120.000000	|	-46.832754
5121.000000	|	-46.832513
5122.000000	|	-46.832485
5123.000000	|	-46.832471
5124.000000	|	-46.832465
5125.000000	|	-46.832458
5126.000000	|	-46.832451
5127.000000	|	-46.832437
5128.000000	|	-46.832429
5129.000000	|	-46.832381
5130.000000	|	-46.832169
5131.000000	|	-46.832063
5132.000000	|	-46.832050
5133.000000	|	-46.832050
5134.000000	|	-46.832050
5135.000000	|	-46.832050
5136.000000	|	-46.832050
5137.000000	|	-46.832050
5138.000000	|	-46.832050
5139.000000	|	-46.832050
5140.000000	|	-46.832050
5141.000000	|	-46.832050
5142.000000	|	-46.832074
5143.000000	|	-46.832173
5144.000000	|	-46.832222
5145.000000	|	-46.832419
5146.000000	|	-46.833993
5147.000000	|	-46.837141
5148.000000	|	-46.847245
5149.000000	|	-46.849922
5150.000000	|	-46.851261
5151.000000	|	-46.851428
5152.000000	|	-46.851763
5153.000000	|	-46.851805
5154.000000	|	-46.851888
5155.000000	|	-46.851899
5156.000000	|	-46.851901
5157.000000	|	-46.851906
5158.000000	|	-46.851907
5159.000000	|	-46.851908
5160.000000	|	-46.851908
5161.000000	|	-46.851908
5162.000000	|	-46.851908
5163.000000	|	-46.851908
5164.000000	|	-46.851908
5165.000000	|	-46.851908
5166.000000	|	-46.851908
5167.000000	|	-46.851908
5168.000000	|	-46.851920
5169.000000	|	-46.852106
5170.000000	|	-46.853595
5171.000000	|	-46.859571
5172.000000	|	-46.859927
5173.000000	|	-46.860104
5174.000000	|	-46.860193
5175.000000	|	-46.860238
5176.000000	|	-46.860241
5177.000000	|	-46.860242
5178.000000	|	-46.860242
5179.000000	|	-46.860242
5180.000000	|	-46.860242
5181.000000	|	-46.860242
5182.000000	|	-46.860243
5183.000000	|	-46.860243
5184.000000	|	-46.860244
5185.000000	|	-46.860303
5186.000000	|	-46.860422
5187.000000	|	-46.860899
5188.000000	|	-46.865734
5189.000000	|	-46.870569
5190.000000	|	-46.913227
5191.000000	|	-46.914524
5192.000000	|	-46.915172
5193.000000	|	-46.915496
5194.000000	|	-46.915659
5195.000000	|	-46.915739
5196.000000	|	-46.915776
5197.000000	|	-46.915785
5198.000000	|	-46.915789
5199.000000	|	-46.915790
5200.000000	|	-46.915791
5201.000000	|	-46.915791
5202.000000	|	-46.915791
5203.000000	|	-46.915792
5204.000000	|	-46.915792
5205.000000	|	-46.915794
5206.000000	|	-46.915797
5207.000000	|	-46.915807
5208.000000	|	-46.915888
5209.000000	|	-46.918493
5210.000000	|	-46.928917
5211.000000	|	-46.936534
5212.000000	|	-46.936807
5213.000000	|	-46.937351
5214.000000	|	-46.937377
5215.000000	|	-46.937429
5216.000000	|	-46.937456
5217.000000	|	-46.937482
5218.000000	|	-46.937508
5219.000000	|	-46.937649
5220.000000	|	-46.937719
5221.000000	|	-46.940000
5222.000000	|	-46.941141
5223.000000	|	-46.947654
5224.000000	|	-46.954920
5225.000000	|	-46.965453
5226.000000	|	-46.986520
5227.000000	|	-46.990761
5228.000000	|	-46.990828
5229.000000	|	-46.990896
5230.000000	|	-46.995162
5231.000000	|	-46.995977
5232.000000	|	-46.996062
5233.000000	|	-46.996148
5234.000000	|	-46.998105
5235.000000	|	-47.000062
5236.000000	|	-47.003992
5237.000000	|	-47.013007
5238.000000	|	-47.021918
5239.000000	|	-47.022679
5240.000000	|	-47.024203
5241.000000	|	-47.024583
5242.000000	|	-47.024773
5243.000000	|	-47.024868
5244.000000	|	-47.024963
5245.000000	|	-47.024972
5246.000000	|	-47.025038
5247.000000	|	-47.025072
5248.000000	|	-47.025266
5249.000000	|	-47.025471
5250.000000	|	-47.026330
5251.000000	|	-47.028100
5252.000000	|	-47.037553
5253.000000	|	-47.038182
5254.000000	|	-47.038182
5255.000000	|	-47.038183
5256.000000	|	-47.038183
5257.000000	|	-47.038183
5258.000000	|	-47.038184
5259.000000	|	-47.038184
5260.000000	|	-47.038185
5261.000000	|	-47.038186
5262.000000	|	-47.038191
5263.000000	|	-47.038204
5264.000000	|	-47.038263
5265.000000	|	-47.048393
5266.000000	|	-47.053458
5267.000000	|	-47.055730
5268.000000	|	-47.056408
5269.000000	|	-47.057085
5270.000000	|	-47.058678
5271.000000	|	-47.061865
5272.000000	|	-47.063459
5273.000000	|	-47.072441
5274.000000	|	-47.077406
5275.000000	|	-47.077597
5276.000000	|	-47.077686
5277.000000	|	-47.077772
5278.000000	|	-47.077779
5279.000000	|	-47.077781
5280.000000	|	-47.077785
5281.000000	|	-47.077787
5282.000000	|	-47.077791
5283.000000	|	-47.077799
5284.000000	|	-47.077803
5285.000000	|	-47.077837
5286.000000	|	-47.077978
5287.000000	|	-47.081219
5288.000000	|	-47.082993
5289.000000	|	-47.084768
5290.000000	|	-47.088673
5291.000000	|	-47.092577
5292.000000	|	-47.111874
5293.000000	|	-47.113704
5294.000000	|	-47.114593
5295.000000	|	-47.114700
5296.000000	|	-47.114754
5297.000000	|	-47.114781
5298.000000	|	-47.114794
5299.000000	|	-47.114798
5300.000000	|	-47.114799
5301.000000	|	-47.114799
5302.000000	|	-47.114799
5303.000000	|	-47.114799
5304.000000	|	-47.114799
5305.000000	|	-47.114799
5306.000000	|	-47.114799
5307.000000	|	-47.114799
5308.000000	|	-47.114799
5309.000000	|	-47.114799
5310.000000	|	-47.114799
5311.000000	|	-47.114799
5312.000000	|	-47.114800
5313.000000	|	-47.114802
5314.000000	|	-47.114806
5315.000000	|	-47.114821
5316.000000	|	-47.114944
5317.000000	|	-47.118892
5318.000000	|	-47.120866
5319.000000	|	-47.128763
5320.000000	|	-47.135680
5321.000000	|	-47.149515
5322.000000	|	-47.152724
5323.000000	|	-47.152941
5324.000000	|	-47.152968
5325.000000	|	-47.153023
5326.000000	|	-47.153051
5327.000000	|	-47.153365
5328.000000	|	-47.153993
5329.000000	|	-47.154306
5330.000000	|	-47.156722
5331.000000	|	-47.159331
5332.000000	|	-47.164372
5333.000000	|	-47.164737
5334.000000	|	-47.164760
