Frequency (Hz)	|	Gain (dB)
1949.000000	|	-25.790675
1950.000000	|	-25.788331
1951.000000	|	-25.788184
1952.000000	|	-25.788184
1953.000000	|	-25.788184
1954.000000	|	-25.788184
1955.000000	|	-25.788184
1956.000000	|	-25.788184
1957.000000	|	-25.788184
1958.000000	|	-25.788184
1959.000000	|	-25.788184
1960.000000	|	-25.788184
1961.000000	|	-25.788238
1962.000000	|	-25.788264
1963.000000	|	-25.788371
1964.000000	|	-25.815183
1965.000000	|	-25.825280
1966.000000	|	-25.828673
1967.000000	|	-25.832067
1968.000000	|	-25.841658
1969.000000	|	-25.860841
1970.000000	|	-25.865052
1971.000000	|	-25.865462
1972.000000	|	-25.865872
1973.000000	|	-25.866713
1974.000000	|	-25.867132
1975.000000	|	-25.867971
1976.000000	|	-25.868066
1977.000000	|	-25.868159
1978.000000	|	-25.868203
1979.000000	|	-25.868224
1980.000000	|	-25.868244
1981.000000	|	-25.868250
1982.000000	|	-25.868262
1983.000000	|	-25.868268
1984.000000	|	-25.868303
1985.000000	|	-25.868444
1986.000000	|	-25.869576
1987.000000	|	-25.874227
1988.000000	|	-25.874253
1989.000000	|	-25.874304
1990.000000	|	-25.874329
1991.000000	|	-25.875101
1992.000000	|	-25.875873
1993.000000	|	-25.880165
1994.000000	|	-25.882311
1995.000000	|	-25.895898
1996.000000	|	-25.910319
1997.000000	|	-25.913654
1998.000000	|	-25.914481
1999.000000	|	-25.914893
2000.000000	|	-25.914893
2001.000000	|	-25.914893
2002.000000	|	-25.914893
2003.000000	|	-25.914893
2004.000000	|	-25.914893
2005.000000	|	-25.914893
2006.000000	|	-25.914893
2007.000000	|	-25.914894
2008.000000	|	-25.914898
2009.000000	|	-25.915030
2010.000000	|	-25.915178
2011.000000	|	-25.915804
2012.000000	|	-25.920872
2013.000000	|	-25.923406
2014.000000	|	-25.933551
2015.000000	|	-25.974136
2016.000000	|	-25.976664
2017.000000	|	-25.979184
2018.000000	|	-25.980430
2019.000000	|	-25.981046
2020.000000	|	-25.981344
2021.000000	|	-25.981473
2022.000000	|	-25.981601
2023.000000	|	-25.981606
2024.000000	|	-25.981615
2025.000000	|	-25.981620
2026.000000	|	-25.981731
2027.000000	|	-25.981846
2028.000000	|	-25.986675
2029.000000	|	-25.987828
2030.000000	|	-25.988400
2031.000000	|	-25.988684
2032.000000	|	-25.988968
2033.000000	|	-25.988975
2034.000000	|	-25.988990
2035.000000	|	-25.988997
2036.000000	|	-25.989222
2037.000000	|	-25.989487
2038.000000	|	-25.990642
2039.000000	|	-25.995317
2040.000000	|	-25.997654
2041.000000	|	-26.007489
2042.000000	|	-26.027472
2043.000000	|	-26.029519
2044.000000	|	-26.033612
2045.000000	|	-26.035659
2046.000000	|	-26.038461
2047.000000	|	-26.038796
2048.000000	|	-26.038894
2049.000000	|	-26.038993
2050.000000	|	-26.041128
2051.000000	|	-26.043264
2052.000000	|	-26.048006
2053.000000	|	-26.058128
2054.000000	|	-26.081014
2055.000000	|	-26.081918
2056.000000	|	-26.082328
2057.000000	|	-26.082738
2058.000000	|	-26.087954
2059.000000	|	-26.089251
2060.000000	|	-26.089898
2061.000000	|	-26.090222
2062.000000	|	-26.090259
2063.000000	|	-26.090268
2064.000000	|	-26.090273
2065.000000	|	-26.090275
2066.000000	|	-26.090277
2067.000000	|	-26.090280
2068.000000	|	-26.090284
2069.000000	|	-26.090304
2070.000000	|	-26.090315
2071.000000	|	-26.090360
2072.000000	|	-26.090406
2073.000000	|	-26.090597
2074.000000	|	-26.096864
2075.000000	|	-26.099997
2076.000000	|	-26.112532
2077.000000	|	-26.128836
2078.000000	|	-26.129266
2079.000000	|	-26.129363
2080.000000	|	-26.129410
2081.000000	|	-26.129433
2082.000000	|	-26.129440
2083.000000	|	-26.129443
2084.000000	|	-26.129443
2085.000000	|	-26.129443
2086.000000	|	-26.129444
2087.000000	|	-26.129445
2088.000000	|	-26.129479
2089.000000	|	-26.129798
2090.000000	|	-26.130125
2091.000000	|	-26.131513
2092.000000	|	-26.137577
2093.000000	|	-26.162173
2094.000000	|	-26.174470
2095.000000	|	-26.182615
2096.000000	|	-26.182772
2097.000000	|	-26.182850
2098.000000	|	-26.182890
2099.000000	|	-26.182909
2100.000000	|	-26.182912
2101.000000	|	-26.182912
2102.000000	|	-26.182912
2103.000000	|	-26.182912
2104.000000	|	-26.182912
2105.000000	|	-26.182912
2106.000000	|	-26.182912
2107.000000	|	-26.182912
2108.000000	|	-26.182912
2109.000000	|	-26.182912
2110.000000	|	-26.182912
2111.000000	|	-26.182912
2112.000000	|	-26.182912
2113.000000	|	-26.182912
2114.000000	|	-26.182913
2115.000000	|	-26.182913
2116.000000	|	-26.182914
2117.000000	|	-26.182920
2118.000000	|	-26.182967
2119.000000	|	-26.183153
2120.000000	|	-26.183897
2121.000000	|	-26.185385
2122.000000	|	-26.191338
2123.000000	|	-26.196591
2124.000000	|	-26.201844
2125.000000	|	-26.204311
2126.000000	|	-26.209245
2127.000000	|	-26.211712
2128.000000	|	-26.229814
2129.000000	|	-26.229849
2130.000000	|	-26.229866
2131.000000	|	-26.229874
2132.000000	|	-26.229882
2133.000000	|	-26.229890
2134.000000	|	-26.229899
2135.000000	|	-26.229938
2136.000000	|	-26.229957
2137.000000	|	-26.230052
2138.000000	|	-26.230445
2139.000000	|	-26.230642
2140.000000	|	-26.231432
2141.000000	|	-26.232223
2142.000000	|	-26.235399
2143.000000	|	-26.239301
2144.000000	|	-26.241070
2145.000000	|	-26.244608
2146.000000	|	-26.244675
2147.000000	|	-26.244743
2148.000000	|	-26.259982
2149.000000	|	-26.275222
2150.000000	|	-26.287381
2151.000000	|	-26.290302
2152.000000	|	-26.291112
2153.000000	|	-26.291450
2154.000000	|	-26.291788
2155.000000	|	-26.294553
2156.000000	|	-26.297317
2157.000000	|	-26.298932
2158.000000	|	-26.299739
2159.000000	|	-26.300140
2160.000000	|	-26.300341
2161.000000	|	-26.300344
2162.000000	|	-26.300345
2163.000000	|	-26.300346
2164.000000	|	-26.300346
2165.000000	|	-26.300346
2166.000000	|	-26.300346
2167.000000	|	-26.300346
2168.000000	|	-26.300346
2169.000000	|	-26.300346
2170.000000	|	-26.300346
2171.000000	|	-26.300346
2172.000000	|	-26.300346
2173.000000	|	-26.300349
2174.000000	|	-26.300406
2175.000000	|	-26.300634
2176.000000	|	-26.301546
2177.000000	|	-26.305201
2178.000000	|	-26.312121
2179.000000	|	-26.319041
2180.000000	|	-26.320353
2181.000000	|	-26.322978
2182.000000	|	-26.323058
2183.000000	|	-26.323216
2184.000000	|	-26.323295
2185.000000	|	-26.325064
2186.000000	|	-26.326832
2187.000000	|	-26.330701
2188.000000	|	-26.340814
2189.000000	|	-26.348438
2190.000000	|	-26.352138
2191.000000	|	-26.359540
2192.000000	|	-26.360045
2193.000000	|	-26.360499
2194.000000	|	-26.360624
2195.000000	|	-26.360636
2196.000000	|	-26.360648
2197.000000	|	-26.363539
2198.000000	|	-26.366430
2199.000000	|	-26.369472
2200.000000	|	-26.382040
2201.000000	|	-26.383619
2202.000000	|	-26.384013
2203.000000	|	-26.384037
2204.000000	|	-26.384086
2205.000000	|	-26.384092
2206.000000	|	-26.384104
2207.000000	|	-26.384106
2208.000000	|	-26.384107
2209.000000	|	-26.384108
2210.000000	|	-26.384108
2211.000000	|	-26.384108
2212.000000	|	-26.384108
2213.000000	|	-26.384108
2214.000000	|	-26.384109
2215.000000	|	-26.384111
2216.000000	|	-26.384112
2217.000000	|	-26.384116
2218.000000	|	-26.384121
2219.000000	|	-26.384139
2220.000000	|	-26.386450
2221.000000	|	-26.386560
2222.000000	|	-26.386613
2223.000000	|	-26.386665
2224.000000	|	-26.386665
2225.000000	|	-26.386667
2226.000000	|	-26.386667
2227.000000	|	-26.386715
2228.000000	|	-26.386785
2229.000000	|	-26.387203
2230.000000	|	-26.417671
2231.000000	|	-26.431834
2232.000000	|	-26.432542
2233.000000	|	-26.433958
2234.000000	|	-26.434666
2235.000000	|	-26.435693
2236.000000	|	-26.435696
2237.000000	|	-26.435702
2238.000000	|	-26.435705
2239.000000	|	-26.435747
2240.000000	|	-26.435831
2241.000000	|	-26.435874
2242.000000	|	-26.436661
2243.000000	|	-26.443307
2244.000000	|	-26.446629
2245.000000	|	-26.460089
2246.000000	|	-26.471988
2247.000000	|	-26.477937
2248.000000	|	-26.478680
2249.000000	|	-26.478704
2250.000000	|	-26.478750
2251.000000	|	-26.478750
2252.000000	|	-26.478750
2253.000000	|	-26.478750
2254.000000	|	-26.478750
2255.000000	|	-26.478750
2256.000000	|	-26.478750
2257.000000	|	-26.478750
2258.000000	|	-26.478750
2259.000000	|	-26.478750
2260.000000	|	-26.478750
2261.000000	|	-26.478750
2262.000000	|	-26.478130
2263.000000	|	-26.477820
2264.000000	|	-26.477201
2265.000000	|	-26.477123
2266.000000	|	-26.476968
2267.000000	|	-26.476964
2268.000000	|	-26.476954
2269.000000	|	-26.476953
2270.000000	|	-26.476952
2271.000000	|	-26.476951
2272.000000	|	-26.476951
2273.000000	|	-26.476951
2274.000000	|	-26.476951
2275.000000	|	-26.476951
2276.000000	|	-26.476951
2277.000000	|	-26.476951
2278.000000	|	-26.476951
2279.000000	|	-26.476951
2280.000000	|	-26.476951
2281.000000	|	-26.476951
2282.000000	|	-26.476950
2283.000000	|	-26.476950
2284.000000	|	-26.476796
2285.000000	|	-26.476796
2286.000000	|	-26.476796
2287.000000	|	-26.476796
2288.000000	|	-26.476796
2289.000000	|	-26.476796
2290.000000	|	-26.476796
2291.000000	|	-26.476796
2292.000000	|	-26.476796
2293.000000	|	-26.476796
2294.000000	|	-26.476796
2295.000000	|	-26.476796
2296.000000	|	-26.476920
2297.000000	|	-26.480887
2298.000000	|	-26.484855
2299.000000	|	-26.500725
2300.000000	|	-26.532465
2301.000000	|	-26.565914
2302.000000	|	-26.582603
2303.000000	|	-26.583105
2304.000000	|	-26.583135
2305.000000	|	-26.583135
2306.000000	|	-26.583135
2307.000000	|	-26.583135
2308.000000	|	-26.583135
2309.000000	|	-26.583135
2310.000000	|	-26.583135
2311.000000	|	-26.583135
2312.000000	|	-26.583135
2313.000000	|	-26.583135
2314.000000	|	-26.583135
2315.000000	|	-26.583135
2316.000000	|	-26.583125
2317.000000	|	-26.583121
2318.000000	|	-26.583103
2319.000000	|	-26.582945
2320.000000	|	-26.582866
2321.000000	|	-26.582547
2322.000000	|	-26.582228
2323.000000	|	-26.582188
2324.000000	|	-26.582188
2325.000000	|	-26.582188
2326.000000	|	-26.582188
2327.000000	|	-26.582188
2328.000000	|	-26.582188
2329.000000	|	-26.582188
2330.000000	|	-26.582188
2331.000000	|	-26.582188
2332.000000	|	-26.582188
2333.000000	|	-26.582188
2334.000000	|	-26.582188
2335.000000	|	-26.582193
2336.000000	|	-26.582272
2337.000000	|	-26.587429
2338.000000	|	-26.598539
2339.000000	|	-26.598561
2340.000000	|	-26.598605
2341.000000	|	-26.598627
2342.000000	|	-26.601054
2343.000000	|	-26.601658
2344.000000	|	-26.601720
2345.000000	|	-26.601746
2346.000000	|	-26.601746
2347.000000	|	-26.601747
2348.000000	|	-26.601747
2349.000000	|	-26.601753
2350.000000	|	-26.601759
2351.000000	|	-26.601770
2352.000000	|	-26.601823
2353.000000	|	-26.601850
2354.000000	|	-26.601958
2355.000000	|	-26.602437
2356.000000	|	-26.604380
2357.000000	|	-26.608381
2358.000000	|	-26.624728
2359.000000	|	-26.625782
2360.000000	|	-26.627889
2361.000000	|	-26.628942
2362.000000	|	-26.645140
2363.000000	|	-26.661338
2364.000000	|	-26.662696
2365.000000	|	-26.663375
2366.000000	|	-26.663714
2367.000000	|	-26.663757
2368.000000	|	-26.663778
2369.000000	|	-26.663779
2370.000000	|	-26.663780
2371.000000	|	-26.663781
2372.000000	|	-26.663781
2373.000000	|	-26.663781
2374.000000	|	-26.663795
2375.000000	|	-26.663824
2376.000000	|	-26.663838
2377.000000	|	-26.663895
2378.000000	|	-26.664125
2379.000000	|	-26.664240
2380.000000	|	-26.664699
2381.000000	|	-26.668384
2382.000000	|	-26.674409
2383.000000	|	-26.680434
2384.000000	|	-26.680675
2385.000000	|	-26.680721
2386.000000	|	-26.680725
2387.000000	|	-26.680731
2388.000000	|	-26.680732
2389.000000	|	-26.680732
2390.000000	|	-26.680734
2391.000000	|	-26.680735
2392.000000	|	-26.680740
2393.000000	|	-26.680743
2394.000000	|	-26.681993
2395.000000	|	-26.682001
2396.000000	|	-26.682018
2397.000000	|	-26.682026
2398.000000	|	-26.686105
2399.000000	|	-26.690184
2400.000000	|	-26.699182
2401.000000	|	-26.703681
2402.000000	|	-26.705930
2403.000000	|	-26.706492
2404.000000	|	-26.706510
2405.000000	|	-26.706511
2406.000000	|	-26.706511
2407.000000	|	-26.706511
2408.000000	|	-26.706511
2409.000000	|	-26.706511
2410.000000	|	-26.706511
2411.000000	|	-26.706511
2412.000000	|	-26.706511
2413.000000	|	-26.706511
2414.000000	|	-26.706511
2415.000000	|	-26.706511
2416.000000	|	-26.706511
2417.000000	|	-26.706511
2418.000000	|	-26.706511
2419.000000	|	-26.706511
2420.000000	|	-26.706511
2421.000000	|	-26.706511
2422.000000	|	-26.706512
2423.000000	|	-26.706586
2424.000000	|	-26.707770
2425.000000	|	-26.728131
2426.000000	|	-26.785899
2427.000000	|	-26.799691
2428.000000	|	-26.799782
2429.000000	|	-26.799805
2430.000000	|	-26.799810
2431.000000	|	-26.799813
2432.000000	|	-26.799814
2433.000000	|	-26.799815
2434.000000	|	-26.799816
2435.000000	|	-26.799817
2436.000000	|	-26.799817
2437.000000	|	-26.799820
2438.000000	|	-26.799984
2439.000000	|	-26.800652
2440.000000	|	-26.803468
2441.000000	|	-26.814747
2442.000000	|	-26.838496
2443.000000	|	-26.838607
2444.000000	|	-26.838828
2445.000000	|	-26.838828
2446.000000	|	-26.838828
2447.000000	|	-26.838828
2448.000000	|	-26.838828
2449.000000	|	-26.838828
2450.000000	|	-26.838828
2451.000000	|	-26.838828
2452.000000	|	-26.838828
2453.000000	|	-26.838828
2454.000000	|	-26.838828
2455.000000	|	-26.838827
2456.000000	|	-26.838785
2457.000000	|	-26.838744
2458.000000	|	-26.838723
2459.000000	|	-26.838703
2460.000000	|	-26.838700
2461.000000	|	-26.838698
2462.000000	|	-26.838689
2463.000000	|	-26.838676
2464.000000	|	-26.837657
2465.000000	|	-26.837531
2466.000000	|	-26.837515
2467.000000	|	-26.837513
2468.000000	|	-26.837512
2469.000000	|	-26.837512
2470.000000	|	-26.837512
2471.000000	|	-26.837512
2472.000000	|	-26.837512
2473.000000	|	-26.837512
2474.000000	|	-26.837512
2475.000000	|	-26.837512
2476.000000	|	-26.837512
2477.000000	|	-26.837512
2478.000000	|	-26.837519
2479.000000	|	-26.840917
2480.000000	|	-26.842616
2481.000000	|	-26.844814
2482.000000	|	-26.849209
2483.000000	|	-26.849758
2484.000000	|	-26.849758
2485.000000	|	-26.849758
2486.000000	|	-26.849758
2487.000000	|	-26.849758
2488.000000	|	-26.849758
2489.000000	|	-26.849758
2490.000000	|	-26.849758
2491.000000	|	-26.849758
2492.000000	|	-26.849758
2493.000000	|	-26.849758
2494.000000	|	-26.849674
2495.000000	|	-26.849336
2496.000000	|	-26.839001
2497.000000	|	-26.837709
2498.000000	|	-26.837704
2499.000000	|	-26.837704
2500.000000	|	-26.837704
2501.000000	|	-26.837704
2502.000000	|	-26.837704
2503.000000	|	-26.837704
2504.000000	|	-26.837704
2505.000000	|	-26.837704
2506.000000	|	-26.837704
2507.000000	|	-26.837704
2508.000000	|	-26.837704
2509.000000	|	-26.837704
2510.000000	|	-26.838525
2511.000000	|	-26.891030
2512.000000	|	-26.917283
2513.000000	|	-26.922313
2514.000000	|	-26.932372
2515.000000	|	-26.933629
2516.000000	|	-26.934258
2517.000000	|	-26.934260
2518.000000	|	-26.934261
2519.000000	|	-26.934261
2520.000000	|	-26.934261
2521.000000	|	-26.934261
2522.000000	|	-26.934261
2523.000000	|	-26.934261
2524.000000	|	-26.934261
2525.000000	|	-26.934261
2526.000000	|	-26.934261
2527.000000	|	-26.934261
2528.000000	|	-26.934256
2529.000000	|	-26.934222
2530.000000	|	-26.934153
2531.000000	|	-26.928361
2532.000000	|	-26.928316
2533.000000	|	-26.928293
2534.000000	|	-26.928282
2535.000000	|	-26.928282
2536.000000	|	-26.928282
2537.000000	|	-26.928282
2538.000000	|	-26.928282
2539.000000	|	-26.928282
2540.000000	|	-26.928282
2541.000000	|	-26.928282
2542.000000	|	-26.928282
2543.000000	|	-26.928282
2544.000000	|	-26.928282
2545.000000	|	-26.928304
2546.000000	|	-26.933812
2547.000000	|	-26.944828
2548.000000	|	-26.965136
2549.000000	|	-26.983122
2550.000000	|	-26.985223
2551.000000	|	-26.986207
2552.000000	|	-26.987191
2553.000000	|	-26.989045
2554.000000	|	-26.990899
2555.000000	|	-26.998580
2556.000000	|	-27.002421
2557.000000	|	-27.008948
2558.000000	|	-27.010530
2559.000000	|	-27.010921
2560.000000	|	-27.011116
2561.000000	|	-27.011116
2562.000000	|	-27.011116
2563.000000	|	-27.011116
2564.000000	|	-27.011116
2565.000000	|	-27.011117
2566.000000	|	-27.011117
2567.000000	|	-27.011117
2568.000000	|	-27.011127
2569.000000	|	-27.011132
2570.000000	|	-27.011153
2571.000000	|	-27.011238
2572.000000	|	-27.011928
2573.000000	|	-27.017373
2574.000000	|	-27.022818
2575.000000	|	-27.035827
2576.000000	|	-27.047115
2577.000000	|	-27.049318
2578.000000	|	-27.051521
2579.000000	|	-27.060783
2580.000000	|	-27.079308
2581.000000	|	-27.081624
2582.000000	|	-27.082781
2583.000000	|	-27.082926
2584.000000	|	-27.082944
2585.000000	|	-27.082944
2586.000000	|	-27.082944
2587.000000	|	-27.082944
2588.000000	|	-27.082944
2589.000000	|	-27.082944
2590.000000	|	-27.082944
2591.000000	|	-27.082944
2592.000000	|	-27.082944
2593.000000	|	-27.082944
2594.000000	|	-27.082944
2595.000000	|	-27.082937
2596.000000	|	-27.082908
2597.000000	|	-27.082853
2598.000000	|	-27.082806
2599.000000	|	-27.082759
2600.000000	|	-27.082701
2601.000000	|	-27.082642
2602.000000	|	-27.082509
2603.000000	|	-27.081722
2604.000000	|	-27.081329
2605.000000	|	-27.079677
2606.000000	|	-27.072681
2607.000000	|	-27.072415
2608.000000	|	-27.072415
2609.000000	|	-27.072415
2610.000000	|	-27.072415
2611.000000	|	-27.072415
2612.000000	|	-27.072415
2613.000000	|	-27.072415
2614.000000	|	-27.072415
2615.000000	|	-27.072415
2616.000000	|	-27.072415
2617.000000	|	-27.072415
2618.000000	|	-27.072415
2619.000000	|	-27.072417
2620.000000	|	-27.072455
2621.000000	|	-27.073475
2622.000000	|	-27.074495
2623.000000	|	-27.083420
2624.000000	|	-27.087882
2625.000000	|	-27.089013
2626.000000	|	-27.091274
2627.000000	|	-27.092405
2628.000000	|	-27.119925
2629.000000	|	-27.124331
2630.000000	|	-27.125267
2631.000000	|	-27.127141
2632.000000	|	-27.128077
2633.000000	|	-27.128637
2634.000000	|	-27.129196
2635.000000	|	-27.130400
2636.000000	|	-27.136224
2637.000000	|	-27.142048
2638.000000	|	-27.166742
2639.000000	|	-27.169800
2640.000000	|	-27.171329
2641.000000	|	-27.171423
2642.000000	|	-27.171470
2643.000000	|	-27.171494
2644.000000	|	-27.171517
2645.000000	|	-27.171522
2646.000000	|	-27.171528
2647.000000	|	-27.171549
2648.000000	|	-27.171560
2649.000000	|	-27.171564
2650.000000	|	-27.171572
2651.000000	|	-27.171574
2652.000000	|	-27.171574
2653.000000	|	-27.171574
2654.000000	|	-27.171574
2655.000000	|	-27.171574
2656.000000	|	-27.171574
2657.000000	|	-27.171574
2658.000000	|	-27.171574
2659.000000	|	-27.171574
2660.000000	|	-27.171573
2661.000000	|	-27.171548
2662.000000	|	-27.170719
2663.000000	|	-27.165638
2664.000000	|	-27.160558
2665.000000	|	-27.160241
2666.000000	|	-27.160231
2667.000000	|	-27.160211
2668.000000	|	-27.160210
2669.000000	|	-27.160210
2670.000000	|	-27.160210
2671.000000	|	-27.160210
2672.000000	|	-27.160210
2673.000000	|	-27.160210
2674.000000	|	-27.160210
2675.000000	|	-27.160210
2676.000000	|	-27.160210
2677.000000	|	-27.160210
2678.000000	|	-27.160212
2679.000000	|	-27.160822
2680.000000	|	-27.161052
2681.000000	|	-27.161514
2682.000000	|	-27.161744
2683.000000	|	-27.162869
2684.000000	|	-27.163993
2685.000000	|	-27.172121
2686.000000	|	-27.176185
2687.000000	|	-27.193903
2688.000000	|	-27.198631
2689.000000	|	-27.208087
2690.000000	|	-27.209268
2691.000000	|	-27.209857
2692.000000	|	-27.210150
2693.000000	|	-27.210186
2694.000000	|	-27.210204
2695.000000	|	-27.210204
2696.000000	|	-27.210204
2697.000000	|	-27.210204
2698.000000	|	-27.210204
2699.000000	|	-27.210204
2700.000000	|	-27.210205
2701.000000	|	-27.210205
2702.000000	|	-27.210205
2703.000000	|	-27.210205
2704.000000	|	-27.210207
2705.000000	|	-27.210209
2706.000000	|	-27.210216
2707.000000	|	-27.210275
2708.000000	|	-27.211216
2709.000000	|	-27.213723
2710.000000	|	-27.232002
2711.000000	|	-27.237574
2712.000000	|	-27.243146
2713.000000	|	-27.245932
2714.000000	|	-27.247325
2715.000000	|	-27.248021
2716.000000	|	-27.248369
2717.000000	|	-27.248543
2718.000000	|	-27.248581
2719.000000	|	-27.248583
2720.000000	|	-27.248584
2721.000000	|	-27.248584
2722.000000	|	-27.248585
2723.000000	|	-27.248586
2724.000000	|	-27.248586
2725.000000	|	-27.248588
2726.000000	|	-27.248598
2727.000000	|	-27.248639
2728.000000	|	-27.248682
2729.000000	|	-27.248850
2730.000000	|	-27.249019
2731.000000	|	-27.249695
2732.000000	|	-27.250371
2733.000000	|	-27.253080
2734.000000	|	-27.255789
2735.000000	|	-27.266626
2736.000000	|	-27.267154
2737.000000	|	-27.267290
2738.000000	|	-27.267294
2739.000000	|	-27.267298
2740.000000	|	-27.271437
2741.000000	|	-27.275577
2742.000000	|	-27.285587
2743.000000	|	-27.285821
2744.000000	|	-27.286056
2745.000000	|	-27.286057
2746.000000	|	-27.286060
2747.000000	|	-27.286061
2748.000000	|	-27.286878
2749.000000	|	-27.288511
2750.000000	|	-27.289328
2751.000000	|	-27.337589
2752.000000	|	-27.342703
2753.000000	|	-27.345260
2754.000000	|	-27.346539
2755.000000	|	-27.347178
2756.000000	|	-27.347330
2757.000000	|	-27.347331
2758.000000	|	-27.347332
2759.000000	|	-27.347332
2760.000000	|	-27.347333
2761.000000	|	-27.347333
2762.000000	|	-27.347333
2763.000000	|	-27.347334
2764.000000	|	-27.347335
2765.000000	|	-27.347336
2766.000000	|	-27.347343
2767.000000	|	-27.347376
2768.000000	|	-27.347640
2769.000000	|	-27.349012
2770.000000	|	-27.351757
2771.000000	|	-27.351885
2772.000000	|	-27.352141
2773.000000	|	-27.352269
2774.000000	|	-27.352425
2775.000000	|	-27.352738
2776.000000	|	-27.352895
2777.000000	|	-27.355036
2778.000000	|	-27.358790
2779.000000	|	-27.359259
2780.000000	|	-27.359728
2781.000000	|	-27.359963
2782.000000	|	-27.360080
2783.000000	|	-27.360139
2784.000000	|	-27.360146
2785.000000	|	-27.360161
2786.000000	|	-27.360161
2787.000000	|	-27.360161
2788.000000	|	-27.360161
2789.000000	|	-27.360161
2790.000000	|	-27.360161
2791.000000	|	-27.360161
2792.000000	|	-27.360161
2793.000000	|	-27.360161
2794.000000	|	-27.360161
2795.000000	|	-27.360161
2796.000000	|	-27.360161
2797.000000	|	-27.360161
2798.000000	|	-27.360161
2799.000000	|	-27.360161
2800.000000	|	-27.360161
2801.000000	|	-27.360161
2802.000000	|	-27.360161
2803.000000	|	-27.360162
2804.000000	|	-27.360518
2805.000000	|	-27.360875
2806.000000	|	-27.362302
2807.000000	|	-27.363731
2808.000000	|	-27.369461
2809.000000	|	-27.390060
2810.000000	|	-27.392335
2811.000000	|	-27.394525
2812.000000	|	-27.395073
2813.000000	|	-27.395347
2814.000000	|	-27.395484
2815.000000	|	-27.395518
2816.000000	|	-27.395535
2817.000000	|	-27.395535
2818.000000	|	-27.395535
2819.000000	|	-27.395535
2820.000000	|	-27.395535
2821.000000	|	-27.395535
2822.000000	|	-27.395535
2823.000000	|	-27.395535
2824.000000	|	-27.395535
2825.000000	|	-27.395535
2826.000000	|	-27.395535
2827.000000	|	-27.395539
2828.000000	|	-27.395540
2829.000000	|	-27.395547
2830.000000	|	-27.395554
2831.000000	|	-27.395582
2832.000000	|	-27.395610
2833.000000	|	-27.395723
2834.000000	|	-27.395947
2835.000000	|	-27.396846
2836.000000	|	-27.397745
2837.000000	|	-27.401340
2838.000000	|	-27.406747
2839.000000	|	-27.412155
2840.000000	|	-27.428591
2841.000000	|	-27.445027
2842.000000	|	-27.446721
2843.000000	|	-27.450108
2844.000000	|	-27.450131
2845.000000	|	-27.450175
2846.000000	|	-27.450198
2847.000000	|	-27.452777
2848.000000	|	-27.457935
2849.000000	|	-27.460515
2850.000000	|	-27.472327
2851.000000	|	-27.496571
2852.000000	|	-27.503835
2853.000000	|	-27.518364
2854.000000	|	-27.518752
2855.000000	|	-27.519527
2856.000000	|	-27.519609
2857.000000	|	-27.519686
2858.000000	|	-27.519715
2859.000000	|	-27.519724
2860.000000	|	-27.519734
2861.000000	|	-27.519734
2862.000000	|	-27.519734
2863.000000	|	-27.519735
2864.000000	|	-27.519737
2865.000000	|	-27.520811
2866.000000	|	-27.521348
2867.000000	|	-27.531156
2868.000000	|	-27.532373
2869.000000	|	-27.533589
2870.000000	|	-27.534192
2871.000000	|	-27.534492
2872.000000	|	-27.534509
2873.000000	|	-27.534517
2874.000000	|	-27.534518
2875.000000	|	-27.534519
2876.000000	|	-27.534519
2877.000000	|	-27.534520
2878.000000	|	-27.534520
2879.000000	|	-27.534525
2880.000000	|	-27.534528
2881.000000	|	-27.534541
2882.000000	|	-27.534555
2883.000000	|	-27.534611
2884.000000	|	-27.536506
2885.000000	|	-27.551355
2886.000000	|	-27.556579
2887.000000	|	-27.556879
2888.000000	|	-27.557029
2889.000000	|	-27.557066
2890.000000	|	-27.557085
2891.000000	|	-27.557085
2892.000000	|	-27.557085
2893.000000	|	-27.557085
2894.000000	|	-27.557085
2895.000000	|	-27.557085
2896.000000	|	-27.557085
2897.000000	|	-27.557085
2898.000000	|	-27.557085
2899.000000	|	-27.557082
2900.000000	|	-27.557059
2901.000000	|	-27.556878
2902.000000	|	-27.545263
2903.000000	|	-27.542359
2904.000000	|	-27.542359
2905.000000	|	-27.542358
2906.000000	|	-27.542358
2907.000000	|	-27.542358
2908.000000	|	-27.542358
2909.000000	|	-27.542358
2910.000000	|	-27.542358
2911.000000	|	-27.542358
2912.000000	|	-27.542358
2913.000000	|	-27.542358
2914.000000	|	-27.542487
2915.000000	|	-27.542615
2916.000000	|	-27.546729
2917.000000	|	-27.554956
2918.000000	|	-27.555985
2919.000000	|	-27.556113
2920.000000	|	-27.556370
2921.000000	|	-27.556403
2922.000000	|	-27.556467
2923.000000	|	-27.556475
2924.000000	|	-27.556479
2925.000000	|	-27.556479
2926.000000	|	-27.556479
2927.000000	|	-27.556479
2928.000000	|	-27.556479
2929.000000	|	-27.556479
2930.000000	|	-27.556479
2931.000000	|	-27.556480
2932.000000	|	-27.556481
2933.000000	|	-27.556485
2934.000000	|	-27.556489
2935.000000	|	-27.556506
2936.000000	|	-27.557591
2937.000000	|	-27.558678
2938.000000	|	-27.563046
2939.000000	|	-27.567415
2940.000000	|	-27.584897
2941.000000	|	-27.600686
2942.000000	|	-27.615494
2943.000000	|	-27.618152
2944.000000	|	-27.619351
2945.000000	|	-27.620551
2946.000000	|	-27.620557
