Frequency (Hz)	|	Gain (dB)
5497.000000	|	-32.858041
5498.000000	|	-32.858113
5499.000000	|	-32.859187
5500.000000	|	-32.861335
5501.000000	|	-32.862409
5502.000000	|	-32.868979
5503.000000	|	-32.896776
5504.000000	|	-32.910675
5505.000000	|	-32.918098
5506.000000	|	-32.932944
5507.000000	|	-32.936259
5508.000000	|	-32.937125
5509.000000	|	-32.937161
5510.000000	|	-32.937197
5511.000000	|	-32.953103
5512.000000	|	-32.959737
5513.000000	|	-32.962395
5514.000000	|	-32.965053
5515.000000	|	-32.975643
5516.000000	|	-32.986233
5517.000000	|	-32.998011
5518.000000	|	-32.999755
5519.000000	|	-33.001498
5520.000000	|	-33.004230
5521.000000	|	-33.009694
5522.000000	|	-33.012426
5523.000000	|	-33.020799
5524.000000	|	-33.024188
5525.000000	|	-33.025484
5526.000000	|	-33.026780
5527.000000	|	-33.047566
5528.000000	|	-33.054311
5529.000000	|	-33.061056
5530.000000	|	-33.063632
5531.000000	|	-33.063952
5532.000000	|	-33.064594
5533.000000	|	-33.064674
5534.000000	|	-33.064714
5535.000000	|	-33.064717
5536.000000	|	-33.064722
5537.000000	|	-33.064722
5538.000000	|	-33.064722
5539.000000	|	-33.064722
5540.000000	|	-33.064722
5541.000000	|	-33.064722
5542.000000	|	-33.064722
5543.000000	|	-33.064722
5544.000000	|	-33.064723
5545.000000	|	-33.064723
5546.000000	|	-33.064723
5547.000000	|	-33.064726
5548.000000	|	-33.064757
5549.000000	|	-33.065747
5550.000000	|	-33.067728
5551.000000	|	-33.068718
5552.000000	|	-33.069213
5553.000000	|	-33.069221
5554.000000	|	-33.069236
5555.000000	|	-33.069236
5556.000000	|	-33.069236
5557.000000	|	-33.069236
5558.000000	|	-33.069236
5559.000000	|	-33.069236
5560.000000	|	-33.069236
5561.000000	|	-33.069236
5562.000000	|	-33.069236
5563.000000	|	-33.069236
5564.000000	|	-33.069236
5565.000000	|	-33.069236
5566.000000	|	-33.069236
5567.000000	|	-33.069236
5568.000000	|	-33.069236
5569.000000	|	-33.069236
5570.000000	|	-33.069237
5571.000000	|	-33.069238
5572.000000	|	-33.069240
5573.000000	|	-33.069263
5574.000000	|	-33.069286
5575.000000	|	-33.069376
5576.000000	|	-33.070827
5577.000000	|	-33.071676
5578.000000	|	-33.072526
5579.000000	|	-33.103967
5580.000000	|	-33.109584
5581.000000	|	-33.110114
5582.000000	|	-33.111172
5583.000000	|	-33.111701
5584.000000	|	-33.112583
5585.000000	|	-33.114348
5586.000000	|	-33.115231
5587.000000	|	-33.127806
5588.000000	|	-33.130545
5589.000000	|	-33.133284
5590.000000	|	-33.137759
5591.000000	|	-33.142234
5592.000000	|	-33.163491
5593.000000	|	-33.168013
5594.000000	|	-33.168296
5595.000000	|	-33.168366
5596.000000	|	-33.168507
5597.000000	|	-33.168525
5598.000000	|	-33.168560
5599.000000	|	-33.168565
5600.000000	|	-33.168565
5601.000000	|	-33.168565
5602.000000	|	-33.168565
5603.000000	|	-33.168565
5604.000000	|	-33.168565
5605.000000	|	-33.168565
5606.000000	|	-33.168565
5607.000000	|	-33.168565
5608.000000	|	-33.168565
5609.000000	|	-33.168565
5610.000000	|	-33.168565
5611.000000	|	-33.168565
5612.000000	|	-33.168565
5613.000000	|	-33.168565
5614.000000	|	-33.168565
5615.000000	|	-33.168566
5616.000000	|	-33.168566
5617.000000	|	-33.168567
5618.000000	|	-33.171439
5619.000000	|	-33.174320
5620.000000	|	-33.185885
5621.000000	|	-33.197456
5622.000000	|	-33.208003
5623.000000	|	-33.208734
5624.000000	|	-33.209465
5625.000000	|	-33.214504
5626.000000	|	-33.217023
5627.000000	|	-33.218283
5628.000000	|	-33.218288
5629.000000	|	-33.218297
5630.000000	|	-33.218297
5631.000000	|	-33.218297
5632.000000	|	-33.218297
5633.000000	|	-33.218297
5634.000000	|	-33.218297
5635.000000	|	-33.218297
5636.000000	|	-33.218297
5637.000000	|	-33.218297
5638.000000	|	-33.218297
5639.000000	|	-33.216438
5640.000000	|	-33.214580
5641.000000	|	-33.213651
5642.000000	|	-33.213188
5643.000000	|	-33.212976
5644.000000	|	-33.212953
5645.000000	|	-33.212949
5646.000000	|	-33.212944
5647.000000	|	-33.212940
5648.000000	|	-33.212931
5649.000000	|	-33.212926
5650.000000	|	-33.212908
5651.000000	|	-33.212507
5652.000000	|	-33.205720
5653.000000	|	-33.198932
5654.000000	|	-33.171744
5655.000000	|	-33.149217
5656.000000	|	-33.147287
5657.000000	|	-33.145358
5658.000000	|	-33.142335
5659.000000	|	-33.141625
5660.000000	|	-33.140206
5661.000000	|	-33.139496
5662.000000	|	-33.138877
5663.000000	|	-33.137639
5664.000000	|	-33.137020
5665.000000	|	-33.115857
5666.000000	|	-33.109650
5667.000000	|	-33.103442
5668.000000	|	-33.078480
5669.000000	|	-33.069972
5670.000000	|	-33.067705
5671.000000	|	-33.065438
5672.000000	|	-33.054928
5673.000000	|	-33.052560
5674.000000	|	-33.052086
5675.000000	|	-33.051612
5676.000000	|	-33.036530
5677.000000	|	-33.021449
5678.000000	|	-33.007565
5679.000000	|	-33.004441
5680.000000	|	-33.001316
5681.000000	|	-32.999095
5682.000000	|	-32.998818
5683.000000	|	-32.998541
5684.000000	|	-32.998472
5685.000000	|	-32.998437
5686.000000	|	-32.998435
5687.000000	|	-32.998433
5688.000000	|	-32.998433
5689.000000	|	-32.998433
5690.000000	|	-32.998433
5691.000000	|	-32.998425
5692.000000	|	-32.998418
5693.000000	|	-32.998386
5694.000000	|	-32.998370
5695.000000	|	-32.998306
5696.000000	|	-32.998051
5697.000000	|	-32.997923
5698.000000	|	-32.997412
5699.000000	|	-32.996901
5700.000000	|	-32.994857
5701.000000	|	-32.986672
5702.000000	|	-32.953523
5703.000000	|	-32.936948
5704.000000	|	-32.933564
5705.000000	|	-32.926796
5706.000000	|	-32.923412
5707.000000	|	-32.913834
5708.000000	|	-32.904557
5709.000000	|	-32.900518
5710.000000	|	-32.898799
5711.000000	|	-32.897079
5712.000000	|	-32.885936
5713.000000	|	-32.874793
5714.000000	|	-32.872729
5715.000000	|	-32.868601
5716.000000	|	-32.866537
5717.000000	|	-32.865267
5718.000000	|	-32.863996
5719.000000	|	-32.850782
5720.000000	|	-32.844175
5721.000000	|	-32.840871
5722.000000	|	-32.840865
5723.000000	|	-32.840861
5724.000000	|	-32.840860
5725.000000	|	-32.840859
5726.000000	|	-32.840859
5727.000000	|	-32.840859
5728.000000	|	-32.840859
5729.000000	|	-32.840859
5730.000000	|	-32.840859
5731.000000	|	-32.840859
5732.000000	|	-32.840859
5733.000000	|	-32.840859
5734.000000	|	-32.840860
5735.000000	|	-32.840866
5736.000000	|	-32.840866
5737.000000	|	-32.840866
5738.000000	|	-32.840866
5739.000000	|	-32.840866
5740.000000	|	-32.840866
5741.000000	|	-32.840866
5742.000000	|	-32.840866
5743.000000	|	-32.840866
5744.000000	|	-32.840866
5745.000000	|	-32.840855
5746.000000	|	-32.840833
5747.000000	|	-32.840490
5748.000000	|	-32.837739
5749.000000	|	-32.837567
5750.000000	|	-32.837524
5751.000000	|	-32.837513
5752.000000	|	-32.837512
5753.000000	|	-32.837512
5754.000000	|	-32.837512
5755.000000	|	-32.837512
5756.000000	|	-32.837512
5757.000000	|	-32.837512
5758.000000	|	-32.837512
5759.000000	|	-32.837512
5760.000000	|	-32.837512
5761.000000	|	-32.837512
5762.000000	|	-32.837513
5763.000000	|	-32.837514
5764.000000	|	-32.837550
5765.000000	|	-32.837585
5766.000000	|	-32.837622
5767.000000	|	-32.837806
5768.000000	|	-32.838748
5769.000000	|	-32.842957
5770.000000	|	-32.860081
5771.000000	|	-32.868643
5772.000000	|	-32.875819
5773.000000	|	-32.890169
5774.000000	|	-32.890767
5775.000000	|	-32.891963
5776.000000	|	-32.892561
5777.000000	|	-32.913729
5778.000000	|	-32.924313
5779.000000	|	-32.924594
5780.000000	|	-32.924876
5781.000000	|	-32.929894
5782.000000	|	-32.934866
5783.000000	|	-32.937260
5784.000000	|	-32.937822
5785.000000	|	-32.938301
5786.000000	|	-32.938317
5787.000000	|	-32.938332
5788.000000	|	-32.939771
5789.000000	|	-32.941210
5790.000000	|	-32.944133
5791.000000	|	-32.956846
5792.000000	|	-32.963202
5793.000000	|	-32.999252
5794.000000	|	-33.035302
5795.000000	|	-33.035795
5796.000000	|	-33.036780
5797.000000	|	-33.037273
5798.000000	|	-33.038653
5799.000000	|	-33.039855
5800.000000	|	-33.039950
5801.000000	|	-33.040045
5802.000000	|	-33.044142
5803.000000	|	-33.048239
5804.000000	|	-33.056489
5805.000000	|	-33.091964
5806.000000	|	-33.109701
5807.000000	|	-33.178790
5808.000000	|	-33.196273
5809.000000	|	-33.196484
5810.000000	|	-33.196695
5811.000000	|	-33.219356
5812.000000	|	-33.241491
5813.000000	|	-33.246036
5814.000000	|	-33.247384
5815.000000	|	-33.247595
5816.000000	|	-33.247806
5817.000000	|	-33.256664
5818.000000	|	-33.265523
5819.000000	|	-33.273532
5820.000000	|	-33.281542
5821.000000	|	-33.332169
5822.000000	|	-33.354906
5823.000000	|	-33.377643
5824.000000	|	-33.402009
5825.000000	|	-33.426374
5826.000000	|	-33.450285
5827.000000	|	-33.456180
5828.000000	|	-33.462075
5829.000000	|	-33.464661
5830.000000	|	-33.469831
5831.000000	|	-33.472416
5832.000000	|	-33.475277
5833.000000	|	-33.478138
5834.000000	|	-33.493313
5835.000000	|	-33.500900
5836.000000	|	-33.511297
5837.000000	|	-33.521694
5838.000000	|	-33.521909
5839.000000	|	-33.522340
5840.000000	|	-33.522555
5841.000000	|	-33.525800
5842.000000	|	-33.529045
5843.000000	|	-33.535798
5844.000000	|	-33.554880
5845.000000	|	-33.593045
5846.000000	|	-33.601995
5847.000000	|	-33.605288
5848.000000	|	-33.606344
5849.000000	|	-33.607400
5850.000000	|	-33.614681
5851.000000	|	-33.617535
5852.000000	|	-33.618568
5853.000000	|	-33.619601
5854.000000	|	-33.619729
5855.000000	|	-33.619984
5856.000000	|	-33.620112
5857.000000	|	-33.651300
5858.000000	|	-33.659152
5859.000000	|	-33.674857
5860.000000	|	-33.682709
5861.000000	|	-33.683135
5862.000000	|	-33.683988
5863.000000	|	-33.684414
5864.000000	|	-33.684921
5865.000000	|	-33.685428
5866.000000	|	-33.697349
5867.000000	|	-33.703310
5868.000000	|	-33.703327
5869.000000	|	-33.703331
5870.000000	|	-33.703334
5871.000000	|	-33.703541
5872.000000	|	-33.703747
5873.000000	|	-33.704189
5874.000000	|	-33.706955
5875.000000	|	-33.708337
5876.000000	|	-33.714592
5877.000000	|	-33.720968
5878.000000	|	-33.746599
5879.000000	|	-33.772253
5880.000000	|	-33.779230
5881.000000	|	-33.782654
5882.000000	|	-33.782817
5883.000000	|	-33.782858
5884.000000	|	-33.782878
5885.000000	|	-33.782879
5886.000000	|	-33.782879
5887.000000	|	-33.782879
5888.000000	|	-33.782879
5889.000000	|	-33.782879
5890.000000	|	-33.782879
5891.000000	|	-33.782878
5892.000000	|	-33.782874
5893.000000	|	-33.782859
5894.000000	|	-33.782619
5895.000000	|	-33.780703
5896.000000	|	-33.776930
5897.000000	|	-33.775046
5898.000000	|	-33.771278
5899.000000	|	-33.770826
5900.000000	|	-33.770384
5901.000000	|	-33.770359
5902.000000	|	-33.770359
5903.000000	|	-33.770359
5904.000000	|	-33.770359
5905.000000	|	-33.770359
5906.000000	|	-33.770359
5907.000000	|	-33.770359
5908.000000	|	-33.770359
5909.000000	|	-33.770359
5910.000000	|	-33.770359
5911.000000	|	-33.770359
5912.000000	|	-33.770359
5913.000000	|	-33.770790
5914.000000	|	-33.772598
5915.000000	|	-33.776862
5916.000000	|	-33.778994
5917.000000	|	-33.783258
5918.000000	|	-33.783392
5919.000000	|	-33.783408
5920.000000	|	-33.783425
5921.000000	|	-33.783426
5922.000000	|	-33.783426
5923.000000	|	-33.783426
5924.000000	|	-33.783426
5925.000000	|	-33.783426
5926.000000	|	-33.783426
5927.000000	|	-33.783426
5928.000000	|	-33.783426
5929.000000	|	-33.783426
5930.000000	|	-33.783411
5931.000000	|	-33.783176
5932.000000	|	-33.783058
5933.000000	|	-33.781507
5934.000000	|	-33.779956
5935.000000	|	-33.775505
5936.000000	|	-33.764949
5937.000000	|	-33.764805
5938.000000	|	-33.764517
5939.000000	|	-33.764373
5940.000000	|	-33.762740
5941.000000	|	-33.759476
5942.000000	|	-33.757844
5943.000000	|	-33.750074
5944.000000	|	-33.742305
5945.000000	|	-33.718894
5946.000000	|	-33.714482
5947.000000	|	-33.714255
5948.000000	|	-33.713803
5949.000000	|	-33.713576
5950.000000	|	-33.709850
5951.000000	|	-33.708107
5952.000000	|	-33.706363
5953.000000	|	-33.701662
5954.000000	|	-33.692258
5955.000000	|	-33.687557
5956.000000	|	-33.676292
5957.000000	|	-33.675940
5958.000000	|	-33.675764
5959.000000	|	-33.675753
5960.000000	|	-33.675748
5961.000000	|	-33.675748
5962.000000	|	-33.675748
5963.000000	|	-33.675748
5964.000000	|	-33.675748
5965.000000	|	-33.675748
5966.000000	|	-33.675748
5967.000000	|	-33.675748
5968.000000	|	-33.675748
5969.000000	|	-33.675748
5970.000000	|	-33.675747
5971.000000	|	-33.675745
5972.000000	|	-33.675734
5973.000000	|	-33.675728
5974.000000	|	-33.675706
5975.000000	|	-33.675684
5976.000000	|	-33.675595
5977.000000	|	-33.674884
5978.000000	|	-33.673462
5979.000000	|	-33.667774
5980.000000	|	-33.666813
5981.000000	|	-33.665853
5982.000000	|	-33.662403
5983.000000	|	-33.662379
5984.000000	|	-33.662356
5985.000000	|	-33.662354
5986.000000	|	-33.662354
5987.000000	|	-33.662354
5988.000000	|	-33.662354
5989.000000	|	-33.662352
5990.000000	|	-33.662351
5991.000000	|	-33.662349
5992.000000	|	-33.662250
5993.000000	|	-33.661770
5994.000000	|	-33.660691
5995.000000	|	-33.656169
5996.000000	|	-33.638064
5997.000000	|	-33.629011
5998.000000	|	-33.592795
5999.000000	|	-33.592455
6000.000000	|	-33.592286
6001.000000	|	-33.592243
6002.000000	|	-33.592238
6003.000000	|	-33.592235
6004.000000	|	-33.592235
6005.000000	|	-33.592235
6006.000000	|	-33.592235
6007.000000	|	-33.592235
6008.000000	|	-33.592235
6009.000000	|	-33.592235
6010.000000	|	-33.592235
6011.000000	|	-33.592236
6012.000000	|	-33.592249
6013.000000	|	-33.592458
6014.000000	|	-33.599280
6015.000000	|	-33.606117
6016.000000	|	-33.611174
6017.000000	|	-33.613701
6018.000000	|	-33.614963
6019.000000	|	-33.615119
6020.000000	|	-33.615274
6021.000000	|	-33.615352
6022.000000	|	-33.615390
6023.000000	|	-33.615429
6024.000000	|	-33.615430
6025.000000	|	-33.615431
6026.000000	|	-33.615434
6027.000000	|	-33.615439
6028.000000	|	-33.615473
6029.000000	|	-33.615510
6030.000000	|	-33.615799
6031.000000	|	-33.616971
6032.000000	|	-33.617557
6033.000000	|	-33.619909
6034.000000	|	-33.658582
6035.000000	|	-33.665776
6036.000000	|	-33.680163
6037.000000	|	-33.683656
6038.000000	|	-33.684406
6039.000000	|	-33.684742
6040.000000	|	-33.684911
6041.000000	|	-33.684932
6042.000000	|	-33.684934
6043.000000	|	-33.684934
6044.000000	|	-33.684934
6045.000000	|	-33.684934
6046.000000	|	-33.684934
6047.000000	|	-33.684934
6048.000000	|	-33.684934
6049.000000	|	-33.684934
6050.000000	|	-33.684934
6051.000000	|	-33.684934
6052.000000	|	-33.684931
6053.000000	|	-33.681650
6054.000000	|	-33.678368
6055.000000	|	-33.662139
6056.000000	|	-33.661134
6057.000000	|	-33.660631
6058.000000	|	-33.660625
6059.000000	|	-33.660622
6060.000000	|	-33.660622
6061.000000	|	-33.660622
6062.000000	|	-33.660622
6063.000000	|	-33.660609
6064.000000	|	-33.660584
6065.000000	|	-33.660571
6066.000000	|	-33.660515
6067.000000	|	-33.660283
6068.000000	|	-33.660168
6069.000000	|	-33.659703
6070.000000	|	-33.655982
6071.000000	|	-33.652258
6072.000000	|	-33.648530
6073.000000	|	-33.648297
6074.000000	|	-33.647831
6075.000000	|	-33.647773
6076.000000	|	-33.647773
6077.000000	|	-33.647773
6078.000000	|	-33.647773
6079.000000	|	-33.647773
6080.000000	|	-33.647773
6081.000000	|	-33.647773
6082.000000	|	-33.647773
6083.000000	|	-33.647773
6084.000000	|	-33.647773
6085.000000	|	-33.647773
6086.000000	|	-33.647778
6087.000000	|	-33.648103
6088.000000	|	-33.649400
6089.000000	|	-33.649877
6090.000000	|	-33.650172
6091.000000	|	-33.650468
6092.000000	|	-33.651279
6093.000000	|	-33.652091
6094.000000	|	-33.654075
6095.000000	|	-33.659498
6096.000000	|	-33.676795
6097.000000	|	-33.687083
6098.000000	|	-33.687244
6099.000000	|	-33.687245
6100.000000	|	-33.687245
6101.000000	|	-33.687245
6102.000000	|	-33.687245
6103.000000	|	-33.687245
6104.000000	|	-33.687245
6105.000000	|	-33.687245
6106.000000	|	-33.687245
6107.000000	|	-33.687245
6108.000000	|	-33.687245
6109.000000	|	-33.687245
6110.000000	|	-33.687240
6111.000000	|	-33.687220
6112.000000	|	-33.687057
6113.000000	|	-33.687054
6114.000000	|	-33.687054
6115.000000	|	-33.687054
6116.000000	|	-33.687054
6117.000000	|	-33.687054
6118.000000	|	-33.687054
6119.000000	|	-33.687054
6120.000000	|	-33.687054
6121.000000	|	-33.687054
6122.000000	|	-33.687054
6123.000000	|	-33.687056
6124.000000	|	-33.687133
6125.000000	|	-33.687443
6126.000000	|	-33.702311
6127.000000	|	-33.703975
6128.000000	|	-33.707302
6129.000000	|	-33.708965
6130.000000	|	-33.716366
6131.000000	|	-33.722479
6132.000000	|	-33.734706
6133.000000	|	-33.740819
6134.000000	|	-33.787548
6135.000000	|	-33.804155
6136.000000	|	-33.809080
6137.000000	|	-33.814005
6138.000000	|	-33.820588
6139.000000	|	-33.833753
6140.000000	|	-33.836768
6141.000000	|	-33.837723
6142.000000	|	-33.838677
6143.000000	|	-33.838771
6144.000000	|	-33.838959
6145.000000	|	-33.839053
6146.000000	|	-33.848792
6147.000000	|	-33.926264
6148.000000	|	-33.951045
6149.000000	|	-33.956459
6150.000000	|	-33.961873
6151.000000	|	-33.964491
6152.000000	|	-33.964500
6153.000000	|	-33.964518
6154.000000	|	-33.964527
6155.000000	|	-33.977210
6156.000000	|	-33.989892
6157.000000	|	-34.007536
6158.000000	|	-34.025179
6159.000000	|	-34.028354
6160.000000	|	-34.028714
6161.000000	|	-34.029074
6162.000000	|	-34.033366
6163.000000	|	-34.037658
6164.000000	|	-34.046278
6165.000000	|	-34.050009
6166.000000	|	-34.057472
6167.000000	|	-34.058390
6168.000000	|	-34.059309
6169.000000	|	-34.059971
6170.000000	|	-34.061296
6171.000000	|	-34.061958
6172.000000	|	-34.074812
6173.000000	|	-34.087665
6174.000000	|	-34.158038
6175.000000	|	-34.166815
6176.000000	|	-34.171203
6177.000000	|	-34.171472
6178.000000	|	-34.171539
6179.000000	|	-34.171571
6180.000000	|	-34.171587
6181.000000	|	-34.171588
6182.000000	|	-34.171588
6183.000000	|	-34.171618
6184.000000	|	-34.171649
6185.000000	|	-34.171774
6186.000000	|	-34.171837
6187.000000	|	-34.172124
6188.000000	|	-34.173295
6189.000000	|	-34.173881
6190.000000	|	-34.176227
6191.000000	|	-34.185614
6192.000000	|	-34.190307
6193.000000	|	-34.209080
6194.000000	|	-34.227854
6195.000000	|	-34.227960
6196.000000	|	-34.228065
6197.000000	|	-34.228351
6198.000000	|	-34.228922
6199.000000	|	-34.229207
6200.000000	|	-34.232493
6201.000000	|	-34.235779
6202.000000	|	-34.246305
6203.000000	|	-34.247544
6204.000000	|	-34.248708
6205.000000	|	-34.248744
6206.000000	|	-34.248761
6207.000000	|	-34.248769
6208.000000	|	-34.248778
6209.000000	|	-34.248779
6210.000000	|	-34.248781
6211.000000	|	-34.248783
6212.000000	|	-34.248881
6213.000000	|	-34.249857
6214.000000	|	-34.250350
6215.000000	|	-34.250391
6216.000000	|	-34.250473
6217.000000	|	-34.250514
6218.000000	|	-34.253162
6219.000000	|	-34.255810
6220.000000	|	-34.258480
6221.000000	|	-34.269290
6222.000000	|	-34.282962
6223.000000	|	-34.296635
6224.000000	|	-34.301575
6225.000000	|	-34.302810
6226.000000	|	-34.302820
6227.000000	|	-34.302825
6228.000000	|	-34.302825
6229.000000	|	-34.302825
6230.000000	|	-34.302825
6231.000000	|	-34.302825
6232.000000	|	-34.302825
6233.000000	|	-34.302825
6234.000000	|	-34.302825
6235.000000	|	-34.302825
6236.000000	|	-34.302825
6237.000000	|	-34.302585
6238.000000	|	-34.302562
6239.000000	|	-34.302561
6240.000000	|	-34.302561
6241.000000	|	-34.302561
6242.000000	|	-34.302561
6243.000000	|	-34.302561
6244.000000	|	-34.302559
6245.000000	|	-34.302559
6246.000000	|	-34.302555
6247.000000	|	-34.302460
6248.000000	|	-34.301680
6249.000000	|	-34.301290
6250.000000	|	-34.299727
6251.000000	|	-34.287204
6252.000000	|	-34.262158
6253.000000	|	-34.243451
6254.000000	|	-34.239215
6255.000000	|	-34.237124
6256.000000	|	-34.236627
6257.000000	|	-34.236418
6258.000000	|	-34.236376
6259.000000	|	-34.236355
6260.000000	|	-34.236346
6261.000000	|	-34.236336
6262.000000	|	-34.236281
6263.000000	|	-34.236253
6264.000000	|	-34.236107
6265.000000	|	-34.232988
6266.000000	|	-34.232969
6267.000000	|	-34.232950
6268.000000	|	-34.232942
6269.000000	|	-34.232939
6270.000000	|	-34.232935
6271.000000	|	-34.232934
6272.000000	|	-34.232932
6273.000000	|	-34.232931
6274.000000	|	-34.232919
6275.000000	|	-34.232893
6276.000000	|	-34.232772
6277.000000	|	-34.232251
6278.000000	|	-34.230152
6279.000000	|	-34.222049
6280.000000	|	-34.217998
6281.000000	|	-34.216985
6282.000000	|	-34.215972
6283.000000	|	-34.215466
6284.000000	|	-34.215213
6285.000000	|	-34.215181
6286.000000	|	-34.215118
6287.000000	|	-34.215117
6288.000000	|	-34.215116
6289.000000	|	-34.215116
6290.000000	|	-34.215116
6291.000000	|	-34.215116
6292.000000	|	-34.215116
6293.000000	|	-34.215116
6294.000000	|	-34.215116
6295.000000	|	-34.215116
6296.000000	|	-34.215116
6297.000000	|	-34.215116
6298.000000	|	-34.215116
6299.000000	|	-34.215116
6300.000000	|	-34.215115
6301.000000	|	-34.215115
6302.000000	|	-34.215115
6303.000000	|	-34.215109
6304.000000	|	-34.215104
6305.000000	|	-34.215082
6306.000000	|	-34.215060
6307.000000	|	-34.214973
6308.000000	|	-34.214623
6309.000000	|	-34.214448
6310.000000	|	-34.214098
6311.000000	|	-34.212700
6312.000000	|	-34.207105
6313.000000	|	-34.204308
6314.000000	|	-34.200854
6315.000000	|	-34.188479
6316.000000	|	-34.188478
6317.000000	|	-34.188475
6318.000000	|	-34.188473
6319.000000	|	-34.188473
6320.000000	|	-34.188473
6321.000000	|	-34.188440
6322.000000	|	-34.188423
6323.000000	|	-34.188263
6324.000000	|	-34.186819
6325.000000	|	-34.186097
6326.000000	|	-34.184651
6327.000000	|	-34.184470
6328.000000	|	-34.184380
6329.000000	|	-34.184335
6330.000000	|	-34.184313
6331.000000	|	-34.184313
6332.000000	|	-34.184313
6333.000000	|	-34.184313
6334.000000	|	-34.184313
6335.000000	|	-34.184313
6336.000000	|	-34.184314
6337.000000	|	-34.184346
6338.000000	|	-34.185383
6339.000000	|	-34.193683
6340.000000	|	-34.196838
6341.000000	|	-34.203149
6342.000000	|	-34.206304
6343.000000	|	-34.223440
6344.000000	|	-34.225472
6345.000000	|	-34.227437
6346.000000	|	-34.227642
6347.000000	|	-34.227698
6348.000000	|	-34.227810
6349.000000	|	-34.227866
6350.000000	|	-34.227942
6351.000000	|	-34.228095
6352.000000	|	-34.228172
6353.000000	|	-34.229883
6354.000000	|	-34.231829
6355.000000	|	-34.240463
6356.000000	|	-34.249239
6357.000000	|	-34.306680
6358.000000	|	-34.310529
6359.000000	|	-34.310589
6360.000000	|	-34.310591
6361.000000	|	-34.310591
6362.000000	|	-34.310591
6363.000000	|	-34.310591
6364.000000	|	-34.310591
6365.000000	|	-34.310591
6366.000000	|	-34.310591
6367.000000	|	-34.310591
6368.000000	|	-34.310579
6369.000000	|	-34.307526
6370.000000	|	-34.306000
6371.000000	|	-34.299894
6372.000000	|	-34.293789
6373.000000	|	-34.283017
6374.000000	|	-34.261472
6375.000000	|	-34.260148
6376.000000	|	-34.257499
6377.000000	|	-34.256174
6378.000000	|	-34.246294
6379.000000	|	-34.226534
6380.000000	|	-34.221677
6381.000000	|	-34.219415
6382.000000	|	-34.218368
6383.000000	|	-34.217320
6384.000000	|	-34.212429
6385.000000	|	-34.174270
6386.000000	|	-34.155191
6387.000000	|	-34.145651
6388.000000	|	-34.145055
6389.000000	|	-34.145037
6390.000000	|	-34.145032
6391.000000	|	-34.145028
6392.000000	|	-34.145028
6393.000000	|	-34.145028
6394.000000	|	-34.145028
6395.000000	|	-34.145028
6396.000000	|	-34.145028
6397.000000	|	-34.145028
6398.000000	|	-34.145028
6399.000000	|	-34.145028
6400.000000	|	-34.145075
6401.000000	|	-34.145170
6402.000000	|	-34.145172
6403.000000	|	-34.145172
6404.000000	|	-34.145173
6405.000000	|	-34.145173
6406.000000	|	-34.145173
6407.000000	|	-34.145173
6408.000000	|	-34.145173
6409.000000	|	-34.145173
6410.000000	|	-34.145173
6411.000000	|	-34.145173
6412.000000	|	-34.145173
6413.000000	|	-34.145117
6414.000000	|	-34.144894
6415.000000	|	-34.144893
6416.000000	|	-34.144893
6417.000000	|	-34.144657
6418.000000	|	-34.144539
6419.000000	|	-34.143760
6420.000000	|	-34.141755
6421.000000	|	-34.133208
6422.000000	|	-34.124573
6423.000000	|	-34.089389
6424.000000	|	-34.089178
6425.000000	|	-34.088757
6426.000000	|	-34.088546
6427.000000	|	-34.069333
6428.000000	|	-34.068448
6429.000000	|	-34.068090
6430.000000	|	-34.067732
6431.000000	|	-34.066184
6432.000000	|	-34.064635
6433.000000	|	-34.063859
6434.000000	|	-34.063487
6435.000000	|	-34.063114
6436.000000	|	-34.063114
6437.000000	|	-34.063113
6438.000000	|	-34.063112
6439.000000	|	-34.062906
6440.000000	|	-34.062802
6441.000000	|	-34.060179
6442.000000	|	-34.019769
6443.000000	|	-34.014976
6444.000000	|	-34.012725
6445.000000	|	-34.010475
6446.000000	|	-33.975972
6447.000000	|	-33.941468
6448.000000	|	-33.932389
6449.000000	|	-33.923721
6450.000000	|	-33.919415
6451.000000	|	-33.910804
6452.000000	|	-33.908889
6453.000000	|	-33.906975
6454.000000	|	-33.904278
6455.000000	|	-33.901581
6456.000000	|	-33.898646
6457.000000	|	-33.894862
6458.000000	|	-33.887294
6459.000000	|	-33.887280
6460.000000	|	-33.887250
6461.000000	|	-33.887250
6462.000000	|	-33.887250
6463.000000	|	-33.887250
6464.000000	|	-33.887250
6465.000000	|	-33.887250
6466.000000	|	-33.887250
6467.000000	|	-33.887250
6468.000000	|	-33.887250
6469.000000	|	-33.887250
6470.000000	|	-33.887250
6471.000000	|	-33.887250
6472.000000	|	-33.887896
6473.000000	|	-33.893226
6474.000000	|	-33.904513
6475.000000	|	-33.916955
6476.000000	|	-33.922756
6477.000000	|	-33.925448
6478.000000	|	-33.928139
6479.000000	|	-33.928445
6480.000000	|	-33.929058
6481.000000	|	-33.929364
6482.000000	|	-33.949194
6483.000000	|	-33.951128
6484.000000	|	-33.953058
6485.000000	|	-33.954013
6486.000000	|	-33.954485
6487.000000	|	-33.954958
6488.000000	|	-33.962703
6489.000000	|	-33.970448
6490.000000	|	-33.971391
6491.000000	|	-33.971716
6492.000000	|	-33.971806
6493.000000	|	-33.971896
6494.000000	|	-33.972673
