Frequency (Hz)	|	Gain (dB)
4355.000000	|	-33.467459
4356.000000	|	-33.708806
4357.000000	|	-33.712462
4358.000000	|	-33.719773
4359.000000	|	-33.723428
4360.000000	|	-33.817362
4361.000000	|	-33.911296
4362.000000	|	-33.992651
4363.000000	|	-34.008126
4364.000000	|	-34.022805
4365.000000	|	-34.028554
4366.000000	|	-34.030633
4367.000000	|	-34.032711
4368.000000	|	-34.040703
4369.000000	|	-34.048695
4370.000000	|	-34.062732
4371.000000	|	-34.072690
4372.000000	|	-34.082648
4373.000000	|	-34.135820
4374.000000	|	-34.188992
4375.000000	|	-34.219151
4376.000000	|	-34.234228
4377.000000	|	-34.234699
4378.000000	|	-34.234758
4379.000000	|	-34.234762
4380.000000	|	-34.234762
4381.000000	|	-34.234762
4382.000000	|	-34.234762
4383.000000	|	-34.234762
4384.000000	|	-34.234762
4385.000000	|	-34.234762
4386.000000	|	-34.234762
4387.000000	|	-34.234762
4388.000000	|	-34.234762
4389.000000	|	-34.234739
4390.000000	|	-34.234561
4391.000000	|	-34.234454
4392.000000	|	-34.234347
4393.000000	|	-34.234110
4394.000000	|	-34.233848
4395.000000	|	-34.231503
4396.000000	|	-34.230331
4397.000000	|	-34.229745
4398.000000	|	-34.229454
4399.000000	|	-34.229384
4400.000000	|	-34.229350
4401.000000	|	-34.229333
4402.000000	|	-34.229325
4403.000000	|	-34.229322
4404.000000	|	-34.229321
4405.000000	|	-34.229320
4406.000000	|	-34.229320
4407.000000	|	-34.229317
4408.000000	|	-34.229295
4409.000000	|	-34.229270
4410.000000	|	-34.229171
4411.000000	|	-34.225879
4412.000000	|	-34.212712
4413.000000	|	-34.186376
4414.000000	|	-34.134613
4415.000000	|	-34.110665
4416.000000	|	-34.099658
4417.000000	|	-34.088651
4418.000000	|	-34.044409
4419.000000	|	-34.041924
4420.000000	|	-34.036954
4421.000000	|	-34.034469
4422.000000	|	-34.034053
4423.000000	|	-34.033222
4424.000000	|	-34.032806
4425.000000	|	-34.005806
4426.000000	|	-33.992306
4427.000000	|	-33.984171
4428.000000	|	-33.983136
4429.000000	|	-33.982828
4430.000000	|	-33.982779
4431.000000	|	-33.982730
4432.000000	|	-33.887954
4433.000000	|	-33.793179
4434.000000	|	-33.696785
4435.000000	|	-33.695279
4436.000000	|	-33.695091
4437.000000	|	-33.695079
4438.000000	|	-33.695056
4439.000000	|	-33.695053
4440.000000	|	-33.695053
4441.000000	|	-33.695053
4442.000000	|	-33.695053
4443.000000	|	-33.695053
4444.000000	|	-33.695053
4445.000000	|	-33.695053
4446.000000	|	-33.695053
4447.000000	|	-33.695053
4448.000000	|	-33.695053
4449.000000	|	-33.695081
4450.000000	|	-33.695299
4451.000000	|	-33.695349
4452.000000	|	-33.695370
4453.000000	|	-33.695379
4454.000000	|	-33.695388
4455.000000	|	-33.695467
4456.000000	|	-33.695507
4457.000000	|	-33.695828
4458.000000	|	-33.698794
4459.000000	|	-33.700277
4460.000000	|	-33.706237
4461.000000	|	-33.801724
4462.000000	|	-33.802033
4463.000000	|	-33.802650
4464.000000	|	-33.802959
4465.000000	|	-33.883400
4466.000000	|	-33.905335
4467.000000	|	-33.949204
4468.000000	|	-33.954772
4469.000000	|	-33.954859
4470.000000	|	-33.954861
4471.000000	|	-33.954861
4472.000000	|	-33.954861
4473.000000	|	-33.954861
4474.000000	|	-33.954861
4475.000000	|	-33.954861
4476.000000	|	-33.954861
4477.000000	|	-33.954861
4478.000000	|	-33.954861
4479.000000	|	-33.954861
4480.000000	|	-33.954861
4481.000000	|	-33.954858
4482.000000	|	-33.954806
4483.000000	|	-33.931112
4484.000000	|	-33.917649
4485.000000	|	-33.904185
4486.000000	|	-33.897734
4487.000000	|	-33.884833
4488.000000	|	-33.884742
4489.000000	|	-33.884731
4490.000000	|	-33.884708
4491.000000	|	-33.884706
4492.000000	|	-33.884700
4493.000000	|	-33.884700
4494.000000	|	-33.884699
4495.000000	|	-33.884699
4496.000000	|	-33.884698
4497.000000	|	-33.884698
4498.000000	|	-33.884698
4499.000000	|	-33.884694
4500.000000	|	-33.884680
4501.000000	|	-33.884665
4502.000000	|	-33.884605
4503.000000	|	-33.884364
4504.000000	|	-33.884244
4505.000000	|	-33.882315
4506.000000	|	-33.851447
4507.000000	|	-33.836013
4508.000000	|	-33.818555
4509.000000	|	-33.783639
4510.000000	|	-33.766181
4511.000000	|	-33.705857
4512.000000	|	-33.645532
4513.000000	|	-33.629112
4514.000000	|	-33.596273
4515.000000	|	-33.593336
4516.000000	|	-33.587462
4517.000000	|	-33.584525
4518.000000	|	-33.584475
4519.000000	|	-33.584424
4520.000000	|	-33.565718
4521.000000	|	-33.528305
4522.000000	|	-33.524771
4523.000000	|	-33.517704
4524.000000	|	-33.517064
4525.000000	|	-33.515783
4526.000000	|	-33.515143
4527.000000	|	-33.512980
4528.000000	|	-33.510817
4529.000000	|	-33.480908
4530.000000	|	-33.452810
4531.000000	|	-33.440082
4532.000000	|	-33.439982
4533.000000	|	-33.439883
4534.000000	|	-33.439833
4535.000000	|	-33.439821
4536.000000	|	-33.439821
4537.000000	|	-33.439821
4538.000000	|	-33.439821
4539.000000	|	-33.439821
4540.000000	|	-33.439821
4541.000000	|	-33.439821
4542.000000	|	-33.439821
4543.000000	|	-33.439821
4544.000000	|	-33.439821
4545.000000	|	-33.447528
4546.000000	|	-33.448843
4547.000000	|	-33.450157
4548.000000	|	-33.457849
4549.000000	|	-33.461491
4550.000000	|	-33.462904
4551.000000	|	-33.463406
4552.000000	|	-33.463909
4553.000000	|	-33.492947
4554.000000	|	-33.521985
4555.000000	|	-33.539174
4556.000000	|	-33.573552
4557.000000	|	-33.573552
4558.000000	|	-33.573552
4559.000000	|	-33.573552
4560.000000	|	-33.573552
4561.000000	|	-33.573552
4562.000000	|	-33.573552
4563.000000	|	-33.573552
4564.000000	|	-33.573552
4565.000000	|	-33.573552
4566.000000	|	-33.573552
4567.000000	|	-33.573545
4568.000000	|	-33.573440
4569.000000	|	-33.573017
4570.000000	|	-33.571328
4571.000000	|	-33.570906
4572.000000	|	-33.570905
4573.000000	|	-33.570905
4574.000000	|	-33.570905
4575.000000	|	-33.570905
4576.000000	|	-33.570905
4577.000000	|	-33.570905
4578.000000	|	-33.570905
4579.000000	|	-33.570905
4580.000000	|	-33.570905
4581.000000	|	-33.570905
4582.000000	|	-33.571957
4583.000000	|	-33.572483
4584.000000	|	-33.574587
4585.000000	|	-33.596803
4586.000000	|	-33.653201
4587.000000	|	-33.790100
4588.000000	|	-33.815160
4589.000000	|	-33.865279
4590.000000	|	-33.890338
4591.000000	|	-33.911196
4592.000000	|	-33.952913
4593.000000	|	-33.962371
4594.000000	|	-33.965158
4595.000000	|	-33.965580
4596.000000	|	-33.966002
4597.000000	|	-34.013855
4598.000000	|	-34.024447
4599.000000	|	-34.035039
4600.000000	|	-34.140588
4601.000000	|	-34.191711
4602.000000	|	-34.216446
4603.000000	|	-34.241182
4604.000000	|	-34.250359
4605.000000	|	-34.254644
4606.000000	|	-34.256634
4607.000000	|	-34.258624
4608.000000	|	-34.285259
4609.000000	|	-34.311894
4610.000000	|	-34.431686
4611.000000	|	-34.491581
4612.000000	|	-34.512060
4613.000000	|	-34.521668
4614.000000	|	-34.526157
4615.000000	|	-34.530645
4616.000000	|	-34.562367
4617.000000	|	-34.572995
4618.000000	|	-34.578285
4619.000000	|	-34.588866
4620.000000	|	-34.588949
4621.000000	|	-34.589115
4622.000000	|	-34.589145
4623.000000	|	-34.589174
4624.000000	|	-34.589614
4625.000000	|	-34.590053
4626.000000	|	-34.598437
4627.000000	|	-34.615206
4628.000000	|	-34.623590
4629.000000	|	-34.626921
4630.000000	|	-34.633584
4631.000000	|	-34.633953
4632.000000	|	-34.633958
4633.000000	|	-34.633961
4634.000000	|	-34.633962
4635.000000	|	-34.633964
4636.000000	|	-34.633966
4637.000000	|	-34.633968
4638.000000	|	-34.633978
4639.000000	|	-34.633984
4640.000000	|	-34.634009
4641.000000	|	-34.634536
4642.000000	|	-34.652343
4643.000000	|	-34.668144
4644.000000	|	-34.669773
4645.000000	|	-34.670576
4646.000000	|	-34.670953
4647.000000	|	-34.671129
4648.000000	|	-34.671305
4649.000000	|	-34.716750
4650.000000	|	-34.739472
4651.000000	|	-34.745153
4652.000000	|	-34.747993
4653.000000	|	-34.748348
4654.000000	|	-34.748370
4655.000000	|	-34.748370
4656.000000	|	-34.748370
4657.000000	|	-34.748370
4658.000000	|	-34.748370
4659.000000	|	-34.748370
4660.000000	|	-34.748370
4661.000000	|	-34.748370
4662.000000	|	-34.748370
4663.000000	|	-34.748370
4664.000000	|	-34.748369
4665.000000	|	-34.748369
4666.000000	|	-34.748369
4667.000000	|	-34.748369
4668.000000	|	-34.748369
4669.000000	|	-34.748369
4670.000000	|	-34.748369
4671.000000	|	-34.748369
4672.000000	|	-34.748369
4673.000000	|	-34.748369
4674.000000	|	-34.748369
4675.000000	|	-34.748373
4676.000000	|	-34.748441
4677.000000	|	-34.748983
4678.000000	|	-34.766334
4679.000000	|	-34.775009
4680.000000	|	-34.809711
4681.000000	|	-34.829572
4682.000000	|	-34.834531
4683.000000	|	-34.837010
4684.000000	|	-34.837030
4685.000000	|	-34.837034
4686.000000	|	-34.837037
4687.000000	|	-34.837037
4688.000000	|	-34.837037
4689.000000	|	-34.837037
4690.000000	|	-34.837037
4691.000000	|	-34.837037
4692.000000	|	-34.837037
4693.000000	|	-34.837037
4694.000000	|	-34.837024
4695.000000	|	-34.836496
4696.000000	|	-34.835968
4697.000000	|	-34.810033
4698.000000	|	-34.784098
4699.000000	|	-34.770156
4700.000000	|	-34.769938
4701.000000	|	-34.769936
4702.000000	|	-34.769936
4703.000000	|	-34.769936
4704.000000	|	-34.769936
4705.000000	|	-34.769936
4706.000000	|	-34.769936
4707.000000	|	-34.769936
4708.000000	|	-34.769936
4709.000000	|	-34.769936
4710.000000	|	-34.769937
4711.000000	|	-34.772222
4712.000000	|	-34.781361
4713.000000	|	-34.782759
4714.000000	|	-34.785556
4715.000000	|	-34.786954
4716.000000	|	-34.786964
4717.000000	|	-34.786973
4718.000000	|	-34.829310
4719.000000	|	-34.838811
4720.000000	|	-34.841396
4721.000000	|	-34.841606
4722.000000	|	-34.841816
4723.000000	|	-34.842454
4724.000000	|	-34.843730
4725.000000	|	-34.844368
4726.000000	|	-34.859818
4727.000000	|	-34.867543
4728.000000	|	-34.870768
4729.000000	|	-34.873993
4730.000000	|	-34.922444
4731.000000	|	-34.970896
4732.000000	|	-35.060530
4733.000000	|	-35.100926
4734.000000	|	-35.100970
4735.000000	|	-35.100981
4736.000000	|	-35.100983
4737.000000	|	-35.100983
4738.000000	|	-35.100983
4739.000000	|	-35.100983
4740.000000	|	-35.100983
4741.000000	|	-35.100983
4742.000000	|	-35.100983
4743.000000	|	-35.100983
4744.000000	|	-35.100983
4745.000000	|	-35.100962
4746.000000	|	-35.099638
4747.000000	|	-35.089039
4748.000000	|	-35.083680
4749.000000	|	-35.072960
4750.000000	|	-35.067601
4751.000000	|	-35.063252
4752.000000	|	-35.054553
4753.000000	|	-35.053703
4754.000000	|	-35.053531
4755.000000	|	-35.053186
4756.000000	|	-35.053013
4757.000000	|	-35.052981
4758.000000	|	-35.052949
4759.000000	|	-35.052623
4760.000000	|	-35.052460
4761.000000	|	-35.051257
4762.000000	|	-35.049964
4763.000000	|	-35.044667
4764.000000	|	-35.033468
4765.000000	|	-34.987904
4766.000000	|	-34.967253
4767.000000	|	-34.925950
4768.000000	|	-34.916230
4769.000000	|	-34.912584
4770.000000	|	-34.908937
4771.000000	|	-34.901867
4772.000000	|	-34.887727
4773.000000	|	-34.880657
4774.000000	|	-34.868212
4775.000000	|	-34.861989
4776.000000	|	-34.855770
4777.000000	|	-34.852667
4778.000000	|	-34.851894
4779.000000	|	-34.851892
4780.000000	|	-34.851892
4781.000000	|	-34.851892
4782.000000	|	-34.851892
4783.000000	|	-34.851892
4784.000000	|	-34.851891
4785.000000	|	-34.851890
4786.000000	|	-34.851889
4787.000000	|	-34.851829
4788.000000	|	-34.851799
4789.000000	|	-34.851644
4790.000000	|	-34.850353
4791.000000	|	-34.849708
4792.000000	|	-34.847125
4793.000000	|	-34.844542
4794.000000	|	-34.834209
4795.000000	|	-34.813528
4796.000000	|	-34.730806
4797.000000	|	-34.565361
4798.000000	|	-34.419473
4799.000000	|	-34.406767
4800.000000	|	-34.404041
4801.000000	|	-34.403870
4802.000000	|	-34.403849
4803.000000	|	-34.403838
4804.000000	|	-34.403837
4805.000000	|	-34.403837
4806.000000	|	-34.403837
4807.000000	|	-34.403837
4808.000000	|	-34.403837
4809.000000	|	-34.403837
4810.000000	|	-34.403837
4811.000000	|	-34.403837
4812.000000	|	-34.403837
4813.000000	|	-34.404094
4814.000000	|	-34.405122
4815.000000	|	-34.438008
4816.000000	|	-34.441080
4817.000000	|	-34.441781
4818.000000	|	-34.441956
4819.000000	|	-34.442044
4820.000000	|	-34.442046
4821.000000	|	-34.442048
4822.000000	|	-34.442049
4823.000000	|	-34.442049
4824.000000	|	-34.442049
4825.000000	|	-34.442049
4826.000000	|	-34.442049
4827.000000	|	-34.442049
4828.000000	|	-34.442049
4829.000000	|	-34.442049
4830.000000	|	-34.442049
4831.000000	|	-34.442046
4832.000000	|	-34.440425
4833.000000	|	-34.438804
4834.000000	|	-34.432289
4835.000000	|	-34.425768
4836.000000	|	-34.399676
4837.000000	|	-34.341869
4838.000000	|	-34.284063
4839.000000	|	-34.216728
4840.000000	|	-34.215465
4841.000000	|	-34.215252
4842.000000	|	-34.215152
4843.000000	|	-34.215052
4844.000000	|	-34.215024
4845.000000	|	-34.214968
4846.000000	|	-34.214940
4847.000000	|	-34.214303
4848.000000	|	-34.213570
4849.000000	|	-34.213524
4850.000000	|	-34.213513
4851.000000	|	-34.213513
4852.000000	|	-34.213513
4853.000000	|	-34.213513
4854.000000	|	-34.213513
4855.000000	|	-34.213513
4856.000000	|	-34.213513
4857.000000	|	-34.213513
4858.000000	|	-34.213513
4859.000000	|	-34.213513
4860.000000	|	-34.213522
4861.000000	|	-34.213540
4862.000000	|	-34.218213
4863.000000	|	-34.292966
4864.000000	|	-34.408947
4865.000000	|	-34.494915
4866.000000	|	-34.515545
4867.000000	|	-34.516334
4868.000000	|	-34.516716
4869.000000	|	-34.516899
4870.000000	|	-34.517083
4871.000000	|	-34.517588
4872.000000	|	-34.517840
4873.000000	|	-34.520955
4874.000000	|	-34.524649
4875.000000	|	-34.541072
4876.000000	|	-34.562322
4877.000000	|	-34.568158
4878.000000	|	-34.568681
4879.000000	|	-34.569204
4880.000000	|	-34.620319
4881.000000	|	-34.671434
4882.000000	|	-34.787203
4883.000000	|	-34.902973
4884.000000	|	-34.914795
4885.000000	|	-34.926617
4886.000000	|	-34.978553
4887.000000	|	-34.991333
4888.000000	|	-34.992889
4889.000000	|	-34.993188
4890.000000	|	-34.993192
4891.000000	|	-34.993200
4892.000000	|	-34.993204
4893.000000	|	-34.993249
4894.000000	|	-34.993294
4895.000000	|	-34.993778
4896.000000	|	-34.994020
4897.000000	|	-34.995368
4898.000000	|	-35.006744
4899.000000	|	-35.012432
4900.000000	|	-35.035207
4901.000000	|	-35.081250
4902.000000	|	-35.096618
4903.000000	|	-35.097382
4904.000000	|	-35.097513
4905.000000	|	-35.097645
4906.000000	|	-35.101202
4907.000000	|	-35.104759
4908.000000	|	-35.113138
4909.000000	|	-35.123163
4910.000000	|	-35.186276
4911.000000	|	-35.250952
4912.000000	|	-35.285873
4913.000000	|	-35.305840
4914.000000	|	-35.310411
4915.000000	|	-35.319553
4916.000000	|	-35.321560
4917.000000	|	-35.323567
4918.000000	|	-35.347886
4919.000000	|	-35.372205
4920.000000	|	-35.432559
4921.000000	|	-35.473238
4922.000000	|	-35.513916
4923.000000	|	-35.577442
4924.000000	|	-35.640968
4925.000000	|	-35.683679
4926.000000	|	-35.694357
4927.000000	|	-35.695692
4928.000000	|	-35.696359
4929.000000	|	-35.696526
4930.000000	|	-35.696536
4931.000000	|	-35.696536
4932.000000	|	-35.696536
4933.000000	|	-35.696536
4934.000000	|	-35.696536
4935.000000	|	-35.696536
4936.000000	|	-35.696536
4937.000000	|	-35.696536
4938.000000	|	-35.696536
4939.000000	|	-35.696531
4940.000000	|	-35.696507
4941.000000	|	-35.696316
4942.000000	|	-35.684124
4943.000000	|	-35.659739
4944.000000	|	-35.636104
4945.000000	|	-35.634011
4946.000000	|	-35.633348
4947.000000	|	-35.632021
4948.000000	|	-35.631358
4949.000000	|	-35.630445
4950.000000	|	-35.629533
4951.000000	|	-35.628532
4952.000000	|	-35.624053
4953.000000	|	-35.581087
4954.000000	|	-35.559603
4955.000000	|	-35.452517
4956.000000	|	-35.443666
4957.000000	|	-35.425963
4958.000000	|	-35.417112
4959.000000	|	-35.413547
4960.000000	|	-35.409981
4961.000000	|	-35.187328
4962.000000	|	-35.184340
4963.000000	|	-35.178363
4964.000000	|	-35.177684
4965.000000	|	-35.176325
4966.000000	|	-35.175645
4967.000000	|	-35.174805
4968.000000	|	-35.173965
4969.000000	|	-35.170047
4970.000000	|	-35.168087
4971.000000	|	-35.160075
4972.000000	|	-35.152036
4973.000000	|	-35.135643
4974.000000	|	-35.127452
4975.000000	|	-35.123358
4976.000000	|	-35.123111
4977.000000	|	-35.122987
4978.000000	|	-35.122987
4979.000000	|	-35.122987
4980.000000	|	-35.122987
4981.000000	|	-35.122987
4982.000000	|	-35.122987
4983.000000	|	-35.122987
4984.000000	|	-35.122987
4985.000000	|	-35.122987
4986.000000	|	-35.122987
4987.000000	|	-35.122987
4988.000000	|	-35.122987
4989.000000	|	-35.122999
4990.000000	|	-35.123095
4991.000000	|	-35.124270
4992.000000	|	-35.125489
4993.000000	|	-35.130628
4994.000000	|	-35.151735
4995.000000	|	-35.170857
4996.000000	|	-35.180418
4997.000000	|	-35.185199
4998.000000	|	-35.185274
4999.000000	|	-35.185348
5000.000000	|	-35.185349
5001.000000	|	-35.185350
5002.000000	|	-35.185350
5003.000000	|	-35.185350
5004.000000	|	-35.185350
5005.000000	|	-35.185350
5006.000000	|	-35.185350
5007.000000	|	-35.185350
5008.000000	|	-35.185350
5009.000000	|	-35.185350
5010.000000	|	-35.185350
5011.000000	|	-35.185350
5012.000000	|	-35.185350
5013.000000	|	-35.185350
5014.000000	|	-35.185350
5015.000000	|	-35.185350
5016.000000	|	-35.185351
5017.000000	|	-35.185351
5018.000000	|	-35.185353
5019.000000	|	-35.185355
5020.000000	|	-35.185362
5021.000000	|	-35.185802
5022.000000	|	-35.187564
5023.000000	|	-35.194740
5024.000000	|	-35.201934
5025.000000	|	-35.230710
5026.000000	|	-35.259486
5027.000000	|	-35.374598
5028.000000	|	-35.390406
5029.000000	|	-35.391369
5030.000000	|	-35.391483
5031.000000	|	-35.391496
5032.000000	|	-35.391497
5033.000000	|	-35.391497
5034.000000	|	-35.391497
5035.000000	|	-35.391498
5036.000000	|	-35.391499
5037.000000	|	-35.391502
5038.000000	|	-35.391504
5039.000000	|	-35.391515
5040.000000	|	-35.391564
5041.000000	|	-35.391589
5042.000000	|	-35.391687
5043.000000	|	-35.394959
5044.000000	|	-35.401488
5045.000000	|	-35.401589
5046.000000	|	-35.401614
5047.000000	|	-35.401614
5048.000000	|	-35.401614
5049.000000	|	-35.401614
5050.000000	|	-35.401614
5051.000000	|	-35.401614
5052.000000	|	-35.401614
5053.000000	|	-35.401614
5054.000000	|	-35.401614
5055.000000	|	-35.401614
5056.000000	|	-35.401613
5057.000000	|	-35.401603
5058.000000	|	-35.401442
5059.000000	|	-35.401280
5060.000000	|	-35.397891
5061.000000	|	-35.396197
5062.000000	|	-35.389339
5063.000000	|	-35.382467
5064.000000	|	-35.354760
5065.000000	|	-35.243654
5066.000000	|	-35.188101
5067.000000	|	-35.132571
5068.000000	|	-35.118698
5069.000000	|	-35.116964
5070.000000	|	-35.113496
5071.000000	|	-35.113066
5072.000000	|	-35.112635
5073.000000	|	-35.112420
5074.000000	|	-35.112312
5075.000000	|	-35.112259
5076.000000	|	-35.112233
5077.000000	|	-35.112221
5078.000000	|	-35.112216
5079.000000	|	-35.112213
5080.000000	|	-35.112210
5081.000000	|	-35.112210
5082.000000	|	-35.112210
5083.000000	|	-35.112210
5084.000000	|	-35.112172
5085.000000	|	-35.112020
5086.000000	|	-35.107138
5087.000000	|	-35.105918
5088.000000	|	-35.103478
5089.000000	|	-35.103402
5090.000000	|	-35.103364
5091.000000	|	-35.103345
5092.000000	|	-35.103337
5093.000000	|	-35.103334
5094.000000	|	-35.103333
5095.000000	|	-35.103332
5096.000000	|	-35.103332
5097.000000	|	-35.103331
5098.000000	|	-35.103329
5099.000000	|	-35.103329
5100.000000	|	-35.103291
5101.000000	|	-35.103118
5102.000000	|	-35.102943
5103.000000	|	-35.102235
5104.000000	|	-35.099402
5105.000000	|	-35.097985
5106.000000	|	-35.092318
5107.000000	|	-34.907816
5108.000000	|	-34.857712
5109.000000	|	-34.851449
5110.000000	|	-34.849883
5111.000000	|	-34.849871
5112.000000	|	-34.849871
5113.000000	|	-34.849871
5114.000000	|	-34.849871
5115.000000	|	-34.849871
5116.000000	|	-34.849871
5117.000000	|	-34.849871
5118.000000	|	-34.849871
5119.000000	|	-34.849871
5120.000000	|	-34.849872
5121.000000	|	-34.849878
5122.000000	|	-34.849929
5123.000000	|	-34.850333
5124.000000	|	-34.851142
5125.000000	|	-34.854379
5126.000000	|	-34.867323
5127.000000	|	-34.920483
5128.000000	|	-34.921925
5129.000000	|	-34.921970
5130.000000	|	-34.921982
5131.000000	|	-34.921982
5132.000000	|	-34.921982
5133.000000	|	-34.921982
5134.000000	|	-34.921982
5135.000000	|	-34.921982
5136.000000	|	-34.921982
5137.000000	|	-34.921982
5138.000000	|	-34.921981
5139.000000	|	-34.921968
5140.000000	|	-34.921915
5141.000000	|	-34.921490
5142.000000	|	-34.919789
5143.000000	|	-34.919736
5144.000000	|	-34.919630
5145.000000	|	-34.919626
5146.000000	|	-34.919626
5147.000000	|	-34.919626
5148.000000	|	-34.919626
5149.000000	|	-34.919626
5150.000000	|	-34.919626
5151.000000	|	-34.919626
5152.000000	|	-34.919626
5153.000000	|	-34.919626
5154.000000	|	-34.919626
5155.000000	|	-34.919769
5156.000000	|	-34.924342
5157.000000	|	-34.942634
5158.000000	|	-34.979218
5159.000000	|	-35.011047
5160.000000	|	-35.026366
5161.000000	|	-35.041685
5162.000000	|	-35.047981
5163.000000	|	-35.060572
5164.000000	|	-35.066867
5165.000000	|	-35.069275
5166.000000	|	-35.074090
5167.000000	|	-35.076498
5168.000000	|	-35.118455
5169.000000	|	-35.202368
5170.000000	|	-35.222579
5171.000000	|	-35.231149
5172.000000	|	-35.231445
5173.000000	|	-35.232038
5174.000000	|	-35.232334
5175.000000	|	-35.234927
5176.000000	|	-35.237519
5177.000000	|	-35.239817
5178.000000	|	-35.244412
5179.000000	|	-35.246709
5180.000000	|	-35.247075
5181.000000	|	-35.247806
5182.000000	|	-35.248172
5183.000000	|	-35.255845
5184.000000	|	-35.506456
5185.000000	|	-35.631762
5186.000000	|	-35.694415
5187.000000	|	-35.725742
5188.000000	|	-35.729657
5189.000000	|	-35.731615
5190.000000	|	-35.732104
5191.000000	|	-35.732108
5192.000000	|	-35.732108
5193.000000	|	-35.732108
5194.000000	|	-35.732108
5195.000000	|	-35.732108
5196.000000	|	-35.732108
5197.000000	|	-35.732108
5198.000000	|	-35.732108
5199.000000	|	-35.732108
5200.000000	|	-35.732108
5201.000000	|	-35.732108
5202.000000	|	-35.732108
5203.000000	|	-35.732109
5204.000000	|	-35.732109
5205.000000	|	-35.732128
5206.000000	|	-35.732137
5207.000000	|	-35.732175
5208.000000	|	-35.733391
5209.000000	|	-35.738255
5210.000000	|	-35.757712
5211.000000	|	-35.767441
5212.000000	|	-35.806354
5213.000000	|	-35.810606
5214.000000	|	-35.819111
5215.000000	|	-35.823363
5216.000000	|	-35.852309
5217.000000	|	-35.852927
5218.000000	|	-35.854164
5219.000000	|	-35.854782
5220.000000	|	-35.890887
5221.000000	|	-35.926992
5222.000000	|	-35.966094
5223.000000	|	-35.985644
5224.000000	|	-35.995420
5225.000000	|	-36.000307
5226.000000	|	-36.000918
5227.000000	|	-36.000928
5228.000000	|	-36.000929
5229.000000	|	-36.000929
5230.000000	|	-36.000929
5231.000000	|	-36.000929
5232.000000	|	-36.000929
5233.000000	|	-36.000929
5234.000000	|	-36.000929
5235.000000	|	-36.000929
5236.000000	|	-36.000929
5237.000000	|	-36.000929
5238.000000	|	-36.000507
5239.000000	|	-35.978056
5240.000000	|	-35.969998
5241.000000	|	-35.967553
5242.000000	|	-35.965107
5243.000000	|	-35.957829
5244.000000	|	-35.953076
5245.000000	|	-35.948322
5246.000000	|	-35.942584
5247.000000	|	-35.936846
5248.000000	|	-35.903793
5249.000000	|	-35.887267
5250.000000	|	-35.882835
5251.000000	|	-35.882282
5252.000000	|	-35.882005
5253.000000	|	-35.881936
5254.000000	|	-35.881918
5255.000000	|	-35.881918
5256.000000	|	-35.881918
5257.000000	|	-35.881918
5258.000000	|	-35.881918
5259.000000	|	-35.881918
5260.000000	|	-35.881918
5261.000000	|	-35.881918
5262.000000	|	-35.881918
5263.000000	|	-35.881918
5264.000000	|	-35.881918
5265.000000	|	-35.881918
5266.000000	|	-35.882062
5267.000000	|	-35.882349
5268.000000	|	-35.882492
5269.000000	|	-35.889526
5270.000000	|	-35.904198
5271.000000	|	-35.933541
5272.000000	|	-35.937208
5273.000000	|	-35.939042
5274.000000	|	-35.942709
5275.000000	|	-35.943167
5276.000000	|	-35.943396
5277.000000	|	-35.943453
5278.000000	|	-35.943566
5279.000000	|	-35.943580
5280.000000	|	-35.943587
5281.000000	|	-35.943591
5282.000000	|	-35.943594
5283.000000	|	-35.943595
5284.000000	|	-35.943595
5285.000000	|	-35.943596
5286.000000	|	-35.943596
5287.000000	|	-35.943596
5288.000000	|	-35.943596
5289.000000	|	-35.943596
5290.000000	|	-35.943597
5291.000000	|	-35.943600
5292.000000	|	-35.943613
5293.000000	|	-35.943620
5294.000000	|	-35.943647
5295.000000	|	-35.943756
5296.000000	|	-35.945489
5297.000000	|	-35.952423
5298.000000	|	-36.025363
5299.000000	|	-36.056698
5300.000000	|	-36.119368
5301.000000	|	-36.120314
5302.000000	|	-36.122206
5303.000000	|	-36.122259
5304.000000	|	-36.122363
5305.000000	|	-36.122415
5306.000000	|	-36.125095
5307.000000	|	-36.127775
5308.000000	|	-36.156729
5309.000000	|	-36.185682
5310.000000	|	-36.193077
5311.000000	|	-36.200473
5312.000000	|	-36.259486
5313.000000	|	-36.272310
5314.000000	|	-36.272688
5315.000000	|	-36.273444
5316.000000	|	-36.273822
5317.000000	|	-36.280528
5318.000000	|	-36.293940
5319.000000	|	-36.295617
5320.000000	|	-36.295617
5321.000000	|	-36.295617
5322.000000	|	-36.295617
5323.000000	|	-36.295617
5324.000000	|	-36.295617
5325.000000	|	-36.295617
5326.000000	|	-36.295617
5327.000000	|	-36.295617
5328.000000	|	-36.295617
5329.000000	|	-36.295617
5330.000000	|	-36.295616
5331.000000	|	-36.295543
5332.000000	|	-36.290851
5333.000000	|	-36.289430
5334.000000	|	-36.288010
5335.000000	|	-36.284966
5336.000000	|	-36.281922
5337.000000	|	-36.142403
5338.000000	|	-36.129292
5339.000000	|	-36.116182
5340.000000	|	-36.084910
5341.000000	|	-36.071869
5342.000000	|	-36.066644
5343.000000	|	-36.061420
5344.000000	|	-36.018291
5345.000000	|	-35.932032
5346.000000	|	-35.888902
5347.000000	|	-35.876605
5348.000000	|	-35.852012
5349.000000	|	-35.849520
5350.000000	|	-35.844537
5351.000000	|	-35.842045
5352.000000	|	-35.841389
