Frequency (Hz)	|	Gain (dB)
3762.000000	|	-33.954857
3763.000000	|	-33.916557
3764.000000	|	-33.893867
3765.000000	|	-33.871178
3766.000000	|	-33.860795
3767.000000	|	-33.857907
3768.000000	|	-33.857615
3769.000000	|	-33.857323
3770.000000	|	-33.790329
3771.000000	|	-33.723335
3772.000000	|	-33.556137
3773.000000	|	-33.220858
3774.000000	|	-33.164598
3775.000000	|	-33.139528
3776.000000	|	-33.133111
3777.000000	|	-33.132962
3778.000000	|	-33.132813
3779.000000	|	-33.052405
3780.000000	|	-33.012202
3781.000000	|	-32.995672
3782.000000	|	-32.962612
3783.000000	|	-32.958499
3784.000000	|	-32.950273
3785.000000	|	-32.950043
3786.000000	|	-32.949938
3787.000000	|	-32.949833
3788.000000	|	-32.949797
3789.000000	|	-32.949723
3790.000000	|	-32.949686
3791.000000	|	-32.949483
3792.000000	|	-32.949256
3793.000000	|	-32.947811
3794.000000	|	-32.940553
3795.000000	|	-32.933142
3796.000000	|	-32.903467
3797.000000	|	-32.873766
3798.000000	|	-32.844070
3799.000000	|	-32.840426
3800.000000	|	-32.839515
3801.000000	|	-32.839060
3802.000000	|	-32.838833
3803.000000	|	-32.838721
3804.000000	|	-32.838670
3805.000000	|	-32.838670
3806.000000	|	-32.838670
3807.000000	|	-32.838670
3808.000000	|	-32.838669
3809.000000	|	-32.838668
3810.000000	|	-32.838668
3811.000000	|	-32.838665
3812.000000	|	-32.838655
3813.000000	|	-32.838650
3814.000000	|	-32.838630
3815.000000	|	-32.837959
3816.000000	|	-32.835259
3817.000000	|	-32.813224
3818.000000	|	-32.771058
3819.000000	|	-32.686725
3820.000000	|	-32.644559
3821.000000	|	-32.622670
3822.000000	|	-32.616687
3823.000000	|	-32.610799
3824.000000	|	-32.608043
3825.000000	|	-32.606759
3826.000000	|	-32.605476
3827.000000	|	-32.594182
3828.000000	|	-32.582889
3829.000000	|	-32.446218
3830.000000	|	-32.432798
3831.000000	|	-32.002358
3832.000000	|	-31.757067
3833.000000	|	-31.756916
3834.000000	|	-31.756614
3835.000000	|	-31.756462
3836.000000	|	-31.738723
3837.000000	|	-31.720985
3838.000000	|	-31.684000
3839.000000	|	-31.665663
3840.000000	|	-31.656572
3841.000000	|	-31.647482
3842.000000	|	-31.640139
3843.000000	|	-31.632797
3844.000000	|	-31.411575
3845.000000	|	-31.408492
3846.000000	|	-31.407721
3847.000000	|	-31.407336
3848.000000	|	-31.407143
3849.000000	|	-31.407047
3850.000000	|	-31.407047
3851.000000	|	-31.407047
3852.000000	|	-31.407047
3853.000000	|	-31.407047
3854.000000	|	-31.407047
3855.000000	|	-31.407047
3856.000000	|	-31.407047
3857.000000	|	-31.407047
3858.000000	|	-31.408237
3859.000000	|	-31.417756
3860.000000	|	-31.421351
3861.000000	|	-31.422773
3862.000000	|	-31.424196
3863.000000	|	-31.425022
3864.000000	|	-31.426676
3865.000000	|	-31.427503
3866.000000	|	-31.445409
3867.000000	|	-31.466872
3868.000000	|	-31.513290
3869.000000	|	-31.534940
3870.000000	|	-31.544985
3871.000000	|	-31.555030
3872.000000	|	-31.761558
3873.000000	|	-32.019245
3874.000000	|	-32.183419
3875.000000	|	-32.347594
3876.000000	|	-32.354270
3877.000000	|	-32.367623
3878.000000	|	-32.374299
3879.000000	|	-32.376812
3880.000000	|	-32.381839
3881.000000	|	-32.384352
3882.000000	|	-32.772922
3883.000000	|	-32.880582
3884.000000	|	-32.982695
3885.000000	|	-33.024441
3886.000000	|	-33.066188
3887.000000	|	-33.149479
3888.000000	|	-33.316061
3889.000000	|	-33.399352
3890.000000	|	-33.439310
3891.000000	|	-33.443025
3892.000000	|	-33.515825
3893.000000	|	-33.549738
3894.000000	|	-33.565450
3895.000000	|	-33.581163
3896.000000	|	-33.593878
3897.000000	|	-33.619307
3898.000000	|	-33.632021
3899.000000	|	-33.740133
3900.000000	|	-33.848244
3901.000000	|	-33.904555
3902.000000	|	-33.926917
3903.000000	|	-33.935201
3904.000000	|	-33.943486
3905.000000	|	-34.043283
3906.000000	|	-34.444758
3907.000000	|	-34.474098
3908.000000	|	-34.532779
3909.000000	|	-34.562119
3910.000000	|	-34.612654
3911.000000	|	-34.663188
3912.000000	|	-34.730731
3913.000000	|	-34.757353
3914.000000	|	-34.783974
3915.000000	|	-34.785817
3916.000000	|	-34.787660
3917.000000	|	-34.796161
3918.000000	|	-34.800411
3919.000000	|	-34.817780
3920.000000	|	-34.852518
3921.000000	|	-34.869887
3922.000000	|	-34.991957
3923.000000	|	-34.999238
3924.000000	|	-35.013799
3925.000000	|	-35.015313
3926.000000	|	-35.015960
3927.000000	|	-35.016233
3928.000000	|	-35.016340
3929.000000	|	-35.016387
3930.000000	|	-35.016411
3931.000000	|	-35.016411
3932.000000	|	-35.016411
3933.000000	|	-35.016411
3934.000000	|	-35.016411
3935.000000	|	-35.016411
3936.000000	|	-35.016411
3937.000000	|	-35.016411
3938.000000	|	-35.016411
3939.000000	|	-35.016409
3940.000000	|	-35.016402
3941.000000	|	-35.016342
3942.000000	|	-35.014432
3943.000000	|	-34.822587
3944.000000	|	-34.811308
3945.000000	|	-34.808893
3946.000000	|	-34.807701
3947.000000	|	-34.807551
3948.000000	|	-34.807402
3949.000000	|	-34.807402
3950.000000	|	-34.807402
3951.000000	|	-34.807402
3952.000000	|	-34.807402
3953.000000	|	-34.807402
3954.000000	|	-34.807402
3955.000000	|	-34.807402
3956.000000	|	-34.807402
3957.000000	|	-34.807402
3958.000000	|	-34.807402
3959.000000	|	-34.807403
3960.000000	|	-34.813173
3961.000000	|	-34.905220
3962.000000	|	-34.951836
3963.000000	|	-34.972801
3964.000000	|	-35.014729
3965.000000	|	-35.016353
3966.000000	|	-35.016991
3967.000000	|	-35.017230
3968.000000	|	-35.017706
3969.000000	|	-35.017944
3970.000000	|	-35.019572
3971.000000	|	-35.022828
3972.000000	|	-35.024456
3973.000000	|	-35.032444
3974.000000	|	-35.040623
3975.000000	|	-35.079254
3976.000000	|	-35.128213
3977.000000	|	-35.177171
3978.000000	|	-35.178701
3979.000000	|	-35.180231
3980.000000	|	-35.180613
3981.000000	|	-35.180661
3982.000000	|	-35.180685
3983.000000	|	-35.180688
3984.000000	|	-35.180690
3985.000000	|	-35.180690
3986.000000	|	-35.180690
3987.000000	|	-35.180690
3988.000000	|	-35.180690
3989.000000	|	-35.180690
3990.000000	|	-35.180690
3991.000000	|	-35.180690
3992.000000	|	-35.180690
3993.000000	|	-35.180687
3994.000000	|	-35.180645
3995.000000	|	-35.180560
3996.000000	|	-35.180387
3997.000000	|	-35.179514
3998.000000	|	-35.179078
3999.000000	|	-35.175793
4000.000000	|	-35.147460
4001.000000	|	-35.133294
4002.000000	|	-35.076627
4003.000000	|	-35.038540
4004.000000	|	-35.020007
4005.000000	|	-35.001999
4006.000000	|	-34.994046
4007.000000	|	-34.986094
4008.000000	|	-34.978656
4009.000000	|	-34.963781
4010.000000	|	-34.956343
4011.000000	|	-34.925294
4012.000000	|	-34.800602
4013.000000	|	-34.738257
4014.000000	|	-34.735431
4015.000000	|	-34.721915
4016.000000	|	-34.694884
4017.000000	|	-34.681368
4018.000000	|	-34.672709
4019.000000	|	-34.664063
4020.000000	|	-34.659768
4021.000000	|	-34.659640
4022.000000	|	-34.659577
4023.000000	|	-34.659575
4024.000000	|	-34.659574
4025.000000	|	-34.659574
4026.000000	|	-34.659574
4027.000000	|	-34.659574
4028.000000	|	-34.659574
4029.000000	|	-34.659574
4030.000000	|	-34.659245
4031.000000	|	-34.658589
4032.000000	|	-34.658260
4033.000000	|	-34.656946
4034.000000	|	-34.651689
4035.000000	|	-34.649060
4036.000000	|	-34.638545
4037.000000	|	-34.628031
4038.000000	|	-34.543537
4039.000000	|	-34.501291
4040.000000	|	-34.382032
4041.000000	|	-34.322427
4042.000000	|	-34.292637
4043.000000	|	-34.278306
4044.000000	|	-34.276936
4045.000000	|	-34.275565
4046.000000	|	-34.275437
4047.000000	|	-34.275182
4048.000000	|	-34.275054
4049.000000	|	-34.274031
4050.000000	|	-34.273008
4051.000000	|	-34.175625
4052.000000	|	-34.142512
4053.000000	|	-34.109399
4054.000000	|	-34.074402
4055.000000	|	-34.039406
4056.000000	|	-33.953331
4057.000000	|	-33.940445
4058.000000	|	-33.927559
4059.000000	|	-33.926990
4060.000000	|	-33.926420
4061.000000	|	-33.926411
4062.000000	|	-33.926410
4063.000000	|	-33.926410
4064.000000	|	-33.926410
4065.000000	|	-33.926410
4066.000000	|	-33.926410
4067.000000	|	-33.926410
4068.000000	|	-33.926410
4069.000000	|	-33.926410
4070.000000	|	-33.926410
4071.000000	|	-33.926411
4072.000000	|	-33.926568
4073.000000	|	-33.929083
4074.000000	|	-33.969314
4075.000000	|	-34.176050
4076.000000	|	-34.264503
4077.000000	|	-34.291617
4078.000000	|	-34.345845
4079.000000	|	-34.357953
4080.000000	|	-34.361111
4081.000000	|	-34.361241
4082.000000	|	-34.361371
4083.000000	|	-34.402598
4084.000000	|	-34.413633
4085.000000	|	-34.414362
4086.000000	|	-34.415090
4087.000000	|	-34.607720
4088.000000	|	-34.693736
4089.000000	|	-34.737870
4090.000000	|	-34.741773
4091.000000	|	-34.749579
4092.000000	|	-34.753482
4093.000000	|	-34.813291
4094.000000	|	-34.842720
4095.000000	|	-34.856484
4096.000000	|	-34.862890
4097.000000	|	-34.869297
4098.000000	|	-35.091284
4099.000000	|	-35.176997
4100.000000	|	-35.262709
4101.000000	|	-35.364051
4102.000000	|	-35.372415
4103.000000	|	-35.389143
4104.000000	|	-35.397507
4105.000000	|	-35.403280
4106.000000	|	-35.409054
4107.000000	|	-35.460517
4108.000000	|	-35.486249
4109.000000	|	-35.520961
4110.000000	|	-35.521440
4111.000000	|	-35.522399
4112.000000	|	-35.522878
4113.000000	|	-35.525275
4114.000000	|	-35.527671
4115.000000	|	-35.555291
4116.000000	|	-35.569101
4117.000000	|	-35.815687
4118.000000	|	-35.842546
4119.000000	|	-35.851690
4120.000000	|	-35.858139
4121.000000	|	-35.864589
4122.000000	|	-35.923299
4123.000000	|	-35.982008
4124.000000	|	-36.104816
4125.000000	|	-36.137506
4126.000000	|	-36.137788
4127.000000	|	-36.138352
4128.000000	|	-36.138635
4129.000000	|	-36.153643
4130.000000	|	-36.160907
4131.000000	|	-36.164059
4132.000000	|	-36.165395
4133.000000	|	-36.166731
4134.000000	|	-36.203635
4135.000000	|	-36.240538
4136.000000	|	-36.374748
4137.000000	|	-36.508958
4138.000000	|	-36.533423
4139.000000	|	-36.545420
4140.000000	|	-36.546600
4141.000000	|	-36.546660
4142.000000	|	-36.546663
4143.000000	|	-36.546663
4144.000000	|	-36.546664
4145.000000	|	-36.546665
4146.000000	|	-36.546666
4147.000000	|	-36.546666
4148.000000	|	-36.546670
4149.000000	|	-36.546675
4150.000000	|	-36.546694
4151.000000	|	-36.548565
4152.000000	|	-36.592844
4153.000000	|	-36.612877
4154.000000	|	-36.622894
4155.000000	|	-36.627902
4156.000000	|	-36.627980
4157.000000	|	-36.627980
4158.000000	|	-36.627980
4159.000000	|	-36.627980
4160.000000	|	-36.627980
4161.000000	|	-36.627980
4162.000000	|	-36.627980
4163.000000	|	-36.627980
4164.000000	|	-36.627980
4165.000000	|	-36.627980
4166.000000	|	-36.627969
4167.000000	|	-36.627614
4168.000000	|	-36.616265
4169.000000	|	-36.570869
4170.000000	|	-36.414752
4171.000000	|	-36.353401
4172.000000	|	-36.292051
4173.000000	|	-36.285726
4174.000000	|	-36.282703
4175.000000	|	-36.282656
4176.000000	|	-36.282651
4177.000000	|	-36.282648
4178.000000	|	-36.282648
4179.000000	|	-36.282648
4180.000000	|	-36.282648
4181.000000	|	-36.282648
4182.000000	|	-36.282648
4183.000000	|	-36.282648
4184.000000	|	-36.282648
4185.000000	|	-36.282648
4186.000000	|	-36.282648
4187.000000	|	-36.282649
4188.000000	|	-36.315727
4189.000000	|	-36.322986
4190.000000	|	-36.323287
4191.000000	|	-36.323441
4192.000000	|	-36.323596
4193.000000	|	-36.330772
4194.000000	|	-36.337949
4195.000000	|	-36.338549
4196.000000	|	-36.339124
4197.000000	|	-36.339358
4198.000000	|	-36.339449
4199.000000	|	-36.339539
4200.000000	|	-36.341125
4201.000000	|	-36.341919
4202.000000	|	-36.346784
4203.000000	|	-36.427397
4204.000000	|	-36.518201
4205.000000	|	-36.529755
4206.000000	|	-36.541310
4207.000000	|	-36.541332
4208.000000	|	-36.541333
4209.000000	|	-36.541333
4210.000000	|	-36.541333
4211.000000	|	-36.541333
4212.000000	|	-36.541333
4213.000000	|	-36.541333
4214.000000	|	-36.541333
4215.000000	|	-36.541333
4216.000000	|	-36.541333
4217.000000	|	-36.541333
4218.000000	|	-36.541333
4219.000000	|	-36.541120
4220.000000	|	-36.513859
4221.000000	|	-36.485029
4222.000000	|	-36.480478
4223.000000	|	-36.479912
4224.000000	|	-36.479347
4225.000000	|	-36.452306
4226.000000	|	-36.425266
4227.000000	|	-36.371182
4228.000000	|	-36.257847
4229.000000	|	-36.186248
4230.000000	|	-36.183337
4231.000000	|	-36.177514
4232.000000	|	-36.174602
4233.000000	|	-36.160579
4234.000000	|	-36.146555
4235.000000	|	-36.031756
4236.000000	|	-36.006733
4237.000000	|	-36.004702
4238.000000	|	-36.002670
4239.000000	|	-35.996890
4240.000000	|	-35.991111
4241.000000	|	-35.965798
4242.000000	|	-35.960168
4243.000000	|	-35.958752
4244.000000	|	-35.958744
4245.000000	|	-35.958735
4246.000000	|	-35.927017
4247.000000	|	-35.914952
4248.000000	|	-35.902887
4249.000000	|	-35.889015
4250.000000	|	-35.861271
4251.000000	|	-35.860711
4252.000000	|	-35.860151
4253.000000	|	-35.835973
4254.000000	|	-35.823932
4255.000000	|	-35.817935
4256.000000	|	-35.815744
4257.000000	|	-35.813554
4258.000000	|	-35.813384
4259.000000	|	-35.813045
4260.000000	|	-35.812876
4261.000000	|	-35.811414
4262.000000	|	-35.803256
4263.000000	|	-35.794753
4264.000000	|	-35.719573
4265.000000	|	-35.522886
4266.000000	|	-35.429122
4267.000000	|	-35.374582
4268.000000	|	-35.265504
4269.000000	|	-35.210964
4270.000000	|	-35.060147
4271.000000	|	-34.909331
4272.000000	|	-34.732803
4273.000000	|	-34.705508
4274.000000	|	-34.693949
4275.000000	|	-34.670832
4276.000000	|	-34.665418
4277.000000	|	-34.663442
4278.000000	|	-34.662819
4279.000000	|	-34.662196
4280.000000	|	-34.653183
4281.000000	|	-34.644170
4282.000000	|	-34.609639
4283.000000	|	-34.592380
4284.000000	|	-34.583753
4285.000000	|	-34.579498
4286.000000	|	-34.577606
4287.000000	|	-34.576777
4288.000000	|	-34.576596
4289.000000	|	-34.576519
4290.000000	|	-34.576517
4291.000000	|	-34.576514
4292.000000	|	-34.576407
4293.000000	|	-34.576300
4294.000000	|	-34.576026
4295.000000	|	-34.574921
4296.000000	|	-34.524268
4297.000000	|	-34.500242
4298.000000	|	-34.476216
4299.000000	|	-34.212878
4300.000000	|	-34.084421
4301.000000	|	-34.021798
4302.000000	|	-33.959176
4303.000000	|	-33.819744
4304.000000	|	-33.680312
4305.000000	|	-33.648800
4306.000000	|	-33.648007
4307.000000	|	-33.647214
4308.000000	|	-33.638406
4309.000000	|	-33.629597
4310.000000	|	-33.619947
4311.000000	|	-33.600648
4312.000000	|	-33.590998
4313.000000	|	-33.589462
4314.000000	|	-33.587926
4315.000000	|	-33.586192
4316.000000	|	-33.244297
4317.000000	|	-33.206086
4318.000000	|	-33.187004
4319.000000	|	-33.177611
4320.000000	|	-33.172919
4321.000000	|	-33.171747
4322.000000	|	-33.171161
4323.000000	|	-33.170868
4324.000000	|	-33.170722
4325.000000	|	-33.170717
4326.000000	|	-33.170717
4327.000000	|	-33.170717
4328.000000	|	-33.170717
4329.000000	|	-33.170717
4330.000000	|	-33.170717
4331.000000	|	-33.170717
4332.000000	|	-33.170717
4333.000000	|	-33.170717
4334.000000	|	-33.170718
4335.000000	|	-33.171529
4336.000000	|	-33.178016
4337.000000	|	-33.181260
4338.000000	|	-33.194235
4339.000000	|	-33.220247
4340.000000	|	-33.324542
4341.000000	|	-33.325241
4342.000000	|	-33.553941
4343.000000	|	-33.555714
4344.000000	|	-33.557487
4345.000000	|	-33.632933
4346.000000	|	-33.783824
4347.000000	|	-33.859270
4348.000000	|	-34.046680
4349.000000	|	-34.213956
4350.000000	|	-34.404443
4351.000000	|	-34.414022
4352.000000	|	-34.433178
4353.000000	|	-34.433993
4354.000000	|	-34.434808
4355.000000	|	-34.465662
4356.000000	|	-34.496515
4357.000000	|	-34.531343
4358.000000	|	-34.589525
4359.000000	|	-34.670254
4360.000000	|	-34.766819
4361.000000	|	-34.781507
4362.000000	|	-34.810884
4363.000000	|	-34.825572
4364.000000	|	-34.911280
4365.000000	|	-34.925474
4366.000000	|	-34.953862
4367.000000	|	-34.968056
4368.000000	|	-35.025679
4369.000000	|	-35.083302
4370.000000	|	-35.142566
4371.000000	|	-35.201829
4372.000000	|	-35.437544
4373.000000	|	-35.534824
4374.000000	|	-35.573174
4375.000000	|	-35.611525
4376.000000	|	-35.616623
4377.000000	|	-35.621720
4378.000000	|	-35.679114
4379.000000	|	-35.793901
4380.000000	|	-35.851295
4381.000000	|	-36.273351
4382.000000	|	-36.398452
4383.000000	|	-36.440640
4384.000000	|	-36.445265
4385.000000	|	-36.449890
4386.000000	|	-36.472175
4387.000000	|	-36.494460
4388.000000	|	-36.539680
4389.000000	|	-36.694025
4390.000000	|	-36.726808
4391.000000	|	-36.792373
4392.000000	|	-36.825156
4393.000000	|	-36.867844
4394.000000	|	-36.910531
4395.000000	|	-36.926499
4396.000000	|	-36.958435
4397.000000	|	-36.974403
4398.000000	|	-37.199271
4399.000000	|	-37.256799
4400.000000	|	-37.260238
4401.000000	|	-37.261287
4402.000000	|	-37.261873
4403.000000	|	-37.262460
4404.000000	|	-37.284555
4405.000000	|	-37.306650
4406.000000	|	-37.351766
4407.000000	|	-37.398385
4408.000000	|	-37.434270
4409.000000	|	-37.470155
4410.000000	|	-37.485701
4411.000000	|	-37.516794
4412.000000	|	-37.532340
4413.000000	|	-37.536278
4414.000000	|	-37.544154
4415.000000	|	-37.545729
4416.000000	|	-37.545729
4417.000000	|	-37.545730
4418.000000	|	-37.583713
4419.000000	|	-37.619110
4420.000000	|	-37.631638
4421.000000	|	-37.635316
4422.000000	|	-37.638995
4423.000000	|	-37.691073
4424.000000	|	-37.716716
4425.000000	|	-37.718294
4426.000000	|	-37.719083
4427.000000	|	-37.719477
4428.000000	|	-37.719477
4429.000000	|	-37.719477
4430.000000	|	-37.719477
4431.000000	|	-37.719477
4432.000000	|	-37.719477
4433.000000	|	-37.719477
4434.000000	|	-37.719477
4435.000000	|	-37.719477
4436.000000	|	-37.719477
4437.000000	|	-37.719475
4438.000000	|	-37.719377
4439.000000	|	-37.718984
4440.000000	|	-37.693832
4441.000000	|	-37.641015
4442.000000	|	-37.620961
4443.000000	|	-37.600906
4444.000000	|	-37.599478
4445.000000	|	-37.596623
4446.000000	|	-37.595195
4447.000000	|	-37.584745
4448.000000	|	-37.582195
4449.000000	|	-37.581605
4450.000000	|	-37.581311
4451.000000	|	-37.581165
4452.000000	|	-37.581093
4453.000000	|	-37.581059
4454.000000	|	-37.581045
4455.000000	|	-37.581039
4456.000000	|	-37.581032
4457.000000	|	-37.581027
4458.000000	|	-37.581025
4459.000000	|	-37.581013
4460.000000	|	-37.573422
4461.000000	|	-37.485712
4462.000000	|	-37.474243
4463.000000	|	-37.462773
4464.000000	|	-37.435386
4465.000000	|	-37.423487
4466.000000	|	-37.418435
4467.000000	|	-37.413384
4468.000000	|	-37.267356
4469.000000	|	-37.121329
4470.000000	|	-36.936644
4471.000000	|	-36.849381
4472.000000	|	-36.841024
4473.000000	|	-36.837681
4474.000000	|	-36.830996
4475.000000	|	-36.830908
4476.000000	|	-36.830732
4477.000000	|	-36.830644
4478.000000	|	-36.830562
4479.000000	|	-36.830481
4480.000000	|	-36.807382
4481.000000	|	-36.785990
4482.000000	|	-36.785322
4483.000000	|	-36.785320
4484.000000	|	-36.785319
4485.000000	|	-36.785319
4486.000000	|	-36.785319
4487.000000	|	-36.785319
4488.000000	|	-36.785319
4489.000000	|	-36.785319
4490.000000	|	-36.785319
4491.000000	|	-36.785319
4492.000000	|	-36.785793
4493.000000	|	-36.786030
4494.000000	|	-36.786977
4495.000000	|	-36.794557
4496.000000	|	-36.795504
4497.000000	|	-36.795978
4498.000000	|	-36.795979
4499.000000	|	-36.795980
4500.000000	|	-36.795980
4501.000000	|	-36.795980
4502.000000	|	-36.795980
4503.000000	|	-36.795980
4504.000000	|	-36.795980
4505.000000	|	-36.795980
4506.000000	|	-36.795980
4507.000000	|	-36.795973
4508.000000	|	-36.795915
4509.000000	|	-36.795689
4510.000000	|	-36.795590
4511.000000	|	-36.795586
4512.000000	|	-36.795579
4513.000000	|	-36.795579
4514.000000	|	-36.795578
4515.000000	|	-36.795578
4516.000000	|	-36.795455
4517.000000	|	-36.795331
4518.000000	|	-36.790456
4519.000000	|	-36.785542
4520.000000	|	-36.765806
4521.000000	|	-36.727220
4522.000000	|	-36.707927
4523.000000	|	-36.706722
4524.000000	|	-36.706119
4525.000000	|	-36.705818
4526.000000	|	-36.705667
4527.000000	|	-36.705592
4528.000000	|	-36.705555
4529.000000	|	-36.705539
4530.000000	|	-36.705533
4531.000000	|	-36.705531
4532.000000	|	-36.705531
4533.000000	|	-36.705530
4534.000000	|	-36.705530
4535.000000	|	-36.705530
4536.000000	|	-36.705530
4537.000000	|	-36.705501
4538.000000	|	-36.705443
4539.000000	|	-36.705210
4540.000000	|	-36.697722
4541.000000	|	-36.690232
4542.000000	|	-36.660270
4543.000000	|	-36.540425
4544.000000	|	-36.539235
4545.000000	|	-36.538876
4546.000000	|	-36.538813
4547.000000	|	-36.538751
4548.000000	|	-36.528445
4549.000000	|	-36.518140
4550.000000	|	-36.515564
4551.000000	|	-36.515242
4552.000000	|	-36.515081
4553.000000	|	-36.515041
4554.000000	|	-36.515041
4555.000000	|	-36.515041
4556.000000	|	-36.515041
4557.000000	|	-36.515041
4558.000000	|	-36.515041
4559.000000	|	-36.515041
4560.000000	|	-36.515041
4561.000000	|	-36.515041
4562.000000	|	-36.515042
4563.000000	|	-36.515050
4564.000000	|	-36.515530
4565.000000	|	-36.517451
4566.000000	|	-36.526393
4567.000000	|	-36.530864
4568.000000	|	-36.554517
4569.000000	|	-36.560609
4570.000000	|	-36.560704
4571.000000	|	-36.560728
4572.000000	|	-36.560728
4573.000000	|	-36.560728
4574.000000	|	-36.560728
4575.000000	|	-36.560728
4576.000000	|	-36.560728
4577.000000	|	-36.560728
4578.000000	|	-36.560728
4579.000000	|	-36.560728
4580.000000	|	-36.560728
4581.000000	|	-36.560728
4582.000000	|	-36.540897
4583.000000	|	-36.539932
4584.000000	|	-36.538966
4585.000000	|	-36.506665
4586.000000	|	-36.491266
4587.000000	|	-36.476244
4588.000000	|	-36.472864
4589.000000	|	-36.471175
4590.000000	|	-36.470330
4591.000000	|	-36.470328
4592.000000	|	-36.470328
4593.000000	|	-36.470328
4594.000000	|	-36.470328
4595.000000	|	-36.470328
4596.000000	|	-36.470328
4597.000000	|	-36.470328
4598.000000	|	-36.470328
4599.000000	|	-36.470328
4600.000000	|	-36.470329
4601.000000	|	-36.470711
4602.000000	|	-36.476921
4603.000000	|	-36.480026
4604.000000	|	-36.492454
4605.000000	|	-36.517728
4606.000000	|	-36.584788
4607.000000	|	-36.625547
4608.000000	|	-36.627114
4609.000000	|	-36.630247
4610.000000	|	-36.631814
4611.000000	|	-36.918735
4612.000000	|	-37.205655
4613.000000	|	-37.385920
4614.000000	|	-37.445254
4615.000000	|	-37.504588
4616.000000	|	-37.519462
4617.000000	|	-37.549211
4618.000000	|	-37.553703
4619.000000	|	-37.558195
4620.000000	|	-37.613226
4621.000000	|	-37.666939
4622.000000	|	-37.691160
4623.000000	|	-37.701952
4624.000000	|	-37.712745
4625.000000	|	-37.785104
4626.000000	|	-37.786369
4627.000000	|	-37.788898
4628.000000	|	-37.790163
4629.000000	|	-37.805567
4630.000000	|	-37.818561
4631.000000	|	-37.818612
4632.000000	|	-37.818663
4633.000000	|	-37.825065
4634.000000	|	-37.831466
4635.000000	|	-37.845842
4636.000000	|	-37.926472
4637.000000	|	-37.966787
4638.000000	|	-38.135485
4639.000000	|	-38.205429
4640.000000	|	-38.206831
4641.000000	|	-38.209635
4642.000000	|	-38.211038
4643.000000	|	-38.222636
4644.000000	|	-38.234235
4645.000000	|	-38.269295
4646.000000	|	-38.285372
4647.000000	|	-38.292685
4648.000000	|	-38.299998
4649.000000	|	-38.303009
4650.000000	|	-38.309030
4651.000000	|	-38.312041
4652.000000	|	-38.325358
4653.000000	|	-38.356200
4654.000000	|	-38.386964
4655.000000	|	-38.402191
4656.000000	|	-38.404060
4657.000000	|	-38.407798
4658.000000	|	-38.408039
4659.000000	|	-38.408072
4660.000000	|	-38.408101
4661.000000	|	-38.408103
4662.000000	|	-38.408105
4663.000000	|	-38.408170
4664.000000	|	-38.408235
4665.000000	|	-38.408300
4666.000000	|	-38.408388
4667.000000	|	-38.408399
4668.000000	|	-38.408399
4669.000000	|	-38.408399
4670.000000	|	-38.408399
4671.000000	|	-38.408399
4672.000000	|	-38.408399
4673.000000	|	-38.408399
4674.000000	|	-38.408399
4675.000000	|	-38.408399
4676.000000	|	-38.408399
4677.000000	|	-38.408399
4678.000000	|	-38.408398
4679.000000	|	-38.408392
4680.000000	|	-38.408392
4681.000000	|	-38.408392
4682.000000	|	-38.408392
4683.000000	|	-38.408391
4684.000000	|	-38.408389
4685.000000	|	-38.408388
4686.000000	|	-38.408379
4687.000000	|	-38.408367
4688.000000	|	-38.408320
4689.000000	|	-38.408214
4690.000000	|	-38.407787
4691.000000	|	-38.404698
4692.000000	|	-38.403338
4693.000000	|	-38.401977
4694.000000	|	-38.371100
4695.000000	|	-38.340223
4696.000000	|	-38.307916
4697.000000	|	-38.305383
4698.000000	|	-38.302928
4699.000000	|	-38.300474
4700.000000	|	-38.300273
4701.000000	|	-38.300072
4702.000000	|	-38.298954
4703.000000	|	-38.298395
4704.000000	|	-38.293194
4705.000000	|	-38.283600
4706.000000	|	-38.281202
4707.000000	|	-38.280902
4708.000000	|	-38.280752
4709.000000	|	-38.280751
4710.000000	|	-38.280751
4711.000000	|	-38.280751
4712.000000	|	-38.280751
4713.000000	|	-38.280751
4714.000000	|	-38.280751
4715.000000	|	-38.280751
4716.000000	|	-38.280751
4717.000000	|	-38.280751
4718.000000	|	-38.280751
4719.000000	|	-38.280751
4720.000000	|	-38.280751
4721.000000	|	-38.305977
4722.000000	|	-38.315646
4723.000000	|	-38.316066
4724.000000	|	-38.316118
4725.000000	|	-38.316120
4726.000000	|	-38.316123
4727.000000	|	-38.316124
4728.000000	|	-38.316124
4729.000000	|	-38.316124
4730.000000	|	-38.316124
4731.000000	|	-38.316124
4732.000000	|	-38.316124
4733.000000	|	-38.316124
4734.000000	|	-38.316124
4735.000000	|	-38.316124
4736.000000	|	-38.316124
4737.000000	|	-38.316106
4738.000000	|	-38.313810
4739.000000	|	-38.304378
4740.000000	|	-38.266641
4741.000000	|	-38.191144
4742.000000	|	-38.183144
4743.000000	|	-38.182616
4744.000000	|	-38.182359
4745.000000	|	-38.182233
4746.000000	|	-38.182107
4747.000000	|	-38.182083
4748.000000	|	-38.182036
4749.000000	|	-38.182013
4750.000000	|	-38.181768
4751.000000	|	-38.180032
4752.000000	|	-38.171612
4753.000000	|	-38.104038
4754.000000	|	-38.073248
4755.000000	|	-38.042458
4756.000000	|	-38.037751
4757.000000	|	-38.036686
4758.000000	|	-38.036339
4759.000000	|	-38.035991
