Frequency (Hz)	|	Gain (dB)
3930.000000	|	-31.886754
3931.000000	|	-32.286092
3932.000000	|	-32.111205
3933.000000	|	-32.172330
3934.000000	|	-31.916689
3935.000000	|	-31.840025
3936.000000	|	-31.710266
3937.000000	|	-31.641743
3938.000000	|	-32.088195
3939.000000	|	-31.964201
3940.000000	|	-32.382169
3941.000000	|	-32.146060
3942.000000	|	-32.219700
3943.000000	|	-31.853535
3944.000000	|	-32.251045
3945.000000	|	-32.017947
3946.000000	|	-31.970340
3947.000000	|	-31.834484
3948.000000	|	-32.117104
3949.000000	|	-32.100405
3950.000000	|	-32.283153
3951.000000	|	-31.881390
3952.000000	|	-31.944423
3953.000000	|	-31.902957
3954.000000	|	-32.051257
3955.000000	|	-32.190350
3956.000000	|	-32.147902
3957.000000	|	-31.911462
3958.000000	|	-32.134052
3959.000000	|	-31.950105
3960.000000	|	-31.876043
3961.000000	|	-31.714287
3962.000000	|	-32.024872
3963.000000	|	-32.121212
3964.000000	|	-32.051779
3965.000000	|	-31.845082
3966.000000	|	-32.007911
3967.000000	|	-31.795365
3968.000000	|	-31.905317
3969.000000	|	-32.168115
3970.000000	|	-32.416862
3971.000000	|	-32.001522
3972.000000	|	-32.013153
3973.000000	|	-31.945901
3974.000000	|	-31.835665
3975.000000	|	-31.998558
3976.000000	|	-32.056172
3977.000000	|	-32.128641
3978.000000	|	-32.199009
3979.000000	|	-32.283782
3980.000000	|	-32.348146
3981.000000	|	-32.280805
3982.000000	|	-32.198535
3983.000000	|	-32.063756
3984.000000	|	-32.408819
3985.000000	|	-32.306844
3986.000000	|	-32.209453
3987.000000	|	-32.350999
3988.000000	|	-32.284777
3989.000000	|	-32.261277
3990.000000	|	-31.967819
3991.000000	|	-32.070454
3992.000000	|	-32.275526
3993.000000	|	-32.293919
3994.000000	|	-32.063671
3995.000000	|	-32.159195
3996.000000	|	-31.946992
3997.000000	|	-32.189265
3998.000000	|	-32.036112
3999.000000	|	-32.244296
4000.000000	|	-31.738185
4001.000000	|	-31.974655
4002.000000	|	-31.739541
4003.000000	|	-31.923448
4004.000000	|	-31.680142
4005.000000	|	-32.066170
4006.000000	|	-31.831445
4007.000000	|	-32.075405
4008.000000	|	-32.102233
4009.000000	|	-32.117591
4010.000000	|	-32.099163
4011.000000	|	-32.355768
4012.000000	|	-32.359673
4013.000000	|	-31.918184
4014.000000	|	-31.742935
4015.000000	|	-32.028910
4016.000000	|	-31.827359
4017.000000	|	-31.949960
4018.000000	|	-31.815047
4019.000000	|	-31.930286
4020.000000	|	-31.693551
4021.000000	|	-32.039771
4022.000000	|	-31.780806
4023.000000	|	-32.096332
4024.000000	|	-32.232325
4025.000000	|	-32.361830
4026.000000	|	-32.152140
4027.000000	|	-32.175724
4028.000000	|	-32.010828
4029.000000	|	-31.814572
4030.000000	|	-31.889018
4031.000000	|	-31.664279
4032.000000	|	-31.802269
4033.000000	|	-31.904293
4034.000000	|	-31.996825
4035.000000	|	-31.716258
4036.000000	|	-32.063230
4037.000000	|	-31.883922
4038.000000	|	-31.840742
4039.000000	|	-31.858419
4040.000000	|	-31.834585
4041.000000	|	-31.646591
4042.000000	|	-31.645370
4043.000000	|	-31.657574
4044.000000	|	-31.624542
4045.000000	|	-31.632955
4046.000000	|	-31.746741
4047.000000	|	-31.768792
4048.000000	|	-31.889619
4049.000000	|	-31.794795
4050.000000	|	-31.868227
4051.000000	|	-31.610980
4052.000000	|	-31.924677
4053.000000	|	-31.551493
4054.000000	|	-31.640711
4055.000000	|	-31.784185
4056.000000	|	-31.906904
4057.000000	|	-31.457676
4058.000000	|	-31.606820
4059.000000	|	-31.640789
4060.000000	|	-31.566406
4061.000000	|	-31.436890
4062.000000	|	-31.800325
4063.000000	|	-31.851812
4064.000000	|	-31.615569
4065.000000	|	-31.490937
4066.000000	|	-31.621054
4067.000000	|	-31.801144
4068.000000	|	-31.745448
4069.000000	|	-31.812859
4070.000000	|	-31.832492
4071.000000	|	-31.951094
4072.000000	|	-31.940124
4073.000000	|	-31.823796
4074.000000	|	-31.851279
4075.000000	|	-31.909880
4076.000000	|	-31.904361
4077.000000	|	-31.969108
4078.000000	|	-32.013579
4079.000000	|	-32.018170
4080.000000	|	-31.879437
4081.000000	|	-31.874899
4082.000000	|	-32.058633
4083.000000	|	-32.244144
4084.000000	|	-32.116069
4085.000000	|	-32.290979
4086.000000	|	-32.117083
4087.000000	|	-32.201471
4088.000000	|	-32.078300
4089.000000	|	-32.055191
4090.000000	|	-32.077264
4091.000000	|	-32.278493
4092.000000	|	-32.178625
4093.000000	|	-32.170312
4094.000000	|	-32.433977
4095.000000	|	-32.318794
4096.000000	|	-32.367659
4097.000000	|	-32.690347
4098.000000	|	-32.751476
4099.000000	|	-32.774953
4100.000000	|	-32.644098
4101.000000	|	-32.819801
4102.000000	|	-32.783346
4103.000000	|	-32.912055
4104.000000	|	-32.780062
4105.000000	|	-33.017383
4106.000000	|	-32.963782
4107.000000	|	-32.895936
4108.000000	|	-33.009877
4109.000000	|	-33.053367
4110.000000	|	-33.136601
4111.000000	|	-33.039286
4112.000000	|	-33.022704
4113.000000	|	-33.095865
4114.000000	|	-33.038339
4115.000000	|	-32.972219
4116.000000	|	-33.046275
4117.000000	|	-33.246799
4118.000000	|	-33.247200
4119.000000	|	-33.370128
4120.000000	|	-33.204638
4121.000000	|	-33.281761
4122.000000	|	-33.287530
4123.000000	|	-33.199178
4124.000000	|	-33.421620
4125.000000	|	-33.399615
4126.000000	|	-33.499409
4127.000000	|	-33.420330
4128.000000	|	-33.657952
4129.000000	|	-33.858593
4130.000000	|	-33.791027
4131.000000	|	-33.860942
4132.000000	|	-33.786670
4133.000000	|	-33.833757
4134.000000	|	-33.790085
4135.000000	|	-33.648912
4136.000000	|	-33.704862
4137.000000	|	-33.842525
4138.000000	|	-33.773272
4139.000000	|	-33.627562
4140.000000	|	-33.685449
4141.000000	|	-33.445769
4142.000000	|	-33.634625
4143.000000	|	-33.413646
4144.000000	|	-33.595754
4145.000000	|	-33.521980
4146.000000	|	-33.692519
4147.000000	|	-33.408116
4148.000000	|	-33.427914
4149.000000	|	-33.133121
4150.000000	|	-33.379643
4151.000000	|	-33.338596
4152.000000	|	-33.762768
4153.000000	|	-34.071643
4154.000000	|	-34.102800
4155.000000	|	-33.832079
4156.000000	|	-33.835421
4157.000000	|	-33.776227
4158.000000	|	-34.128833
4159.000000	|	-33.974998
4160.000000	|	-33.903432
4161.000000	|	-33.605305
4162.000000	|	-33.591790
4163.000000	|	-33.424386
4164.000000	|	-33.625322
4165.000000	|	-33.614491
4166.000000	|	-33.571219
4167.000000	|	-33.231530
4168.000000	|	-33.365411
4169.000000	|	-33.233385
4170.000000	|	-33.541556
4171.000000	|	-33.398182
4172.000000	|	-33.550231
4173.000000	|	-33.462122
4174.000000	|	-33.524117
4175.000000	|	-33.636562
4176.000000	|	-33.698929
4177.000000	|	-33.609522
4178.000000	|	-33.315566
4179.000000	|	-33.414513
4180.000000	|	-33.463504
4181.000000	|	-33.613196
4182.000000	|	-33.509731
4183.000000	|	-33.443526
4184.000000	|	-33.355219
4185.000000	|	-33.234179
4186.000000	|	-33.173584
4187.000000	|	-33.776385
4188.000000	|	-33.748788
4189.000000	|	-33.611448
4190.000000	|	-33.484145
4191.000000	|	-33.608569
4192.000000	|	-33.777942
4193.000000	|	-33.698407
4194.000000	|	-33.622177
4195.000000	|	-33.811060
4196.000000	|	-33.371277
4197.000000	|	-33.696853
4198.000000	|	-33.595432
4199.000000	|	-33.769493
4200.000000	|	-33.906753
4201.000000	|	-33.732329
4202.000000	|	-33.375640
4203.000000	|	-33.428647
4204.000000	|	-33.050073
4205.000000	|	-33.313504
4206.000000	|	-32.945029
4207.000000	|	-33.750302
4208.000000	|	-33.917828
4209.000000	|	-33.859332
4210.000000	|	-33.814940
4211.000000	|	-33.962998
4212.000000	|	-33.990144
4213.000000	|	-33.885917
4214.000000	|	-33.713842
4215.000000	|	-33.776520
4216.000000	|	-33.666676
4217.000000	|	-33.789367
4218.000000	|	-33.548887
4219.000000	|	-33.557586
4220.000000	|	-33.620094
4221.000000	|	-33.696796
4222.000000	|	-33.401588
4223.000000	|	-33.515959
4224.000000	|	-33.481215
4225.000000	|	-33.511719
4226.000000	|	-33.666432
4227.000000	|	-33.711580
4228.000000	|	-33.421136
4229.000000	|	-33.539575
4230.000000	|	-33.501378
4231.000000	|	-33.579980
4232.000000	|	-33.540193
4233.000000	|	-33.271289
4234.000000	|	-33.296485
4235.000000	|	-33.096337
4236.000000	|	-33.237567
4237.000000	|	-33.040888
4238.000000	|	-33.169114
4239.000000	|	-33.394381
4240.000000	|	-33.441705
4241.000000	|	-33.387589
4242.000000	|	-33.229088
4243.000000	|	-33.131702
4244.000000	|	-33.450839
4245.000000	|	-33.185219
4246.000000	|	-33.309323
4247.000000	|	-33.298185
4248.000000	|	-33.184928
4249.000000	|	-33.140765
4250.000000	|	-32.933597
4251.000000	|	-32.941151
4252.000000	|	-33.067663
4253.000000	|	-33.145666
4254.000000	|	-33.367575
4255.000000	|	-33.201861
4256.000000	|	-33.409424
4257.000000	|	-33.198331
4258.000000	|	-33.219924
4259.000000	|	-32.967732
4260.000000	|	-33.212008
4261.000000	|	-33.136244
4262.000000	|	-33.417547
4263.000000	|	-33.128154
4264.000000	|	-33.278758
4265.000000	|	-32.757819
4266.000000	|	-32.935801
4267.000000	|	-32.653144
4268.000000	|	-32.515786
4269.000000	|	-32.618629
4270.000000	|	-32.598519
4271.000000	|	-32.687465
4272.000000	|	-32.324641
4273.000000	|	-32.536961
4274.000000	|	-32.354948
4275.000000	|	-32.423475
4276.000000	|	-32.384306
4277.000000	|	-32.468305
4278.000000	|	-32.612385
4279.000000	|	-32.446641
4280.000000	|	-32.217306
4281.000000	|	-32.485320
4282.000000	|	-32.225046
4283.000000	|	-32.315768
4284.000000	|	-32.221522
4285.000000	|	-32.266544
4286.000000	|	-32.222274
4287.000000	|	-32.257102
4288.000000	|	-31.957281
4289.000000	|	-32.199613
4290.000000	|	-31.956912
4291.000000	|	-32.250081
4292.000000	|	-31.892374
4293.000000	|	-32.255735
4294.000000	|	-31.884228
4295.000000	|	-32.283379
4296.000000	|	-32.199456
4297.000000	|	-32.354504
4298.000000	|	-31.999318
4299.000000	|	-32.035595
4300.000000	|	-31.935435
4301.000000	|	-31.888852
4302.000000	|	-31.912816
4303.000000	|	-31.954494
4304.000000	|	-31.790682
4305.000000	|	-31.751469
4306.000000	|	-31.887286
4307.000000	|	-31.863670
4308.000000	|	-31.758121
4309.000000	|	-32.040175
4310.000000	|	-31.839161
4311.000000	|	-31.706130
4312.000000	|	-31.484833
4313.000000	|	-31.778900
4314.000000	|	-31.724892
4315.000000	|	-32.072395
4316.000000	|	-31.519770
4317.000000	|	-31.734949
4318.000000	|	-31.542772
4319.000000	|	-31.540652
4320.000000	|	-31.691859
4321.000000	|	-31.716463
4322.000000	|	-31.718941
4323.000000	|	-31.592491
4324.000000	|	-31.868007
4325.000000	|	-31.820742
4326.000000	|	-31.898376
4327.000000	|	-31.531820
4328.000000	|	-31.645460
4329.000000	|	-31.463112
4330.000000	|	-31.666506
4331.000000	|	-31.680516
4332.000000	|	-32.067132
4333.000000	|	-32.079323
4334.000000	|	-31.941072
4335.000000	|	-31.784485
4336.000000	|	-32.032625
4337.000000	|	-32.299273
4338.000000	|	-32.279734
4339.000000	|	-31.879900
4340.000000	|	-32.113203
4341.000000	|	-31.887886
4342.000000	|	-32.183669
4343.000000	|	-32.272541
4344.000000	|	-32.236582
4345.000000	|	-32.511949
4346.000000	|	-32.726592
4347.000000	|	-32.314117
4348.000000	|	-32.892023
4349.000000	|	-32.790634
4350.000000	|	-32.980395
4351.000000	|	-32.771653
4352.000000	|	-33.008352
4353.000000	|	-32.906540
4354.000000	|	-32.988691
4355.000000	|	-32.814404
4356.000000	|	-33.277519
4357.000000	|	-33.023575
4358.000000	|	-33.139877
4359.000000	|	-33.266759
4360.000000	|	-33.221907
4361.000000	|	-33.461531
4362.000000	|	-33.283264
4363.000000	|	-33.239734
4364.000000	|	-33.452166
4365.000000	|	-33.500081
4366.000000	|	-33.606026
4367.000000	|	-33.393931
4368.000000	|	-33.582719
4369.000000	|	-33.424429
4370.000000	|	-33.616250
4371.000000	|	-33.478926
4372.000000	|	-33.893341
4373.000000	|	-33.731874
4374.000000	|	-33.868492
4375.000000	|	-33.827091
4376.000000	|	-33.988475
4377.000000	|	-34.035868
4378.000000	|	-34.211526
4379.000000	|	-34.321146
4380.000000	|	-34.017582
4381.000000	|	-34.343219
4382.000000	|	-34.254514
4383.000000	|	-34.473361
4384.000000	|	-34.413157
4385.000000	|	-34.478690
4386.000000	|	-34.487185
4387.000000	|	-34.311331
4388.000000	|	-34.055080
4389.000000	|	-34.391389
4390.000000	|	-34.396132
4391.000000	|	-34.634979
4392.000000	|	-34.669640
4393.000000	|	-34.241407
4394.000000	|	-34.496470
4395.000000	|	-34.368450
4396.000000	|	-34.413916
4397.000000	|	-34.581759
4398.000000	|	-34.225509
4399.000000	|	-34.612552
4400.000000	|	-34.744542
4401.000000	|	-34.689071
4402.000000	|	-34.654466
4403.000000	|	-34.735907
4404.000000	|	-34.681224
4405.000000	|	-34.687255
4406.000000	|	-34.489567
4407.000000	|	-34.769566
4408.000000	|	-34.881754
4409.000000	|	-34.702855
4410.000000	|	-34.422277
4411.000000	|	-34.655406
4412.000000	|	-34.760857
4413.000000	|	-34.592122
4414.000000	|	-34.459562
4415.000000	|	-34.641329
4416.000000	|	-34.370481
4417.000000	|	-34.586257
4418.000000	|	-34.616382
4419.000000	|	-34.750367
4420.000000	|	-34.890524
4421.000000	|	-34.660536
4422.000000	|	-34.701952
4423.000000	|	-34.682540
4424.000000	|	-34.752973
4425.000000	|	-34.884847
4426.000000	|	-34.696633
4427.000000	|	-34.522547
4428.000000	|	-34.552678
4429.000000	|	-34.672685
4430.000000	|	-34.848113
4431.000000	|	-34.815345
4432.000000	|	-34.755843
4433.000000	|	-34.728693
4434.000000	|	-34.504255
4435.000000	|	-34.454863
4436.000000	|	-34.513909
4437.000000	|	-34.132347
4438.000000	|	-34.439440
4439.000000	|	-34.327074
4440.000000	|	-34.376440
4441.000000	|	-34.433579
4442.000000	|	-34.588886
4443.000000	|	-34.615956
4444.000000	|	-34.420780
4445.000000	|	-34.228890
4446.000000	|	-34.619025
4447.000000	|	-34.416317
4448.000000	|	-34.463977
4449.000000	|	-34.022778
4450.000000	|	-34.439309
4451.000000	|	-34.433191
4452.000000	|	-34.580183
4453.000000	|	-34.620624
4454.000000	|	-34.522338
4455.000000	|	-34.530287
4456.000000	|	-34.533790
4457.000000	|	-34.217061
4458.000000	|	-34.440653
4459.000000	|	-34.350533
4460.000000	|	-34.712584
4461.000000	|	-34.534770
4462.000000	|	-34.495500
4463.000000	|	-34.638772
4464.000000	|	-34.380465
4465.000000	|	-34.311381
4466.000000	|	-34.686618
4467.000000	|	-34.499882
4468.000000	|	-34.569238
4469.000000	|	-34.428113
4470.000000	|	-34.403827
4471.000000	|	-34.540426
4472.000000	|	-34.433916
4473.000000	|	-34.390640
4474.000000	|	-34.411978
4475.000000	|	-34.500197
4476.000000	|	-34.236520
4477.000000	|	-34.228165
4478.000000	|	-34.557354
4479.000000	|	-34.623681
4480.000000	|	-34.191137
4481.000000	|	-34.332005
4482.000000	|	-34.233108
4483.000000	|	-34.130957
4484.000000	|	-33.665329
4485.000000	|	-34.239201
4486.000000	|	-34.259154
4487.000000	|	-34.452360
4488.000000	|	-34.213262
4489.000000	|	-34.441320
4490.000000	|	-34.181944
4491.000000	|	-34.208278
4492.000000	|	-34.114877
4493.000000	|	-34.493837
4494.000000	|	-34.302747
4495.000000	|	-34.298264
4496.000000	|	-34.150171
4497.000000	|	-34.569520
4498.000000	|	-34.282586
4499.000000	|	-34.538431
4500.000000	|	-34.188527
4501.000000	|	-34.502775
4502.000000	|	-34.426848
4503.000000	|	-34.523056
4504.000000	|	-34.258964
4505.000000	|	-34.067157
4506.000000	|	-33.954768
4507.000000	|	-33.943922
4508.000000	|	-33.977234
4509.000000	|	-33.665026
4510.000000	|	-33.914550
4511.000000	|	-34.088791
4512.000000	|	-34.028137
4513.000000	|	-34.066336
4514.000000	|	-33.888423
4515.000000	|	-34.118191
4516.000000	|	-34.057411
4517.000000	|	-34.196474
4518.000000	|	-34.181525
4519.000000	|	-34.263548
4520.000000	|	-33.827765
4521.000000	|	-34.057892
4522.000000	|	-33.917993
4523.000000	|	-33.925437
4524.000000	|	-33.902735
4525.000000	|	-33.893802
4526.000000	|	-34.023833
4527.000000	|	-34.211847
4528.000000	|	-34.131797
4529.000000	|	-33.824068
4530.000000	|	-33.837196
4531.000000	|	-33.544270
4532.000000	|	-33.972091
4533.000000	|	-33.956416
4534.000000	|	-33.927712
4535.000000	|	-33.915080
4536.000000	|	-33.945086
4537.000000	|	-33.808156
4538.000000	|	-33.843074
4539.000000	|	-33.839143
4540.000000	|	-34.059964
4541.000000	|	-33.768804
4542.000000	|	-33.829118
4543.000000	|	-33.694123
4544.000000	|	-34.015177
4545.000000	|	-33.732907
4546.000000	|	-34.180176
4547.000000	|	-33.580418
4548.000000	|	-33.898677
4549.000000	|	-33.728051
4550.000000	|	-33.937530
4551.000000	|	-33.585729
4552.000000	|	-33.973004
4553.000000	|	-33.750171
4554.000000	|	-33.967146
4555.000000	|	-33.710280
4556.000000	|	-34.001152
4557.000000	|	-33.930429
4558.000000	|	-33.989385
4559.000000	|	-34.149482
4560.000000	|	-33.986906
4561.000000	|	-33.952826
4562.000000	|	-34.002947
4563.000000	|	-34.160110
4564.000000	|	-33.888236
4565.000000	|	-34.003651
4566.000000	|	-33.852935
4567.000000	|	-33.896863
4568.000000	|	-33.959024
4569.000000	|	-34.103372
4570.000000	|	-33.765649
4571.000000	|	-33.997735
4572.000000	|	-34.052256
4573.000000	|	-33.671123
4574.000000	|	-33.828912
4575.000000	|	-33.732133
4576.000000	|	-33.898741
4577.000000	|	-33.978668
4578.000000	|	-33.964119
4579.000000	|	-34.069448
4580.000000	|	-33.912170
4581.000000	|	-33.845435
4582.000000	|	-33.950493
4583.000000	|	-33.919694
4584.000000	|	-33.948622
4585.000000	|	-33.949582
4586.000000	|	-33.770895
4587.000000	|	-33.977612
4588.000000	|	-33.979689
4589.000000	|	-34.129479
4590.000000	|	-34.000451
4591.000000	|	-34.151791
4592.000000	|	-33.917413
4593.000000	|	-34.154091
4594.000000	|	-33.895422
4595.000000	|	-34.112606
4596.000000	|	-34.266971
4597.000000	|	-34.194909
4598.000000	|	-34.359930
4599.000000	|	-34.567599
4600.000000	|	-34.174548
4601.000000	|	-34.488206
4602.000000	|	-34.250989
4603.000000	|	-34.210475
4604.000000	|	-34.179585
4605.000000	|	-34.229867
4606.000000	|	-34.400282
4607.000000	|	-34.571814
4608.000000	|	-34.405823
4609.000000	|	-34.652896
4610.000000	|	-34.571444
4611.000000	|	-34.521184
4612.000000	|	-34.797318
4613.000000	|	-34.961144
4614.000000	|	-35.018100
4615.000000	|	-34.921239
4616.000000	|	-34.906843
4617.000000	|	-34.891907
4618.000000	|	-35.020082
4619.000000	|	-35.051080
4620.000000	|	-35.303250
4621.000000	|	-35.065923
4622.000000	|	-35.066866
4623.000000	|	-35.182647
4624.000000	|	-35.291296
4625.000000	|	-35.177595
4626.000000	|	-35.168363
4627.000000	|	-34.924568
4628.000000	|	-35.114600
4629.000000	|	-34.828736
4630.000000	|	-34.868860
4631.000000	|	-35.266147
4632.000000	|	-34.947933
4633.000000	|	-35.183866
4634.000000	|	-35.084034
4635.000000	|	-35.076171
4636.000000	|	-35.128834
4637.000000	|	-35.123173
4638.000000	|	-35.314903
4639.000000	|	-35.208375
4640.000000	|	-35.477146
4641.000000	|	-35.150812
4642.000000	|	-35.523571
4643.000000	|	-35.282149
4644.000000	|	-35.308439
4645.000000	|	-35.202816
4646.000000	|	-35.538887
4647.000000	|	-35.456443
4648.000000	|	-35.434113
4649.000000	|	-35.174508
4650.000000	|	-35.275009
4651.000000	|	-35.209974
4652.000000	|	-35.681740
4653.000000	|	-35.618874
4654.000000	|	-35.623362
4655.000000	|	-35.601729
4656.000000	|	-35.446508
4657.000000	|	-35.369117
4658.000000	|	-35.512036
4659.000000	|	-35.298103
4660.000000	|	-35.376111
4661.000000	|	-35.290299
4662.000000	|	-35.263771
4663.000000	|	-35.340710
4664.000000	|	-35.344375
4665.000000	|	-35.124161
4666.000000	|	-35.405773
4667.000000	|	-35.540696
4668.000000	|	-35.798507
4669.000000	|	-35.569785
4670.000000	|	-35.675174
4671.000000	|	-35.542066
4672.000000	|	-35.138674
4673.000000	|	-35.243854
4674.000000	|	-35.249448
4675.000000	|	-35.579512
4676.000000	|	-35.338498
4677.000000	|	-35.520945
4678.000000	|	-35.189510
4679.000000	|	-35.515119
4680.000000	|	-35.344779
4681.000000	|	-35.528500
4682.000000	|	-35.076774
4683.000000	|	-35.501338
4684.000000	|	-35.585087
4685.000000	|	-35.490085
4686.000000	|	-35.111524
4687.000000	|	-35.451540
4688.000000	|	-35.555898
4689.000000	|	-35.167609
4690.000000	|	-35.003071
4691.000000	|	-35.429710
4692.000000	|	-35.281952
4693.000000	|	-35.657926
4694.000000	|	-35.171672
4695.000000	|	-35.519792
4696.000000	|	-35.036617
4697.000000	|	-35.290380
4698.000000	|	-35.567769
4699.000000	|	-35.349867
4700.000000	|	-34.701802
4701.000000	|	-35.231701
4702.000000	|	-35.252875
4703.000000	|	-35.447523
4704.000000	|	-35.249913
4705.000000	|	-35.570249
4706.000000	|	-35.382075
4707.000000	|	-35.571056
4708.000000	|	-35.337695
4709.000000	|	-35.547327
4710.000000	|	-35.260742
4711.000000	|	-35.312349
4712.000000	|	-35.310037
4713.000000	|	-35.252266
4714.000000	|	-35.384369
4715.000000	|	-35.455017
4716.000000	|	-35.398433
4717.000000	|	-35.514647
4718.000000	|	-35.391265
4719.000000	|	-35.406119
4720.000000	|	-35.484022
4721.000000	|	-35.371440
4722.000000	|	-35.611078
4723.000000	|	-35.637961
4724.000000	|	-35.814083
4725.000000	|	-35.375183
4726.000000	|	-35.501333
4727.000000	|	-35.236107
4728.000000	|	-35.639900
4729.000000	|	-35.600887
4730.000000	|	-35.756065
4731.000000	|	-35.216853
4732.000000	|	-35.565607
4733.000000	|	-35.353890
4734.000000	|	-35.840510
4735.000000	|	-34.910313
4736.000000	|	-35.308101
4737.000000	|	-35.583347
4738.000000	|	-35.730383
4739.000000	|	-35.515854
4740.000000	|	-35.361507
4741.000000	|	-35.618265
4742.000000	|	-35.522268
4743.000000	|	-35.542589
4744.000000	|	-35.373192
4745.000000	|	-35.223473
4746.000000	|	-35.461443
4747.000000	|	-35.566564
4748.000000	|	-35.665140
4749.000000	|	-35.864600
4750.000000	|	-35.734265
4751.000000	|	-35.549493
4752.000000	|	-35.551509
4753.000000	|	-35.554649
4754.000000	|	-35.447475
4755.000000	|	-35.416064
4756.000000	|	-35.444836
4757.000000	|	-35.525691
4758.000000	|	-35.542168
4759.000000	|	-35.128378
4760.000000	|	-35.532855
4761.000000	|	-35.486492
4762.000000	|	-35.670247
4763.000000	|	-35.470152
4764.000000	|	-35.605364
4765.000000	|	-35.412267
4766.000000	|	-35.144883
4767.000000	|	-34.931465
4768.000000	|	-35.088929
4769.000000	|	-35.370377
4770.000000	|	-35.046973
4771.000000	|	-35.153649
4772.000000	|	-35.253795
4773.000000	|	-35.232331
4774.000000	|	-35.490072
4775.000000	|	-35.341189
4776.000000	|	-35.203153
4777.000000	|	-35.414582
4778.000000	|	-35.320754
4779.000000	|	-35.522575
4780.000000	|	-35.396446
4781.000000	|	-35.315146
4782.000000	|	-35.136912
4783.000000	|	-35.294169
4784.000000	|	-35.253643
4785.000000	|	-35.367110
4786.000000	|	-35.329147
4787.000000	|	-35.372491
4788.000000	|	-35.226639
4789.000000	|	-35.254711
4790.000000	|	-34.763998
4791.000000	|	-35.189900
4792.000000	|	-35.023353
4793.000000	|	-35.267567
4794.000000	|	-35.020250
4795.000000	|	-34.910788
4796.000000	|	-34.818943
4797.000000	|	-34.880245
4798.000000	|	-34.773629
4799.000000	|	-34.668426
4800.000000	|	-34.576242
4801.000000	|	-34.589541
4802.000000	|	-34.927489
4803.000000	|	-34.945104
4804.000000	|	-34.840598
4805.000000	|	-34.678000
4806.000000	|	-34.612356
4807.000000	|	-34.524417
4808.000000	|	-34.673935
4809.000000	|	-34.639734
4810.000000	|	-34.395003
4811.000000	|	-34.411278
4812.000000	|	-34.245832
4813.000000	|	-34.759171
4814.000000	|	-34.502468
4815.000000	|	-34.651174
4816.000000	|	-34.690841
4817.000000	|	-34.672319
4818.000000	|	-34.674076
4819.000000	|	-34.689001
4820.000000	|	-34.535292
4821.000000	|	-34.641005
4822.000000	|	-34.585269
4823.000000	|	-34.429746
4824.000000	|	-34.611847
4825.000000	|	-34.269958
4826.000000	|	-34.433758
4827.000000	|	-34.306553
4828.000000	|	-34.505246
4829.000000	|	-34.517365
4830.000000	|	-34.693973
4831.000000	|	-34.512728
4832.000000	|	-34.309427
4833.000000	|	-34.071051
4834.000000	|	-34.322056
4835.000000	|	-34.265601
4836.000000	|	-34.503337
4837.000000	|	-34.029146
4838.000000	|	-34.239792
4839.000000	|	-33.992216
4840.000000	|	-34.157992
4841.000000	|	-33.903341
4842.000000	|	-34.211140
4843.000000	|	-33.997447
4844.000000	|	-34.216729
4845.000000	|	-34.111864
4846.000000	|	-34.279001
4847.000000	|	-33.936827
4848.000000	|	-34.306064
4849.000000	|	-33.942257
4850.000000	|	-34.076053
4851.000000	|	-34.023766
4852.000000	|	-34.188069
4853.000000	|	-34.105279
4854.000000	|	-33.703678
4855.000000	|	-33.685735
4856.000000	|	-33.472656
4857.000000	|	-33.743607
4858.000000	|	-33.765713
4859.000000	|	-33.835398
4860.000000	|	-33.625331
4861.000000	|	-33.701456
4862.000000	|	-33.786396
4863.000000	|	-33.769022
4864.000000	|	-33.942044
4865.000000	|	-34.097219
4866.000000	|	-34.212308
4867.000000	|	-34.323067
4868.000000	|	-34.307938
4869.000000	|	-34.153502
4870.000000	|	-34.132447
4871.000000	|	-34.000661
4872.000000	|	-34.061547
4873.000000	|	-34.180550
4874.000000	|	-34.045811
4875.000000	|	-34.195515
4876.000000	|	-34.260445
4877.000000	|	-34.604769
4878.000000	|	-34.483505
4879.000000	|	-34.717005
4880.000000	|	-34.416679
4881.000000	|	-34.720379
4882.000000	|	-34.492158
4883.000000	|	-34.947001
4884.000000	|	-34.567382
4885.000000	|	-34.896053
4886.000000	|	-34.771496
4887.000000	|	-34.963573
4888.000000	|	-34.628890
4889.000000	|	-34.926637
4890.000000	|	-35.233162
4891.000000	|	-35.265654
4892.000000	|	-34.915124
4893.000000	|	-35.155080
4894.000000	|	-35.090224
4895.000000	|	-34.950640
4896.000000	|	-35.058527
4897.000000	|	-35.602069
4898.000000	|	-35.423219
4899.000000	|	-35.052461
4900.000000	|	-34.629944
4901.000000	|	-35.192301
4902.000000	|	-35.404147
4903.000000	|	-35.483269
4904.000000	|	-35.358950
4905.000000	|	-35.442922
4906.000000	|	-35.289926
4907.000000	|	-35.476328
4908.000000	|	-35.263444
4909.000000	|	-35.449697
4910.000000	|	-35.270554
4911.000000	|	-35.264625
4912.000000	|	-35.730603
4913.000000	|	-36.003467
4914.000000	|	-35.971071
4915.000000	|	-35.677107
4916.000000	|	-35.816934
4917.000000	|	-35.437458
4918.000000	|	-35.882957
4919.000000	|	-35.578178
4920.000000	|	-35.736859
4921.000000	|	-35.407099
4922.000000	|	-35.846868
4923.000000	|	-35.833164
4924.000000	|	-36.208306
4925.000000	|	-35.785287
4926.000000	|	-36.156872
4927.000000	|	-36.199883
