Frequency (Hz)	|	Gain (dB)
4797.000000	|	-37.358077
4798.000000	|	-37.305919
4799.000000	|	-37.152518
4800.000000	|	-36.917961
4801.000000	|	-37.052103
4802.000000	|	-37.331900
4803.000000	|	-37.350987
4804.000000	|	-37.333281
4805.000000	|	-37.318441
4806.000000	|	-37.272628
4807.000000	|	-37.010579
4808.000000	|	-37.386404
4809.000000	|	-37.314804
4810.000000	|	-37.048409
4811.000000	|	-37.123873
4812.000000	|	-36.861458
4813.000000	|	-37.175555
4814.000000	|	-37.096571
4815.000000	|	-36.945875
4816.000000	|	-36.852801
4817.000000	|	-36.663573
4818.000000	|	-36.756964
4819.000000	|	-36.927065
4820.000000	|	-36.716741
4821.000000	|	-36.902389
4822.000000	|	-36.824760
4823.000000	|	-36.810882
4824.000000	|	-36.861092
4825.000000	|	-36.470476
4826.000000	|	-36.442212
4827.000000	|	-36.297167
4828.000000	|	-36.480025
4829.000000	|	-36.747205
4830.000000	|	-37.028883
4831.000000	|	-36.531240
4832.000000	|	-36.150728
4833.000000	|	-35.892833
4834.000000	|	-35.902947
4835.000000	|	-35.991368
4836.000000	|	-36.158159
4837.000000	|	-36.031498
4838.000000	|	-36.245439
4839.000000	|	-36.415789
4840.000000	|	-36.230362
4841.000000	|	-36.064436
4842.000000	|	-36.209308
4843.000000	|	-36.246127
4844.000000	|	-36.195429
4845.000000	|	-36.019530
4846.000000	|	-36.021845
4847.000000	|	-35.526554
4848.000000	|	-35.971756
4849.000000	|	-35.818361
4850.000000	|	-35.766152
4851.000000	|	-35.712748
4852.000000	|	-36.008315
4853.000000	|	-35.819085
4854.000000	|	-35.498026
4855.000000	|	-35.478702
4856.000000	|	-35.205824
4857.000000	|	-35.606720
4858.000000	|	-35.234518
4859.000000	|	-35.269255
4860.000000	|	-35.621605
4861.000000	|	-35.490848
4862.000000	|	-35.591638
4863.000000	|	-35.208627
4864.000000	|	-35.445473
4865.000000	|	-35.679295
4866.000000	|	-35.822341
4867.000000	|	-35.858705
4868.000000	|	-35.819426
4869.000000	|	-35.661850
4870.000000	|	-35.723323
4871.000000	|	-35.600511
4872.000000	|	-35.717713
4873.000000	|	-35.962126
4874.000000	|	-35.600166
4875.000000	|	-35.837733
4876.000000	|	-35.736213
4877.000000	|	-36.083800
4878.000000	|	-36.241893
4879.000000	|	-36.355578
4880.000000	|	-36.334961
4881.000000	|	-36.423320
4882.000000	|	-36.479229
4883.000000	|	-36.632986
4884.000000	|	-36.291856
4885.000000	|	-36.704976
4886.000000	|	-36.732595
4887.000000	|	-36.551283
4888.000000	|	-36.291444
4889.000000	|	-36.559737
4890.000000	|	-37.215970
4891.000000	|	-37.137174
4892.000000	|	-37.181600
4893.000000	|	-37.089300
4894.000000	|	-37.078353
4895.000000	|	-36.893387
4896.000000	|	-37.323700
4897.000000	|	-37.505647
4898.000000	|	-37.425656
4899.000000	|	-37.316802
4900.000000	|	-37.195367
4901.000000	|	-37.396627
4902.000000	|	-37.419288
4903.000000	|	-37.456758
4904.000000	|	-37.702523
4905.000000	|	-37.581248
4906.000000	|	-37.312600
4907.000000	|	-37.858272
4908.000000	|	-37.785073
4909.000000	|	-37.928590
4910.000000	|	-37.752477
4911.000000	|	-37.763573
4912.000000	|	-38.021138
4913.000000	|	-38.120464
4914.000000	|	-38.087094
4915.000000	|	-38.019200
4916.000000	|	-38.296492
4917.000000	|	-38.037442
4918.000000	|	-38.276285
4919.000000	|	-38.392213
4920.000000	|	-38.162287
4921.000000	|	-37.729552
4922.000000	|	-37.900197
4923.000000	|	-38.388037
4924.000000	|	-38.340531
4925.000000	|	-38.293376
4926.000000	|	-38.653077
4927.000000	|	-38.913513
4928.000000	|	-38.486471
4929.000000	|	-38.753319
4930.000000	|	-38.388523
4931.000000	|	-38.429088
4932.000000	|	-38.340493
4933.000000	|	-38.317831
4934.000000	|	-38.442747
4935.000000	|	-38.587610
4936.000000	|	-38.493602
4937.000000	|	-38.519565
4938.000000	|	-38.828378
4939.000000	|	-38.695379
4940.000000	|	-38.569896
4941.000000	|	-38.305666
4942.000000	|	-38.450076
4943.000000	|	-38.161873
4944.000000	|	-38.381803
4945.000000	|	-38.553960
4946.000000	|	-38.929548
4947.000000	|	-38.653623
4948.000000	|	-38.357633
4949.000000	|	-38.749759
4950.000000	|	-38.702059
4951.000000	|	-38.976072
4952.000000	|	-38.953663
4953.000000	|	-38.868669
4954.000000	|	-38.454870
4955.000000	|	-38.435188
4956.000000	|	-38.990600
4957.000000	|	-38.843913
4958.000000	|	-38.622027
4959.000000	|	-38.601882
4960.000000	|	-38.391993
4961.000000	|	-38.462572
4962.000000	|	-38.667726
4963.000000	|	-38.828632
4964.000000	|	-38.977798
4965.000000	|	-38.720027
4966.000000	|	-39.100616
4967.000000	|	-38.961293
4968.000000	|	-38.842626
4969.000000	|	-38.359565
4970.000000	|	-38.596046
4971.000000	|	-39.056139
4972.000000	|	-38.696999
4973.000000	|	-38.914930
4974.000000	|	-38.959964
4975.000000	|	-38.932530
4976.000000	|	-38.836303
4977.000000	|	-38.681398
4978.000000	|	-38.955940
4979.000000	|	-39.012777
4980.000000	|	-38.658504
4981.000000	|	-38.475678
4982.000000	|	-38.427729
4983.000000	|	-38.465752
4984.000000	|	-38.676779
4985.000000	|	-38.660737
4986.000000	|	-38.904985
4987.000000	|	-38.747649
4988.000000	|	-38.939828
4989.000000	|	-38.935114
4990.000000	|	-39.089431
4991.000000	|	-39.152497
4992.000000	|	-38.811804
4993.000000	|	-38.766024
4994.000000	|	-38.762803
4995.000000	|	-39.026934
4996.000000	|	-39.025188
4997.000000	|	-38.478279
4998.000000	|	-38.564982
4999.000000	|	-38.674716
5000.000000	|	-38.796369
5001.000000	|	-38.653839
5002.000000	|	-38.881027
5003.000000	|	-38.737277
5004.000000	|	-38.416350
5005.000000	|	-38.429362
5006.000000	|	-38.648108
5007.000000	|	-38.759546
5008.000000	|	-38.634634
5009.000000	|	-38.734063
5010.000000	|	-38.546904
5011.000000	|	-38.583799
5012.000000	|	-38.284048
5013.000000	|	-38.582071
5014.000000	|	-38.918418
5015.000000	|	-38.860690
5016.000000	|	-38.607486
5017.000000	|	-38.849455
5018.000000	|	-38.661594
5019.000000	|	-38.492415
5020.000000	|	-38.517083
5021.000000	|	-38.884310
5022.000000	|	-38.638456
5023.000000	|	-38.616125
5024.000000	|	-38.501445
5025.000000	|	-38.490585
5026.000000	|	-38.407431
5027.000000	|	-38.371610
5028.000000	|	-38.596802
5029.000000	|	-38.482355
5030.000000	|	-38.626823
5031.000000	|	-38.539223
5032.000000	|	-38.493176
5033.000000	|	-38.448290
5034.000000	|	-38.294325
5035.000000	|	-38.407549
5036.000000	|	-38.284293
5037.000000	|	-38.281824
5038.000000	|	-38.129042
5039.000000	|	-38.218229
5040.000000	|	-38.298698
5041.000000	|	-38.041773
5042.000000	|	-38.034038
5043.000000	|	-38.190539
5044.000000	|	-38.091158
5045.000000	|	-37.837965
5046.000000	|	-37.578673
5047.000000	|	-37.568103
5048.000000	|	-37.849881
5049.000000	|	-37.584658
5050.000000	|	-38.023942
5051.000000	|	-37.745470
5052.000000	|	-37.393430
5053.000000	|	-37.519065
5054.000000	|	-37.576145
5055.000000	|	-37.599357
5056.000000	|	-37.992117
5057.000000	|	-37.559876
5058.000000	|	-37.494861
5059.000000	|	-37.369813
5060.000000	|	-37.501395
5061.000000	|	-37.872900
5062.000000	|	-37.869837
5063.000000	|	-37.921151
5064.000000	|	-37.512237
5065.000000	|	-37.885228
5066.000000	|	-37.820732
5067.000000	|	-38.001041
5068.000000	|	-37.988233
5069.000000	|	-37.856997
5070.000000	|	-37.805313
5071.000000	|	-37.788998
5072.000000	|	-38.388271
5073.000000	|	-37.934763
5074.000000	|	-37.854924
5075.000000	|	-37.845677
5076.000000	|	-37.899718
5077.000000	|	-37.870852
5078.000000	|	-37.898884
5079.000000	|	-38.117407
5080.000000	|	-37.856907
5081.000000	|	-37.465091
5082.000000	|	-37.931561
5083.000000	|	-38.101730
5084.000000	|	-37.440745
5085.000000	|	-37.475321
5086.000000	|	-37.359541
5087.000000	|	-37.690589
5088.000000	|	-37.773043
5089.000000	|	-37.957358
5090.000000	|	-37.990612
5091.000000	|	-37.918036
5092.000000	|	-37.972748
5093.000000	|	-37.823392
5094.000000	|	-38.010457
5095.000000	|	-37.678298
5096.000000	|	-37.729419
5097.000000	|	-38.128532
5098.000000	|	-38.006123
5099.000000	|	-37.979662
5100.000000	|	-37.708469
5101.000000	|	-37.598666
5102.000000	|	-37.498513
5103.000000	|	-37.442563
5104.000000	|	-37.649574
5105.000000	|	-37.950585
5106.000000	|	-37.660766
5107.000000	|	-38.023250
5108.000000	|	-38.091548
5109.000000	|	-38.174312
5110.000000	|	-37.285976
5111.000000	|	-37.273008
5112.000000	|	-36.845372
5113.000000	|	-36.897029
5114.000000	|	-37.182441
5115.000000	|	-36.875443
5116.000000	|	-37.019794
5117.000000	|	-37.395252
5118.000000	|	-37.273077
5119.000000	|	-36.673959
5120.000000	|	-37.201948
5121.000000	|	-37.071709
5122.000000	|	-37.349435
5123.000000	|	-37.022806
5124.000000	|	-36.822490
5125.000000	|	-36.759900
5126.000000	|	-36.894372
5127.000000	|	-37.095478
5128.000000	|	-36.856953
5129.000000	|	-37.009035
5130.000000	|	-37.090035
5131.000000	|	-37.174259
5132.000000	|	-36.777931
5133.000000	|	-36.739563
5134.000000	|	-36.636824
5135.000000	|	-36.590005
5136.000000	|	-36.866294
5137.000000	|	-36.367654
5138.000000	|	-37.015463
5139.000000	|	-37.364826
5140.000000	|	-37.044814
5141.000000	|	-37.072667
5142.000000	|	-36.867127
5143.000000	|	-36.568100
5144.000000	|	-36.900784
5145.000000	|	-36.546477
5146.000000	|	-36.634207
5147.000000	|	-36.784344
5148.000000	|	-36.703401
5149.000000	|	-36.704816
5150.000000	|	-36.704164
5151.000000	|	-36.690286
5152.000000	|	-36.501346
5153.000000	|	-36.978927
5154.000000	|	-36.852627
5155.000000	|	-36.973247
5156.000000	|	-36.973687
5157.000000	|	-37.115193
5158.000000	|	-37.363641
5159.000000	|	-37.050405
5160.000000	|	-36.974267
5161.000000	|	-37.179855
5162.000000	|	-37.208376
5163.000000	|	-37.324325
5164.000000	|	-37.284695
5165.000000	|	-36.946162
5166.000000	|	-37.344061
5167.000000	|	-37.306040
5168.000000	|	-37.362425
5169.000000	|	-37.493684
5170.000000	|	-37.655763
5171.000000	|	-37.552445
5172.000000	|	-37.162121
5173.000000	|	-37.688613
5174.000000	|	-37.592814
5175.000000	|	-37.456153
5176.000000	|	-37.210924
5177.000000	|	-37.602656
5178.000000	|	-37.654824
5179.000000	|	-37.737562
5180.000000	|	-37.963184
5181.000000	|	-37.978908
5182.000000	|	-38.026387
5183.000000	|	-38.172954
5184.000000	|	-37.973397
5185.000000	|	-37.906308
5186.000000	|	-38.148810
5187.000000	|	-38.174058
5188.000000	|	-38.640799
5189.000000	|	-38.229680
5190.000000	|	-38.381867
5191.000000	|	-38.254134
5192.000000	|	-38.229423
5193.000000	|	-38.166895
5194.000000	|	-38.313837
5195.000000	|	-38.239676
5196.000000	|	-37.843249
5197.000000	|	-38.366493
5198.000000	|	-38.356368
5199.000000	|	-38.297156
5200.000000	|	-38.531170
5201.000000	|	-38.597076
5202.000000	|	-38.747839
5203.000000	|	-38.504695
5204.000000	|	-38.684799
5205.000000	|	-39.049618
5206.000000	|	-39.143936
5207.000000	|	-38.616052
5208.000000	|	-38.664869
5209.000000	|	-38.761807
5210.000000	|	-39.114998
5211.000000	|	-38.285467
5212.000000	|	-38.503917
5213.000000	|	-38.804775
5214.000000	|	-38.731333
5215.000000	|	-38.917892
5216.000000	|	-39.156623
5217.000000	|	-39.139331
5218.000000	|	-39.148627
5219.000000	|	-39.212987
5220.000000	|	-39.225047
5221.000000	|	-38.939368
5222.000000	|	-38.781551
5223.000000	|	-38.653410
5224.000000	|	-38.745260
5225.000000	|	-39.054153
5226.000000	|	-39.151442
5227.000000	|	-39.495507
5228.000000	|	-39.745742
5229.000000	|	-39.290317
5230.000000	|	-39.574397
5231.000000	|	-39.205084
5232.000000	|	-39.556349
5233.000000	|	-39.091975
5234.000000	|	-39.354814
5235.000000	|	-39.132069
5236.000000	|	-39.129832
5237.000000	|	-39.388966
5238.000000	|	-39.720378
5239.000000	|	-39.755342
5240.000000	|	-39.419349
5241.000000	|	-39.566307
5242.000000	|	-39.868959
5243.000000	|	-40.044214
5244.000000	|	-39.367235
5245.000000	|	-39.405094
5246.000000	|	-39.379745
5247.000000	|	-39.331393
5248.000000	|	-39.304254
5249.000000	|	-39.394737
5250.000000	|	-39.416893
5251.000000	|	-39.016974
5252.000000	|	-39.368687
5253.000000	|	-39.367332
5254.000000	|	-39.546475
5255.000000	|	-39.141931
5256.000000	|	-39.507774
5257.000000	|	-39.251745
5258.000000	|	-39.318994
5259.000000	|	-39.222708
5260.000000	|	-38.849888
5261.000000	|	-39.018945
5262.000000	|	-39.158755
5263.000000	|	-38.950499
5264.000000	|	-39.083866
5265.000000	|	-39.420449
5266.000000	|	-39.451899
5267.000000	|	-39.252439
5268.000000	|	-39.088797
5269.000000	|	-38.997758
5270.000000	|	-38.860225
5271.000000	|	-39.219643
5272.000000	|	-39.389989
5273.000000	|	-39.281360
5274.000000	|	-39.540564
5275.000000	|	-38.918491
5276.000000	|	-39.325185
5277.000000	|	-39.390028
5278.000000	|	-39.621049
5279.000000	|	-39.268415
5280.000000	|	-39.008041
5281.000000	|	-38.739353
5282.000000	|	-39.052239
5283.000000	|	-39.143632
5284.000000	|	-38.704654
5285.000000	|	-38.937195
5286.000000	|	-38.918553
5287.000000	|	-39.062795
5288.000000	|	-39.176072
5289.000000	|	-39.311643
5290.000000	|	-39.415201
5291.000000	|	-39.442916
5292.000000	|	-38.902076
5293.000000	|	-39.129391
5294.000000	|	-39.087110
5295.000000	|	-38.912092
5296.000000	|	-39.234605
5297.000000	|	-39.410347
5298.000000	|	-39.683352
5299.000000	|	-39.382467
5300.000000	|	-39.341536
5301.000000	|	-39.467992
5302.000000	|	-39.075093
5303.000000	|	-39.129979
5304.000000	|	-39.280177
5305.000000	|	-39.152843
5306.000000	|	-39.485430
5307.000000	|	-39.518858
5308.000000	|	-39.645442
5309.000000	|	-39.816401
5310.000000	|	-39.708923
5311.000000	|	-39.661778
5312.000000	|	-39.727370
5313.000000	|	-39.862358
5314.000000	|	-39.500764
5315.000000	|	-39.564159
5316.000000	|	-39.390461
5317.000000	|	-39.485948
5318.000000	|	-39.419815
5319.000000	|	-39.389547
5320.000000	|	-39.630400
5321.000000	|	-39.300707
5322.000000	|	-39.295539
5323.000000	|	-38.981132
5324.000000	|	-38.972012
5325.000000	|	-39.154006
5326.000000	|	-39.133081
5327.000000	|	-39.393628
5328.000000	|	-39.601683
5329.000000	|	-39.752088
5330.000000	|	-39.285078
5331.000000	|	-39.674242
5332.000000	|	-39.493183
5333.000000	|	-39.681152
5334.000000	|	-39.440403
5335.000000	|	-39.341471
5336.000000	|	-39.276225
5337.000000	|	-39.271646
5338.000000	|	-39.414526
5339.000000	|	-39.540727
5340.000000	|	-39.181272
5341.000000	|	-38.970985
5342.000000	|	-39.250462
5343.000000	|	-39.307100
5344.000000	|	-39.515741
5345.000000	|	-39.387066
5346.000000	|	-39.548871
5347.000000	|	-39.549661
5348.000000	|	-39.649580
5349.000000	|	-39.303145
5350.000000	|	-39.161720
5351.000000	|	-39.314505
5352.000000	|	-39.624193
5353.000000	|	-39.546761
5354.000000	|	-39.401329
5355.000000	|	-39.584393
5356.000000	|	-39.433332
5357.000000	|	-39.036254
5358.000000	|	-38.855868
5359.000000	|	-39.111225
5360.000000	|	-39.544237
5361.000000	|	-39.467285
5362.000000	|	-39.360705
5363.000000	|	-39.298736
5364.000000	|	-39.336963
5365.000000	|	-39.217052
5366.000000	|	-39.192428
5367.000000	|	-39.232044
5368.000000	|	-39.195229
5369.000000	|	-39.215651
5370.000000	|	-39.159453
5371.000000	|	-39.107553
5372.000000	|	-38.682561
5373.000000	|	-38.833325
5374.000000	|	-38.857983
5375.000000	|	-38.977146
5376.000000	|	-38.924570
5377.000000	|	-38.819945
5378.000000	|	-38.793971
5379.000000	|	-38.554584
5380.000000	|	-38.643847
5381.000000	|	-38.820640
5382.000000	|	-38.470650
5383.000000	|	-38.484570
5384.000000	|	-38.017060
5385.000000	|	-37.667293
5386.000000	|	-37.932845
5387.000000	|	-37.788914
5388.000000	|	-38.114774
5389.000000	|	-38.260512
5390.000000	|	-38.401876
5391.000000	|	-38.040263
5392.000000	|	-37.685575
5393.000000	|	-37.983305
5394.000000	|	-37.685564
5395.000000	|	-38.012022
5396.000000	|	-38.409533
5397.000000	|	-38.473652
5398.000000	|	-38.519689
5399.000000	|	-38.388117
5400.000000	|	-38.164670
5401.000000	|	-38.211557
5402.000000	|	-38.246076
5403.000000	|	-38.291319
5404.000000	|	-38.450334
5405.000000	|	-38.409342
5406.000000	|	-38.084910
5407.000000	|	-38.212496
5408.000000	|	-38.155854
5409.000000	|	-37.870637
5410.000000	|	-38.309260
5411.000000	|	-38.028482
5412.000000	|	-38.189194
5413.000000	|	-38.032959
5414.000000	|	-38.113558
5415.000000	|	-37.938595
5416.000000	|	-37.827297
5417.000000	|	-38.078643
5418.000000	|	-38.201752
5419.000000	|	-38.388665
5420.000000	|	-38.115790
5421.000000	|	-37.949946
5422.000000	|	-37.935157
5423.000000	|	-37.921206
5424.000000	|	-38.214370
5425.000000	|	-37.887684
5426.000000	|	-37.716300
5427.000000	|	-37.755236
5428.000000	|	-37.895117
5429.000000	|	-37.884153
5430.000000	|	-37.988532
5431.000000	|	-37.840910
5432.000000	|	-38.325540
5433.000000	|	-38.007246
5434.000000	|	-37.836711
5435.000000	|	-37.791043
5436.000000	|	-37.873549
5437.000000	|	-37.977296
5438.000000	|	-37.989505
5439.000000	|	-37.974844
5440.000000	|	-37.847516
5441.000000	|	-37.661968
5442.000000	|	-37.967744
5443.000000	|	-37.364468
5444.000000	|	-37.708012
5445.000000	|	-37.915807
5446.000000	|	-37.993626
5447.000000	|	-38.370792
5448.000000	|	-37.809161
5449.000000	|	-37.993059
5450.000000	|	-38.239777
5451.000000	|	-38.133682
5452.000000	|	-38.167973
5453.000000	|	-37.890102
5454.000000	|	-37.883851
5455.000000	|	-37.770939
5456.000000	|	-37.589331
5457.000000	|	-37.964493
5458.000000	|	-38.052957
5459.000000	|	-37.955856
5460.000000	|	-37.682160
5461.000000	|	-37.738292
5462.000000	|	-38.020850
5463.000000	|	-37.775437
5464.000000	|	-38.019974
5465.000000	|	-38.123095
5466.000000	|	-37.736638
5467.000000	|	-37.689890
5468.000000	|	-37.977836
5469.000000	|	-38.341261
5470.000000	|	-37.871747
5471.000000	|	-37.854743
5472.000000	|	-38.185409
5473.000000	|	-38.323293
5474.000000	|	-38.447721
5475.000000	|	-38.455748
5476.000000	|	-38.503411
5477.000000	|	-38.255908
5478.000000	|	-38.273592
5479.000000	|	-38.617426
5480.000000	|	-38.877850
5481.000000	|	-38.809199
5482.000000	|	-38.875074
5483.000000	|	-38.564530
5484.000000	|	-38.734037
5485.000000	|	-38.594389
5486.000000	|	-38.643078
5487.000000	|	-38.842831
5488.000000	|	-38.800610
5489.000000	|	-38.735857
5490.000000	|	-38.667373
5491.000000	|	-39.234094
5492.000000	|	-39.209950
5493.000000	|	-39.386461
5494.000000	|	-38.913245
5495.000000	|	-39.030633
5496.000000	|	-39.056501
5497.000000	|	-39.353492
5498.000000	|	-39.474438
5499.000000	|	-39.341415
5500.000000	|	-39.415520
5501.000000	|	-39.094654
5502.000000	|	-38.906096
5503.000000	|	-39.361997
5504.000000	|	-39.769983
5505.000000	|	-39.206478
5506.000000	|	-39.414350
5507.000000	|	-39.781476
5508.000000	|	-39.880364
5509.000000	|	-39.671590
5510.000000	|	-39.510643
5511.000000	|	-39.450481
5512.000000	|	-39.567465
5513.000000	|	-39.875658
5514.000000	|	-39.744134
5515.000000	|	-39.624588
5516.000000	|	-39.400044
5517.000000	|	-39.721815
5518.000000	|	-39.864783
5519.000000	|	-39.663957
5520.000000	|	-39.432806
5521.000000	|	-39.723431
5522.000000	|	-39.549267
5523.000000	|	-39.600917
5524.000000	|	-39.795529
5525.000000	|	-39.865885
5526.000000	|	-39.840833
5527.000000	|	-39.486191
5528.000000	|	-40.016921
5529.000000	|	-39.719145
5530.000000	|	-40.154864
5531.000000	|	-40.222879
5532.000000	|	-40.177638
5533.000000	|	-39.913637
5534.000000	|	-39.622438
5535.000000	|	-39.666082
5536.000000	|	-39.968701
5537.000000	|	-40.252124
5538.000000	|	-40.311075
5539.000000	|	-40.167082
5540.000000	|	-40.526220
5541.000000	|	-40.212004
5542.000000	|	-39.866306
5543.000000	|	-39.914030
5544.000000	|	-39.981205
5545.000000	|	-40.050922
5546.000000	|	-39.966761
5547.000000	|	-39.842953
5548.000000	|	-40.168390
5549.000000	|	-40.019881
5550.000000	|	-40.056772
5551.000000	|	-40.242132
5552.000000	|	-40.208600
5553.000000	|	-40.313788
5554.000000	|	-40.326927
5555.000000	|	-40.239821
5556.000000	|	-40.101496
5557.000000	|	-40.136348
5558.000000	|	-39.856188
5559.000000	|	-39.665254
5560.000000	|	-39.788509
5561.000000	|	-39.536209
5562.000000	|	-39.784770
5563.000000	|	-40.259142
5564.000000	|	-39.808701
5565.000000	|	-39.905698
5566.000000	|	-39.687885
5567.000000	|	-39.805828
5568.000000	|	-39.997625
5569.000000	|	-39.569804
5570.000000	|	-40.120444
5571.000000	|	-39.460400
5572.000000	|	-39.787126
5573.000000	|	-39.529187
5574.000000	|	-39.687830
5575.000000	|	-40.141843
5576.000000	|	-40.205655
5577.000000	|	-40.599886
5578.000000	|	-40.564848
5579.000000	|	-40.611363
5580.000000	|	-40.559029
5581.000000	|	-40.251013
5582.000000	|	-40.102926
5583.000000	|	-40.392517
5584.000000	|	-40.343444
5585.000000	|	-40.594774
5586.000000	|	-40.425158
5587.000000	|	-40.450705
5588.000000	|	-40.417771
5589.000000	|	-40.300971
5590.000000	|	-40.440591
5591.000000	|	-40.153824
5592.000000	|	-40.720182
5593.000000	|	-40.481681
5594.000000	|	-40.392278
5595.000000	|	-40.306702
5596.000000	|	-40.005146
5597.000000	|	-40.163362
5598.000000	|	-40.567122
5599.000000	|	-40.364324
5600.000000	|	-40.191913
5601.000000	|	-39.889220
5602.000000	|	-40.141370
5603.000000	|	-40.129500
5604.000000	|	-40.373212
5605.000000	|	-40.344225
5606.000000	|	-40.199133
5607.000000	|	-40.327963
5608.000000	|	-40.269911
5609.000000	|	-40.493846
5610.000000	|	-40.582042
5611.000000	|	-40.289185
5612.000000	|	-40.412797
5613.000000	|	-40.277862
5614.000000	|	-40.610336
5615.000000	|	-40.371130
5616.000000	|	-40.342264
5617.000000	|	-40.482888
5618.000000	|	-40.722653
5619.000000	|	-40.445968
5620.000000	|	-40.381418
5621.000000	|	-40.212662
5622.000000	|	-40.207480
5623.000000	|	-40.457114
5624.000000	|	-40.491885
5625.000000	|	-40.242784
5626.000000	|	-40.487496
5627.000000	|	-40.298880
5628.000000	|	-40.349959
5629.000000	|	-40.069265
5630.000000	|	-39.894254
5631.000000	|	-39.824339
5632.000000	|	-39.687686
5633.000000	|	-39.796579
5634.000000	|	-39.879672
5635.000000	|	-40.077344
5636.000000	|	-40.142547
5637.000000	|	-39.986557
5638.000000	|	-40.246746
5639.000000	|	-40.456712
5640.000000	|	-40.122855
5641.000000	|	-39.811867
5642.000000	|	-40.150116
5643.000000	|	-40.396099
5644.000000	|	-40.007722
5645.000000	|	-39.857289
5646.000000	|	-40.071944
5647.000000	|	-40.161892
5648.000000	|	-40.072857
5649.000000	|	-40.255080
5650.000000	|	-39.988955
5651.000000	|	-40.167519
5652.000000	|	-39.973979
5653.000000	|	-40.006603
5654.000000	|	-40.038752
5655.000000	|	-39.803269
5656.000000	|	-39.886089
5657.000000	|	-40.014316
5658.000000	|	-40.062526
5659.000000	|	-40.013747
5660.000000	|	-40.007408
5661.000000	|	-40.054883
5662.000000	|	-39.974085
5663.000000	|	-39.911256
5664.000000	|	-39.733462
5665.000000	|	-39.787790
5666.000000	|	-39.680302
5667.000000	|	-39.769055
5668.000000	|	-39.873037
5669.000000	|	-39.817048
5670.000000	|	-39.594638
5671.000000	|	-39.402050
5672.000000	|	-39.195164
5673.000000	|	-39.534608
5674.000000	|	-39.603033
5675.000000	|	-39.304018
5676.000000	|	-39.538133
5677.000000	|	-39.104289
5678.000000	|	-39.501367
5679.000000	|	-39.559345
5680.000000	|	-39.559507
5681.000000	|	-39.144031
5682.000000	|	-39.186942
5683.000000	|	-39.318756
5684.000000	|	-39.659194
5685.000000	|	-39.731716
5686.000000	|	-39.799425
5687.000000	|	-39.534618
5688.000000	|	-39.382353
5689.000000	|	-39.459778
5690.000000	|	-39.407929
5691.000000	|	-39.465905
5692.000000	|	-39.441392
5693.000000	|	-39.550766
5694.000000	|	-39.350854
5695.000000	|	-39.457681
5696.000000	|	-39.357187
5697.000000	|	-39.120542
5698.000000	|	-39.290367
5699.000000	|	-39.106837
5700.000000	|	-39.046997
5701.000000	|	-38.899859
5702.000000	|	-38.729616
5703.000000	|	-38.571938
5704.000000	|	-38.639103
5705.000000	|	-38.479054
5706.000000	|	-38.348359
5707.000000	|	-38.600019
5708.000000	|	-38.204489
5709.000000	|	-38.689202
5710.000000	|	-38.880361
5711.000000	|	-38.576101
5712.000000	|	-38.697183
5713.000000	|	-38.682846
5714.000000	|	-38.867751
5715.000000	|	-38.987672
5716.000000	|	-38.681851
5717.000000	|	-38.741987
5718.000000	|	-38.821854
5719.000000	|	-39.117063
5720.000000	|	-39.070908
5721.000000	|	-39.059288
5722.000000	|	-39.058950
5723.000000	|	-39.267607
5724.000000	|	-38.700829
5725.000000	|	-38.667775
5726.000000	|	-38.868670
5727.000000	|	-38.844047
5728.000000	|	-39.085889
5729.000000	|	-38.768045
5730.000000	|	-38.650415
5731.000000	|	-38.626900
5732.000000	|	-38.623841
5733.000000	|	-38.776993
5734.000000	|	-38.579400
5735.000000	|	-38.542805
5736.000000	|	-38.656591
5737.000000	|	-38.466795
5738.000000	|	-38.187954
5739.000000	|	-38.250659
5740.000000	|	-38.314846
5741.000000	|	-38.296730
5742.000000	|	-38.547040
5743.000000	|	-38.161010
5744.000000	|	-38.067237
5745.000000	|	-37.893208
5746.000000	|	-38.082142
5747.000000	|	-37.821577
5748.000000	|	-38.294988
5749.000000	|	-37.925951
5750.000000	|	-38.251260
5751.000000	|	-38.308469
5752.000000	|	-38.191677
5753.000000	|	-38.111321
5754.000000	|	-38.133906
5755.000000	|	-38.365940
5756.000000	|	-38.182974
5757.000000	|	-38.201560
5758.000000	|	-38.329214
5759.000000	|	-38.058018
5760.000000	|	-37.780905
5761.000000	|	-37.562380
5762.000000	|	-37.331943
5763.000000	|	-37.616797
5764.000000	|	-37.806349
5765.000000	|	-37.696781
5766.000000	|	-37.638059
5767.000000	|	-37.865144
5768.000000	|	-37.913953
5769.000000	|	-38.185061
5770.000000	|	-37.740914
5771.000000	|	-37.647988
5772.000000	|	-37.486405
5773.000000	|	-37.692887
5774.000000	|	-37.664306
5775.000000	|	-37.981985
5776.000000	|	-37.843485
5777.000000	|	-37.718219
5778.000000	|	-38.209346
5779.000000	|	-38.256824
5780.000000	|	-38.261512
5781.000000	|	-38.627561
5782.000000	|	-38.337255
5783.000000	|	-38.399840
5784.000000	|	-38.437985
5785.000000	|	-38.487545
5786.000000	|	-38.082479
5787.000000	|	-38.381572
5788.000000	|	-38.299961
5789.000000	|	-38.664934
5790.000000	|	-38.806249
5791.000000	|	-38.780448
5792.000000	|	-39.051859
5793.000000	|	-38.808725
5794.000000	|	-38.820555
